Unnamed: 0,Date,Home,Away,Unique_Devices,Starts,Live_Unique_Devices,Live_Starts,VOD_Unique_Devices,VOD_Starts,Life_Play_Time,Season,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets,dma_home,dma_away,National_Gm_Num,Network,Start_Time,End_Time,Duration_Mins,National_Rating,Average_Viewers_000,Average_Households_000,GM,DAY,ET,LOCAL,AWAY TV,DUR,HH RTG,HH SHR,HH IMP,P2+ IMP,HOME TV,DUR.1,HH RTG.1,HH SHR.1,HH IMP.1,P2+ IMP.1,NAT TV,CN TV,Num_Secondary_Transactions,Avg_Markup_Over_Full_STM_Price
,2016-02-29,WAS,PHI,,,,,,,,2015-16,15096.0,20356.0,10321.0,964.0,334.0,11619.0,2.48,2.94,,,,,,,,,885,Mon,7:00 PM,7:00 PM,TCN-P,165.0,0.4,1.0,13.0,21.0,CSN-W,165.0,1.2,2,30,49,,,230.0,-58.9%
,2016-02-28,ATL,CHA,,,,,,,,2015-16,17156.0,18047.0,8180.0,3522.0,2751.0,14453.0,2.41,1.19,,,,,,,,,878,Sun,3:30 PM,3:30 PM,FSSE-CHA,135.0,0.333333333,1.0,3.666666667,3.5,FSSE-ATL,135.0,1,2,23,31,,,346.0,-28.1%
,2016-02-28,DAL,MIN,,,,,,,,2015-16,20289.0,19200.0,13266.0,1394.0,1962.0,16622.0,2.71,1.74,180.0,NBA TV,0.792361111,0.894444444,147.0,0.37,243.0,195.0,882,Sun,7:00 PM,6:00 PM,FSNN-MIN,150.0,1.1,2.0,19.0,29.0,FSSW-DAL,150.0,1.8,3,48,61,NBA TV,,223.0,-12.4%
,2016-02-28,DET,TOR,,,,,,,,2015-16,17201.0,19971.0,6422.0,3204.0,1560.0,11186.0,1.85,2.86,,,,,,,,,879,Sun,6:00 PM,6:00 PM,,,,,,,FSD,150.0,1.8,3,34,38,,,163.0,41.0%
,2016-02-28,IND,POR,,,,,,,,2015-16,16662.0,18165.0,8348.0,3538.0,1799.0,13685.0,1.09,1.14,,,,,,,,,880,Sun,6:00 PM,6:00 PM,CSN-POR,150.0,4.2,9.0,47.0,63.0,FSI,135.0,2.5,4,27,,,,151.0,-5.4%
,2016-02-28,NYK,MIA,,,,,,,,2015-16,19812.0,19812.0,15948.0,819.0,1384.0,18151.0,7.35,1.7,,,,,,,,,883,Sun,7:30 PM,7:30 PM,FS-SUN,150.0,5.2,8.0,86.0,129.0,MSG,150.0,2.2,3,163,215,,,1250.0,34.7%
,2016-02-28,ORL,PHI,,,,,,,,2015-16,16168.0,18846.0,6182.0,3125.0,1378.0,10685.0,1.52,2.94,,,,,,,,,881,Sun,6:00 PM,6:00 PM,CSN-P,150.0,0.5,1.0,14.0,18.0,FSFL,165.0,1.3,2,20,26,,,247.0,-27.8%
,2016-02-28,WAS,CLE,,,,,,,,2015-16,20356.0,20356.0,11342.0,1354.0,4123.0,16819.0,2.48,1.5,,,,,,,,,877,Sun,1:00 PM,1:00 PM,FSO,150.0,5.4,12.0,81.0,109.0,CSN-W,150.0,0.9,3,23,28,,,670.0,187.0%
,2016-02-27,BOS,MIA,,,,,,,,2015-16,18624.0,18624.0,10709.0,2766.0,3636.0,17111.0,2.42,1.7,,,,,,,,,869,Sat,3:00 PM,3:00 PM,FS-SUN,150.0,2.6,7.0,44.0,58.0,CSN-NE,150.0,1.6,4,39,50,,,888.0,123.1%
,2016-02-27,CHI,POR,,,,,,,,2015-16,21962.0,20917.0,15247.0,775.0,2450.0,18472.0,3.46,1.14,,,,,,,,,871,Sat,8:00 PM,7:00 PM,CSN-POR,150.0,4.1,9.0,47.0,61.0,WGN,150.0,3.5,7,122,172,,,543.0,19.1%
,2016-02-27,HOU,SAS,,,,,,,,2015-16,18240.0,18055.0,12595.0,1631.0,1651.0,15877.0,2.45,0.94,,,,,,,,,872,Sat,8:00 PM,7:00 PM,KENS,150.0,11.4,21.0,103.0,,ROOT-SW,150.0,1.4,3,32,55,,,89.0,124.0%
,2016-02-27,MIL,DET,,,,,,,,2015-16,17165.0,18717.0,7005.0,5056.0,2530.0,14591.0,0.9,1.85,,,,,,,,,873,Sat,8:30 PM,7:30 PM,FSD,135.0,1.5,2.0,27.0,33.0,FSNWI,135.0,0.9,2,8,,,,43.0,-93.2%
,2016-02-27,NOP,MIN,,,,,,,,2015-16,17338.0,16867.0,11854.0,2023.0,1227.0,15104.0,0.64,1.74,,,,,,,,,870,Sat,7:00 PM,6:00 PM,FSNN-MIN,165.0,1.6,4.0,28.0,38.0,FSNO,165.0,1.2,1.909090909,7.727272727,,,,234.0,-6.8%
,2016-02-27,OKC,GSW,,,,,,,,2015-16,18203.0,18203.0,14639.0,1359.0,1035.0,17033.0,0.72,2.49,179.0,ABC,0.85625,0.979861111,141.0,3.2,5322.0,3756.0,874,Sat,8:30 PM,7:30 PM,,,,,,,,,,,,,ABC,,1150.0,308.0%
,2016-02-27,PHX,MEM,,,,,,,,2015-16,17101.0,18055.0,7634.0,3201.0,1474.0,12309.0,1.89,0.63,,,,,,,,,875,Sat,9:30 PM,7:30 PM,FSSE-MEM,165.0,1.745454545,2.636363636,11.0,,FSA,165.0,1,2,18,29,,,187.0,-34.1%
,2016-02-27,UTA,BRK,,,,,,,,2015-16,18863.0,19911.0,9516.0,3983.0,7546.0,21045.0,0.92,7.35,,,,,,,,,876,Sat,9:30 PM,7:30 PM,YES,150.0,0.3,1.0,26.0,32.0,ROOT-RM,150.0,3.84,7.1,33.9,,,,1.0,29.8%
,2016-02-26,ATL,CHI,,,,,,,,2015-16,18123.0,18047.0,8225.0,3658.0,2692.0,14575.0,2.41,3.46,177.0,ESPN,0.836805556,0.940972222,150.0,0.9,1074.0,861.0,865,Fri,8:00 PM,8:00 PM,CSN-C,150.0,2.2,4.0,77.0,134.0,FSSE-ATL,150.0,0.7,1,16,22,ESPN,,547.0,35.3%
,2016-02-26,DAL,DEN,,,,,,,,2015-16,20298.0,19200.0,13240.0,1391.0,2071.0,16702.0,2.71,1.63,,,,,,,,,866,Fri,8:30 PM,7:30 PM,ASE,180.0,0.3,1.0,4.0,5.0,FSSW-DAL,180.0,1.5,3,39,52,,,311.0,10.2%
,2016-02-26,IND,CHA,,,,,,,,2015-16,18165.0,18165.0,8182.0,5636.0,1013.0,14831.0,1.09,1.19,,,,,,,,,861,Fri,7:00 PM,7:00 PM,FSSE-CHA,150.0,0.72,1.4,8.6,9.0,FSI,150.0,3.2,6,34,,,,177.0,8.8%
,2016-02-26,LAL,MEM,,,,,,,,2015-16,18997.0,18997.0,14376.0,353.0,1552.0,16281.0,5.48,0.63,178.0,ESPN,0.940972222,0.038888889,141.0,0.8,964.0,756.0,868,Fri,10:30 PM,7:30 PM,,,,,,,TWC SN/TWC D,150.0,0.7,1,36,42,ESPN,,384.0,16.3%
,2016-02-26,NYK,ORL,,,,,,,,2015-16,19812.0,19812.0,15881.0,599.0,1600.0,18080.0,7.35,1.52,,,,,,,,,863,Fri,7:30 PM,7:30 PM,FSFL,150.0,1.3,2.0,19.0,22.0,MSG,150.0,2.4,4,181,210,,,927.0,4.4%
,2016-02-26,PHI,WAS,,,,,,,,2015-16,16511.0,20328.0,8290.0,4359.0,703.0,13352.0,2.94,2.48,,,,,,,,,862,Fri,7:00 PM,7:00 PM,CSN-W+,150.0,0.6,1.0,15.0,17.0,CSN-P,150.0,0.9,2,26,33,,,5.0,-15.1%
,2016-02-26,SAC,LAC,,,,,,,,2015-16,17317.0,17317.0,9665.0,1938.0,2318.0,13921.0,1.38,5.48,,,,,,,,,867,Fri,10:00 PM,7:00 PM,FSNP,150.0,1,2.0,58.0,75.0,CSN-S,150.0,2.5,4,34,46,,,299.0,0.2%
,2016-02-26,TOR,CLE,,,,,,,,2015-16,19800.0,19800.0,14480.0,660.0,2853.0,17993.0,2.86,1.5,,,,,,,,,864,Fri,7:30 PM,7:30 PM,FSO,165.0,11.5,19.0,175.0,264.0,,,,,,,,,696.0,213.0%
,2016-02-25,BOS,MIL,,,,,,,,2015-16,18157.0,18624.0,10841.0,2091.0,3112.0,16044.0,2.42,0.9,,,,,,,,,856,Thu,7:30 PM,7:30 PM,FSNWI,165.0,1.6,3.0,14.0,,CSN-NE,150.0,2.7,4,65,91,,,484.0,-17.3%
,2016-02-25,NOP,OKC,,,,,,,,2015-16,16974.0,16867.0,11400.0,2455.0,1255.0,15110.0,0.64,0.72,175.0,TNT,0.843055556,0.946527778,149.0,1.1,1333.0,989.0,857,Thu,8:00 PM,7:00 PM,FSOK,165.0,5.490909091,8.090909091,38.72727273,,,,,,,,TNT,,445.0,35.1%
,2016-02-25,ORL,GSW,,,,,,,,2015-16,19189.0,18846.0,7543.0,6062.0,2454.0,16059.0,1.52,2.49,,,,,,,,,855,Thu,7:00 PM,7:00 PM,CSN-BA,135.0,7.7,22.0,191.0,253.0,FSFL,150.0,2.2,3,33,41,,,608.0,229.1%
,2016-02-25,PHX,BRK,,,,,,,,2015-16,16145.0,18055.0,7488.0,2172.0,937.0,10597.0,1.89,7.35,,,,,,,,,858,Thu,9:00 PM,7:00 PM,YES,150.0,0.3,1.0,24.0,26.0,FSA,150.0,0.7,1,13,18,,,138.0,-44.9%
,2016-02-25,POR,HOU,,,,,,,,2015-16,19393.0,19393.0,12339.0,2360.0,1301.0,16000.0,1.14,2.45,176.0,TNT,0.946527778,0.057638889,160.0,1.0,1124.0,895.0,859,Thu,10:00 PM,7:00 PM,ROOT-SW,165.0,0.9,2.0,22.0,28.0,CSN-POR,,,,,,,,472.0,23.5%
,2016-02-25,UTA,SAS,,,,,,,,2015-16,19911.0,19911.0,9633.0,1596.0,1789.0,13018.0,0.92,0.94,,,,,,,,,860,Thu,10:30 PM,8:30 PM,FSSW-SA,135.0,6.6,13.0,60.0,,,,,,,,TNT,,,
,2016-02-24,CHI,WAS,,,,,,,,2015-16,21560.0,20917.0,15478.0,960.0,1465.0,17903.0,3.46,2.48,173.0,ESPN,0.836805556,0.940972222,150.0,0.9,944.0,782.0,850,Wed,8:00 PM,7:00 PM,CSN-W,150.0,1,2.0,25.0,43.0,CSN-C,150.0,2.5,4,86,135,ESPN,,121.0,8.3%
,2016-02-24,CLE,CHA,,,,,,,,2015-16,20562.0,20562.0,14606.0,3062.0,1546.0,19214.0,1.5,1.19,,,,,,,,,845,Wed,7:00 PM,7:00 PM,FSSE-CHA,135.0,0.655555556,1.125,7.666666667,8.0,FSO,135.0,10.1,16,151,225,,,18.0,-8.8%
,2016-02-24,DAL,OKC,,,,,,,,2015-16,19805.0,19200.0,13029.0,634.0,2698.0,16361.0,2.71,0.72,,,,,,,,,852,Wed,8:30 PM,7:30 PM,FSOK,150.0,7.92,11.9,55.5,,FSSW-DAL,150.0,2.5,4,65,108,,,281.0,54.3%
,2016-02-24,DET,PHI,,,,,,,,2015-16,13429.0,19971.0,5464.0,972.0,494.0,6930.0,1.85,2.94,,,,,,,,,847,Wed,7:30 PM,7:30 PM,CSN-P,150.0,0.6,1.0,18.0,22.0,FSD,150.0,1.9,3,34,49,,,36.0,-21.9%
,2016-02-24,IND,NYK,,,,,,,,2015-16,16018.0,18165.0,8651.0,3076.0,759.0,12486.0,1.09,7.35,,,,,,,,,846,Wed,7:00 PM,7:00 PM,MSG,150.0,2.3,4.0,170.0,182.0,FSI,,,,,,,,212.0,-4.1%
,2016-02-24,LAC,DEN,,,,,,,,2015-16,19060.0,19060.0,12466.0,2149.0,804.0,15419.0,5.48,1.63,,,,,,,,,853,Wed,10:30 PM,7:30 PM,ASE,150.0,0.7,1.0,12.0,17.0,FSNP,135.0,1.4,2,77,102,,,285.0,-41.3%
,2016-02-24,MEM,LAL,,,,,,,,2015-16,18119.0,18119.0,11473.0,1836.0,3108.0,16417.0,0.63,5.48,,,,,,,,,851,Wed,8:00 PM,7:00 PM,TWC SN/TWC D,150.0,1,2.0,53.0,70.0,FSSE-MEM,150.0,3.68,5.1,23.3,,,,668.0,200.8%
,2016-02-24,MIA,GSW,,,,,,,,2015-16,19899.0,19600.0,13831.0,2897.0,2009.0,18737.0,1.7,2.49,,,,,,,,,848,Wed,7:30 PM,7:30 PM,CSN-BA,165.0,9.2,22.0,229.0,330.0,FS-SUN,165.0,8.7,14,144,214,,,,
,2016-02-24,SAC,SAS,,,,,,,,2015-16,17317.0,17317.0,10161.0,2215.0,2156.0,14532.0,1.38,0.94,174.0,ESPN,0.940972222,0.035416667,136.0,1.0,1126.0,896.0,854,Wed,10:30 PM,7:30 PM,KENS,150.0,6.2,12.0,56.0,,CSN-S,135.0,1.65,2.8,22.1,35,ESPN,,293.0,-14.1%
,2016-02-24,TOR,MIN,,,,,,,,2015-16,19800.0,19800.0,14793.0,1189.0,1933.0,17915.0,2.86,1.74,,,,,,,,,849,Wed,7:30 PM,7:30 PM,FSNN-MIN,165.0,1.4,3.0,24.0,29.0,,,,,,,,,578.0,33.4%
,2016-02-23,DEN,SAC,,,,,,,,2015-16,15721.0,19155.0,5082.0,1843.0,380.0,7305.0,1.63,1.38,,,,,,,,,842,Tue,9:00 PM,7:00 PM,CSN-S,150.0,1.4,2.0,19.0,26.0,ASE,150.0,0.8,1,13,15,,,7.0,-7.3%
,2016-02-23,PHI,ORL,,,,,,,,2015-16,13745.0,20328.0,7195.0,1285.0,546.0,9026.0,2.94,1.52,,,,,,,,,840,Tue,7:00 PM,7:00 PM,FSFL,165.0,1.7,3.0,25.0,37.0,CSN-P,165.0,0.9,1,26,35,,,1.0,-34.4%
,2016-02-23,POR,BRK,,,,,,,,2015-16,19393.0,19393.0,12367.0,2697.0,1321.0,16385.0,1.14,7.35,172.0,NBA TV,0.916666667,0.019444444,148.0,0.35,226.0,185.0,844,Tue,10:00 PM,7:00 PM,YES,135.0,0.6,1.0,42.0,46.0,KGW,150.0,8.4,14,95,142,NBA TV,,265.0,-21.3%
,2016-02-23,UTA,HOU,,,,,,,,2015-16,18132.0,19911.0,9645.0,2705.0,712.0,13062.0,0.92,2.45,,,,,,,,,843,Tue,9:00 PM,7:00 PM,ROOT-SW,195.0,1.8,3.0,42.0,66.0,ROOT-RM,165.0,5.2,9.153846154,46.07692308,,,,1.0,12.9%
,2016-02-23,WAS,NOP,,,,,,,,2015-16,15743.0,20356.0,10546.0,905.0,483.0,11934.0,2.48,0.64,171.0,NBA TV,0.791666667,0.89375,147.0,0.42,262.0,223.0,841,Tue,7:00 PM,7:00 PM,FSNO,150.0,2.25,3.2,14.1,,CSN-W,150.0,1,2,25,34,NBA TV,,269.0,-43.6%
,2016-02-22,ATL,GSW,,,,,,,,2015-16,19330.0,18047.0,8759.0,3248.0,4739.0,16746.0,2.41,2.49,169.0,NBA TV,0.834027778,0.936805556,148.0,0.89,586.0,474.0,836,Mon,8:00 PM,8:00 PM,CSN-BA,135.0,8.1,19.0,202.0,278.0,FSSE-ATL,135.0,2.9,4,68,89,NBA TV,,701.0,250.0%
,2016-02-22,CLE,DET,,,,,,,,2015-16,20562.0,20562.0,14607.0,2596.0,1924.0,19127.0,1.5,1.85,,,,,,,,,833,Mon,7:00 PM,7:00 PM,FSD,150.0,1.7,3.0,30.0,38.0,FSO,150.0,9.7,15,144,204,,,42.0,25.1%
,2016-02-22,LAC,PHX,,,,,,,,2015-16,19060.0,19060.0,12540.0,2295.0,1057.0,15892.0,5.48,1.89,170.0,NBA TV,0.936805556,0.039583333,148.0,0.49,322.0,261.0,839,Mon,10:30 PM,7:30 PM,FSA,150.0,1,2.0,18.0,20.0,FSNP,150.0,1.6,3,86,107,NBA TV,,322.0,-38.8%
,2016-02-22,MIA,IND,,,,,,,,2015-16,19600.0,19600.0,14182.0,2963.0,1093.0,18238.0,1.7,1.09,,,,,,,,,834,Mon,7:30 PM,7:30 PM,FSI,180.0,4.3,7.0,46.0,,FS-SUN,180.0,5.6,9,93,133,,,,
,2016-02-22,MIL,LAL,,,,,,,,2015-16,18717.0,18717.0,6896.0,3696.0,6070.0,16662.0,0.9,5.48,,,,,,,,,837,Mon,8:00 PM,7:00 PM,TWC SN/TWC D,150.0,0.7,1.0,40.0,56.0,FSNWI,150.0,2.7,4,24,,,,143.0,-78.7%
,2016-02-22,MIN,BOS,,,,,,,,2015-16,11639.0,19356.0,6423.0,1822.0,798.0,9043.0,1.74,2.42,,,,,,,,,838,Mon,8:00 PM,7:00 PM,CSN-NE,165.0,1.9,3.0,46.0,57.0,FSNN-MIN,165.0,2.1,4,37,55,,,,
,2016-02-22,NYK,TOR,,,,,,,,2015-16,19812.0,19812.0,15780.0,479.0,1829.0,18088.0,7.35,2.86,,,,,,,,,835,Mon,7:30 PM,7:30 PM,,,,,,,MSG,150.0,2.3,3,170,202,,,784.0,0.3%
,2016-02-21,BRK,CHA,,,,,,,,2015-16,16155.0,17732.0,9344.0,1851.0,967.0,12162.0,7.35,1.19,,,,,,,,,827,Sun,6:00 PM,6:00 PM,FSSE-CHA,135.0,0.688888889,1.25,8.111111111,9.0,YES,135.0,0.4,1,29,46,,,,
,2016-02-21,CHI,LAL,,,,,,,,2015-16,23143.0,20917.0,15616.0,758.0,2979.0,19353.0,3.46,5.48,168.0,ESPN,0.832638889,0.940277778,155.0,1.3,1645.0,1196.0,831,Sun,8:00 PM,7:00 PM,TWC SN/TWC D,150.0,1,2.0,53.0,74.0,WGN,150.0,4.2,6,147,227,ESPN,,983.0,168.2%
,2016-02-21,DAL,PHI,,,,,,,,2015-16,20194.0,19200.0,13260.0,1486.0,1960.0,16706.0,2.71,2.94,,,,,,,,,830,Sun,7:00 PM,6:00 PM,CSN-P,150.0,0.7,1.0,20.0,28.0,FSSW-DAL,150.0,1.4,2,38,51,,,246.0,-9.2%
,2016-02-21,DEN,BOS,,,,,,,,2015-16,16065.0,19155.0,6333.0,3498.0,3086.0,12917.0,1.63,2.42,,,,,,,,,825,Sun,5:00 PM,3:00 PM,CSN-NE,150.0,2.5,5.0,61.0,78.0,ASE,150.0,0.6,1,9,12,,,14.0,43.1%
,2016-02-21,DET,NOP,,,,,,,,2015-16,17886.0,19971.0,6437.0,4419.0,1602.0,12458.0,1.85,0.64,,,,,,,,,823,Sun,3:30 PM,3:30 PM,FSNO,165.0,1.9,3.272727273,11.90909091,,FSD,165.0,2.1,4,38,71,,,122.0,28.9%
,2016-02-21,OKC,CLE,,,,,,,,2015-16,18203.0,18203.0,14015.0,1604.0,1438.0,17057.0,0.72,1.5,167.0,ABC,0.647222222,0.753472222,153.0,2.2,3536.0,2607.0,824,Sun,3:30 PM,2:30 PM,,,,,,,,,,,,,ABC,,798.0,216.8%
,2016-02-21,ORL,IND,,,,,,,,2015-16,17242.0,18846.0,6224.0,4287.0,1854.0,12365.0,1.52,1.09,,,,,,,,,828,Sun,6:00 PM,6:00 PM,FSI,150.0,2.8,5.0,30.0,,FSFL,150.0,1.8,3,26,33,,,265.0,-4.5%
,2016-02-21,PHX,SAS,,,,,,,,2015-16,16224.0,18055.0,7768.0,1033.0,1923.0,10724.0,1.89,0.94,,,,,,,,,826,Sun,5:00 PM,3:00 PM,FSSW-SA,150.0,6.9,13.0,63.0,,FSA,150.0,0.9,2,17,26,,,273.0,4.3%
,2016-02-21,POR,UTA,,,,,,,,2015-16,19470.0,19393.0,12774.0,2203.0,1630.0,16607.0,1.14,0.92,,,,,,,,,832,Sun,9:00 PM,6:00 PM,ROOT-RM,165.0,3.490909091,6.272727272999999,30.81818182,,CSN-POR,165.0,5,9,57,89,,,474.0,10.2%
,2016-02-21,TOR,MEM,,,,,,,,2015-16,19800.0,19800.0,14654.0,1071.0,2294.0,18019.0,2.86,0.63,,,,,,,,,829,Sun,6:00 PM,6:00 PM,FSSE-MEM,150.0,2.45,3.8,15.7,,,,,,,,,,745.0,47.3%
,2016-02-20,ATL,MIL,,,,,,,,2015-16,18653.0,18047.0,8530.0,4449.0,2718.0,15697.0,2.41,0.9,,,,,,,,,819,Sat,7:30 PM,7:30 PM,FSNWI,195.0,2,4.0,18.0,,FSSE-ATL,195.0,0.8,1,20,30,,,445.0,-27.2%
,2016-02-20,LAC,GSW,,,,,,,,2015-16,19585.0,19060.0,13527.0,1181.0,1851.0,16559.0,5.48,2.49,166.0,ABC,0.85625,0.963194444,154.0,2.2,3472.0,2563.0,822,Sat,8:30 PM,5:30 PM,,,,,,,,,,,,,ABC,,1020.0,288.0%
,2016-02-20,MIA,WAS,,,,,,,,2015-16,19710.0,19600.0,13660.0,3237.0,1539.0,18436.0,1.7,2.48,,,,,,,,,820,Sat,7:30 PM,7:30 PM,CSN-W+,150.0,0.2,0.0,6.0,8.0,FS-SUN,150.0,3.5,6,58,78,,,,
,2016-02-20,MIN,NYK,,,,,,,,2015-16,16663.0,19356.0,7191.0,2937.0,2666.0,12794.0,1.74,7.35,,,,,,,,,821,Sat,8:00 PM,7:00 PM,MSG,135.0,1.6,3.0,115.0,137.0,FSNN-MIN,135.0,1.2,2,21,27,,,,
,2016-02-19,ATL,MIA,,,,,,,,2015-16,19043.0,18047.0,8334.0,4746.0,3150.0,16230.0,2.41,1.7,,,,,,,,,808,Fri,8:00 PM,8:00 PM,FS-SUN,150.0,3.3,6.0,54.0,71.0,FSSE-ATL,150.0,1.2,2,28,34,,,642.0,38.7%
,2016-02-19,BRK,NYK,,,,,,,,2015-16,17732.0,17732.0,9972.0,2514.0,2827.0,15313.0,7.35,7.35,,,,,,,,,807,Fri,7:30 PM,7:30 PM,MSG,135.0,2,3.0,147.0,169.0,YES,135.0,0.4,1,33,43,,,,
,2016-02-19,CHI,TOR,,,,,,,,2015-16,21849.0,20917.0,15243.0,1296.0,1706.0,18245.0,3.46,2.86,,,,,,,,,809,Fri,8:00 PM,7:00 PM,,,,,,,CSN-C,150.0,3.2,6,110,165,,,514.0,16.2%
,2016-02-19,LAL,SAS,,,,,,,,2015-16,18997.0,18997.0,14378.0,385.0,1718.0,16481.0,5.48,0.94,,,,,,,,,818,Fri,10:30 PM,7:30 PM,FSSW-SA,150.0,6.2,12.0,56.0,,TWC SN/TWC D,150.0,1.5,3,80,102,,,453.0,79.8%
,2016-02-19,MEM,MIN,,,,,,,,2015-16,18119.0,18119.0,11353.0,2508.0,984.0,14845.0,0.63,1.74,,,,,,,,,810,Fri,8:00 PM,7:00 PM,FSNN-MIN,165.0,1.7,3.0,30.0,38.0,FSSE-MEM,165.0,2.663636364,3.818181818,17.18181818,,,,270.0,6.9%
,2016-02-19,MIL,CHA,,,,,,,,2015-16,16370.0,18717.0,6756.0,2909.0,2007.0,11672.0,0.9,1.19,,,,,,,,,813,Fri,8:00 PM,7:00 PM,FSSE-CHA,150.0,0.73,1.3,8.8,10.9,FSNWI,150.0,3,5,26,,,,32.0,-95.0%
,2016-02-19,NOP,PHI,,,,,,,,2015-16,16953.0,16867.0,11860.0,2358.0,778.0,14996.0,0.64,2.94,,,,,,,,,811,Fri,8:00 PM,7:00 PM,TCN-P,165.0,0.6,1.0,18.0,21.0,FSNO,165.0,1.609090909,2.363636364,10.45454545,,,,187.0,-19.7%
,2016-02-19,OKC,IND,,,,,,,,2015-16,18203.0,18203.0,14641.0,1489.0,863.0,16993.0,0.72,1.09,164.0,ESPN,0.836805556,0.940972222,150.0,1.2,1337.0,1056.0,812,Fri,8:00 PM,7:00 PM,FSI,150.0,2.1,3.0,22.0,,FSOK,150.0,6.95,11.1,48.8,,ESPN,,777.0,47.7%
,2016-02-19,ORL,DAL,,,,,,,,2015-16,17764.0,18846.0,6747.0,3474.0,3212.0,13433.0,1.52,2.71,,,,,,,,,805,Fri,7:00 PM,7:00 PM,FSSW-DAL,165.0,0.8,2.0,21.0,32.0,FSFL,165.0,1.7,3,25,36,,,331.0,28.5%
,2016-02-19,PHX,HOU,,,,,,,,2015-16,17102.0,18055.0,7854.0,2297.0,1769.0,11920.0,1.89,2.45,,,,,,,,,814,Fri,9:30 PM,7:30 PM,ROOT-SW,165.0,1.7,3.0,41.0,58.0,FSA,165.0,0.9,2,16,27,,,206.0,-14.8%
,2016-02-19,POR,GSW,,,,,,,,2015-16,20100.0,19393.0,13391.0,1947.0,3063.0,18401.0,1.14,2.49,,,,,,,,,815,Fri,10:00 PM,7:00 PM,CSN-BA,135.0,9.1,17.0,227.0,355.0,CSN-POR,150.0,5.3,9,60,98,,,816.0,254.6%
,2016-02-19,SAC,DEN,,,,,,,,2015-16,17317.0,17317.0,10164.0,2412.0,1668.0,14244.0,1.38,1.63,,,,,,,,,816,Fri,10:00 PM,7:00 PM,ASE,165.0,0.8,2.0,13.0,17.0,CSN-S,165.0,3,5,40,53,,,311.0,-23.5%
,2016-02-19,UTA,BOS,,,,,,,,2015-16,19911.0,19911.0,9510.0,2731.0,3001.0,15242.0,0.92,2.42,165.0,ESPN,0.940972222,0.044444444,149.0,0.9,1079.0,817.0,817,Fri,10:30 PM,8:30 PM,CSN-NE,165.0,1.1,3.0,27.0,35.0,ROOT-RM,150.0,2.52,4.8,22.6,,ESPN,,1.0,46.2%
,2016-02-19,WAS,DET,,,,,,,,2015-16,20356.0,20356.0,10565.0,4599.0,1134.0,16298.0,2.48,1.85,,,,,,,,,806,Fri,7:00 PM,7:00 PM,FSD,150.0,1.8,3.0,32.0,56.0,CSN-W,135.0,0.9,2,22,28,,,457.0,-15.5%
,2016-02-18,CLE,CHI,,,,,,,,2015-16,20562.0,20562.0,14634.0,2880.0,1540.0,19054.0,1.5,3.46,162.0,TNT,0.843055556,0.945138889,147.0,1.6,1909.0,1463.0,803,Thu,8:00 PM,8:00 PM,,,,,,,,,,,,,TNT,,72.0,159.5%
,2016-02-18,LAC,SAS,,,,,,,,2015-16,19410.0,19060.0,13627.0,1411.0,1362.0,16400.0,5.48,0.94,163.0,TNT,0.945138889,0.046527778,146.0,1.4,1729.0,1323.0,804,Thu,10:30 PM,7:30 PM,,,,,,,,,,,,,TNT,,685.0,69.3%
,2016-02-18,WAS,UTA,,,,,,,,2015-16,12415.0,20356.0,10217.0,934.0,455.0,11606.0,2.48,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,-56.0%
,2016-02-11,MIL,WAS,,,,,,,,2015-16,14172.0,18717.0,6653.0,1859.0,936.0,9448.0,0.9,2.48,,,,,,,,,801,Thu,8:00 PM,7:00 PM,CSN-W,150.0,0.7,1.0,17.0,26.0,FSNWI,150.0,1.4,2,12,,,,7.0,-96.9%
,2016-02-11,OKC,NOP,,,,,,,,2015-16,18203.0,18203.0,14613.0,1686.0,704.0,17003.0,0.72,0.64,161.0,TNT,0.833333333,0.933333333,144.0,0.9,1119.0,864.0,802,Thu,8:00 PM,7:00 PM,,,,,,,,,,,,,TNT,,384.0,10.0%
,2016-02-10,BOS,LAC,,,,,,,,2015-16,18186.0,18624.0,10907.0,1965.0,3178.0,16050.0,2.42,5.48,,,,,,,,,792,Wed,7:30 PM,7:30 PM,FSNP,195.0,0.8,2.0,46.0,56.0,CSN-NE,195.0,3.3,5,78,104,,,580.0,32.5%
,2016-02-10,BRK,MEM,,,,,,,,2015-16,14262.0,17732.0,9327.0,1868.0,970.0,12165.0,7.35,0.63,,,,,,,,,793,Wed,7:30 PM,7:30 PM,FSSE-MEM,135.0,1.955555556,2.888888889,12.33333333,,YES,135.0,0.4,1,32,31,,,,
,2016-02-10,CHI,ATL,,,,,,,,2015-16,21709.0,20917.0,15487.0,1012.0,1630.0,18129.0,3.46,2.41,,,,,,,,,796,Wed,8:00 PM,7:00 PM,FSSE-ATL,135.0,0.8,1.0,18.0,27.0,CSN-C,135.0,2.5,4,89,130,,,164.0,7.0%
