"","Date","Home","Away","Unique_Devices","Starts","Live_Unique_Devices","Live_Starts","VOD_Unique_Devices","VOD_Starts","Life_Play_Time","Attendance","Capacity","Num_Secondary_Transactions","Avg_Markup","season_tickets","group_tickets","single_game_tickets","total_ns_tickets","NAT.TV","NAT_dur","NAT_ratings","NAT_avg_viewers","NAT_avg_household","CN.TV","CN.TV2","DAY","DAY2","ET","ET2","Month","A_DUR","A_HH.RTG","A_HH.SHR","A_HH.IMP","H_DUR","H_HH.RTG","H_HH.SHR","H_HH.IMP","dma_home","dma_away","home_gt","away_gt","home_gt_q","away_gt_q","home_gt_lag","away_gt_lag","home_gt_lagq","away_gt_lagq","gt_tot","gtlag_tot","gt2_tot","gtq_tot","gtlagq_tot","gt2q_tot","Home_Followers_Facebook","Home_Followers_Twitter","Home_Followers_Instagram","Home_Followers_Snapchat","Home_Followers_Weibo","Home_Engagements_Facebook","Home_Engagements_Twitter","Home_Engagements_Instagram","Home_Impressions_Facebook","Home_Impressions_Twitter","Away_Followers_Facebook","Away_Followers_Twitter","Away_Followers_Instagram","Away_Followers_Snapchat","Away_Followers_Weibo","Away_Engagements_Facebook","Away_Engagements_Twitter","Away_Engagements_Instagram","Away_Impressions_Facebook","Away_Impressions_Twitter","fbf_tot","twf_tot","igf_tot","scf_tot","wbf_tot","fbe_tot","twe_tot","ige_tot","fbi_tot","twi_tot","sellout","dma_tot"
"120","2018-03-27","NOP","POR",16354,35601,14382,32259,2212,3342,493899.99,15426,16903,384,"-7.80%",9748,1385,1869,13002,"none",NA,NA,NA,NA,"none","none","Tue","Weekday","7:00 PM","7:00 PM","3",165,3.1,6,36,150,2.09,3,13.4,0.64,1.14,22.75,21,3.79166666666667,1.55555555555556,43.2727272727273,38.8571428571429,7.21212121212121,2.87830687830688,43.75,82.1298701298701,125.87987012987,5.34722222222222,10.0904280904281,15.4376503126503,1718358,807843,883615,41435,892735,1167738,1543100,2205726,11717513,19273036,2442136,1136997,996196,85411,568841,5506539,3900936,12299175,36027656,34813980,4160494,1944840,1879811,126846,1461576,6674277,5444036,14504901,17224052,54087016,0.912619061705023,1.78
"121","2018-03-27","SAC","DAL",4990,9717,4519,8896,528,821,232098.63,NA,NA,917,"-94.80%",NA,NA,NA,NA,"none",NA,NA,NA,NA,"NBAC","NBAC","Tue","Weekday","7:00 PM","7:00 PM","3",135,0.3,1,7,135,0.8,1,12,1.38,2.71,27,9.1875,3,2.85833333333333,19.4285714285714,6.07142857142857,2.15873015873016,1.88888888888889,36.1875,25.5,61.6875,5.85833333333333,4.04761904761905,9.90595238095238,5184574,969681,730259,48640,942938,4079821,1942264,2264405,31782830,18325832,4455163,1485508,758997,57515,2962394,2357558,2147602,2276245,26626765,20359171,9639737,2455189,1489256,106155,3905332,6437379,4089866,4540650,34140388,38685003,NA,4.09
"122","2018-03-27","TOR","DEN",12063,25585,10998,23976,1178,1609,401128.45,19800,19800,1063,"27.00%",14558,1825,1911,18294,"none",NA,NA,NA,NA,"TSN","TSN","Tue","Weekday","7:30 PM","7:30 PM","3",150,0.8,2,13,NA,NA,NA,NA,2.86,1.63,56,7,2.47058823529412,2.5,45.3333333333333,6.375,2,2.27678571428571,63,51.7083333333333,114.708333333333,4.97058823529412,4.27678571428571,9.24737394957983,2269123,1681550,1299769,94087,4028293,4820566,8321128,13663651,33958891,52503033,2005192,790067,615570,32980,918276,2800414,1388282,1791011,21005683,14954214,4274315,2471617,1915339,127067,4946569,7620980,9709410,15454662,36759305,67457247,1,4.49
"123","2018-03-27","WAS","SAS",12658,26067,11412,24236,1368,1831,463253.36,19588,20356,927,"23.50%",10342,2726,2736,15804,"none",NA,NA,NA,NA,"none","none","Tue","Weekday","7:00 PM","7:00 PM","3",150,4.8,8,45,150,1,2,26,2.48,0.94,73.5,60,1.72941176470588,3.08943089430894,51,38.8571428571429,1.2,2.00077429345722,133.5,89.8571428571429,223.357142857143,4.81884265901483,3.20077429345722,8.01961695247205,1539764,852421,839544,54821,507678,1641896,1646139,2630016,12725681,21477526,7199887,3327657,2084783,159037,2444309,10641255,5146697,15110153,87317638,61097010,8739651,4180078,2924327,213858,2951987,12283151,6792836,17740169,23366936,82574536,0.96227156612301,3.42
"124","2018-03-26","CHA","NYK",9415,18619,7954,16327,1597,2292,290389.07,14487,19077,141,"3.20%",9967,899,650,11516,"none",NA,NA,NA,NA,"NBAC","NBAC","Mon","Weekday","7:00 PM","7:00 PM","3",150,0.7,1,51,150,0.93,1.5,10.8,1.19,7.35,7.4375,7.4375,4.13194444444444,3.43269230769231,11.8181818181818,9.45454545454546,6.56565656565657,4.36363636363636,14.875,21.2727272727273,36.1477272727273,7.56463675213675,10.9292929292929,18.4939296814297,1771660,878772,830355,58794,941347,1218045,1508187,2948379,12139284,20429802,6015568,2075833,1698857,80730,1695432,4097311,2609996,8572829,38645451,23781257,7787228,2954605,2529212,139524,2636779,5315356,4118183,11521208,16236595,44211059,0.759396131467212,8.54
"125","2018-03-26","DET","LAL",22451,52516,20113,48284,2648,4232,922758.27,18718,20491,9,"-18.80%",8605,4937,2162,15704,"none",NA,NA,NA,NA,"none","none","Mon","Weekday","7:00 PM","7:00 PM","3",150,1.4,3,74,135,1.6,3,29,1.85,5.48,6.375,9.5625,2.36111111111111,1.9125,9.45454545454546,11.8181818181818,3.5016835016835,2.36363636363636,15.9375,21.2727272727273,37.2102272727273,4.27361111111111,5.86531986531987,10.138930976431,1817689,849791,699503,59692,1015506,1668543,1245649,2204060,14793656,19618534,21508939,7407759,4484546,246230,2912179,15274254,11130551,12586281,157444832,139605288,23326628,8257550,5184049,305922,3927685,16942797,12376200,14790341,30067910,159223822,0.913474208188961,7.33
"126","2018-03-26","MIN","MEM",12253,22368,11475,21241,842,1127,453570.71,16290,18978,NA,"",7876,2835,809,11520,"none",NA,NA,NA,NA,"TSN","TSN","Mon","Weekday","7:00 PM","7:00 PM","3",150,0.7,1.25,4.6,150,2.9,5,49,1.74,0.63,6.18181818181818,10.625,3.86363636363636,2.76692708333333,20.8,14.1818181818182,13,3.69318181818182,16.8068181818182,34.9818181818182,51.7886363636364,6.6305634469697,16.6931818181818,23.3237452651515,1893516,857663,1027906,53166,2844222,1831310,2835047,3955272,20664139,28692612,1837075,924326,569195,42810,500419,627436,1315201,1187476,8762341,18425478,3730591,1781989,1597101,95976,3344641,2458746,4150248,5142748,21291575,47118090,0.858362314258615,2.37
"127","2018-03-26","PHI","DEN",3056,5186,145,231,2914,4955,147941.96,20585,20478,NA,"",15381,2307,498,18186,"NBA TV",157,0.391108051,223,183,"SN1","SN","Mon","Weekday","7:00 PM","7:00 PM","3",150,1.1,2,17,150,4.1,7,118,2.94,1.63,43.7142857142857,6.375,4.00714285714286,2.27678571428571,43.3333333333333,11.8181818181818,3.97222222222222,4.22077922077922,50.0892857142857,55.1515151515152,105.240800865801,6.28392857142857,8.19300144300144,14.47693001443,1660136,1488049,1014072,60572,1227655,5992387,9752059,10300441,32458351,65375040,2005192,790067,615570,32980,918276,2800414,1388282,1791011,21005683,14954214,3665328,2278116,1629642,93552,2145931,8792801,11140341,12091452,35258765,80329254,1.00522511964059,4.57
"128","2018-03-26","PHX","BOS",1984,3228,106,169,1879,3059,82797.35,18055,18055,394,"43.20%",7064,2291,3683,13038,"NBA TV",140,0.388657187,232,181,"SN1","SN","Mon","Weekday","7:00 PM","7:00 PM","3",135,1.5,4,37,135,0.5,1,11,1.89,2.42,43.7142857142857,5.3125,4.78125,5.90277777777778,62.4,9.45454545454546,6.825,10.5050505050505,49.0267857142857,71.8545454545455,120.881331168831,10.6840277777778,17.3300505050505,28.0140782828283,1915645,992207,717471,52952,523421,2329232,1476061,3005501,20158427,17444038,8999616,3217688,2437932,187414,826576,12318349,6458848,22338662,97790295,72160102,10915261,4209895,3155403,240366,1349997,14647581,7934909,25344163,32476776,89604140,1,4.31
"129","2018-03-25","BRK","CLE",5966,11147,254,414,5716,10733,292644.74,17732,17732,NA,"",9202,2952,3644,15798,"none",NA,NA,NA,NA,"NBAC","NBAC","Sun","Sun","1:00 PM","Noon","3",150,8,18,115,150,0.3,1,24,7.35,1.5,7.09090909090909,6.5,3.93939393939394,3.20486111111111,6.25,10.7142857142857,3.47222222222222,5.28273809523809,13.5909090909091,16.9642857142857,30.5551948051948,7.14425505050505,8.75496031746032,15.8992153679654,2734381,883835,775185,74830,2174756,564988,903734,1775683,8195264,16628136,8684093,3174901,6134061,469082,3363659,19849483,17905732,73428874,160419313,123236292,11418474,4058736,6909246,543912,5538415,20414471,18809466,75204557,28044747,139864428,1,8.85
"130","2018-03-25","GSW","UTA",2769,4442,153,265,2617,4177,106971.7,19596,19596,2479,"29.80%",14009,2841,1058,17908,"NBA TV",142,0.617599005,383,288,"TSN","TSN","Sun","Sun","5:30 PM","Afternoon","3",150,6.61,12.3,62.6,135,6.3,14,155,2.49,0.92,14.8571428571429,71.5,4.95238095238095,2.86,9.375,125,3.125,5,86.3571428571429,134.375,220.732142857143,7.81238095238095,8.125,15.937380952381,11088514,5664401,8145511,602050,4067704,25708386,8603473,44430629,179997421,118100192,1458615,793932,570586,62551,675406,3906301,5213736,5483174,24923200,40532297,12547129,6458333,8716097,664601,4743110,29614687,13817209,49913803,183903722,158632489,1,3.41
"131","2018-03-25","HOU","ATL",11757,23179,10509,21013,1469,2166,439929.88,18055,18055,41,"-3.50%",11652,2430,1192,15274,"none",NA,NA,NA,NA,"none","none","Sun","Sun","7:00 PM","7:00 PM","3",90,0.3,0,7,135,2.6,4,63,2.45,2.41,11.1428571428571,26,3.97959183673469,2.88888888888889,12.5,25,4.46428571428571,2.77777777777778,37.1428571428571,37.5,74.6428571428571,6.86848072562358,7.24206349206349,14.1105442176871,9046708,2561329,2288843,159421,3361779,14652623,8415920,16416222,97283312,68674852,1645250,1197925,765720,66371,506034,809679,1199921,1655420,7876830,18071647,10691958,3759254,3054563,225792,3867813,15462302,9615841,18071642,98092991,86746499,1,4.86
"132","2018-03-25","IND","MIA",12258,29273,11129,27416,1287,1857,504727.8,17923,17923,298,"14.80%",7193,4212,3128,14533,"none",NA,NA,NA,NA,"none","none","Sun","Sun","5:00 PM","Afternoon","3",165,2.1,5,35,165,3.7,6,38,1.09,1.7,16.5454545454545,8.125,4.13636363636364,3.15378289473684,27.0833333333333,7.35294117647059,6.77083333333333,2.85410216718266,24.6704545454545,34.4362745098039,59.1067290552585,7.29014653110048,9.624935500516,16.9150820316165,3315090,1113556,1198199,69074,947319,1888459,1780554,3495643,21493328,23215734,15720368,4694301,2943933,143179,2253629,18613862,4889139,18625781,115820094,58509643,19035458,5807857,4142132,212253,3200948,20502321,6669693,22121424,40107190,81725377,1,2.79
"133","2018-03-25","MIL","SAS",16702,35418,14643,32252,2259,3166,910918.19,18717,18717,24,"-24.10%",8666,3485,3465,15616,"none",NA,NA,NA,NA,"none","none","Sun","Sun","2:30 PM","Noon","3",150,6.4,13,60,150,1.8,4,15,0.9,0.94,14.625,69.3333333333333,3.25,3.57000903342367,20.5882352941176,37.5,4.57516339869281,1.93089430894309,83.9583333333333,58.0882352941176,142.046568627451,6.82000903342367,6.5060577076359,13.3260667410596,1637186,877905,960942,94840,2953788,4979616,3581966,7042565,25712796,33836456,7199887,3327657,2084783,159037,2444309,10641255,5146697,15110153,87317638,61097010,8837073,4205562,3045725,253877,5398097,15620871,8728663,22152718,36354051,94933466,1,1.84
"134","2018-03-25","OKC","POR",32911,81181,29585,74803,3851,6378,1536398.56,18203,18203,956,"33.80%",14581,1787,562,16930,"none",NA,NA,NA,NA,"none","none","Sun","Sun","6:00 PM","Afternoon","3",165,3.5,8,41,165,8.663636364,13.36363636,61.09090909,0.72,1.14,18.9090909090909,33.8,2.25108225108225,2.5037037037037,20.8333333333333,38.6363636363636,2.48015873015873,2.86195286195286,52.7090909090909,59.469696969697,112.178787878788,4.75478595478596,5.34211159211159,10.0968975468975,7240455,2576324,3353874,200889,1705747,4691652,4521248,24605185,36263518,40125448,2442136,1136997,996196,85411,568841,5506539,3900936,12299175,36027656,34813980,9682591,3713321,4350070,286300,2274588,10198191,8422184,36904360,41770057,74939428,1,1.86
"135","2018-03-25","SAC","BOS",13867,31680,11919,27923,2282,3757,568635.96,17583,17583,785,"16.00%",9916,2303,3052,15271,"none",NA,NA,NA,NA,"none","none","Sun","Sun","3:00 PM","Afternoon","3",135,1.5,3,36,135,0.4,1,6,1.38,2.42,46.2222222222222,9.45454545454546,5.1358024691358,10.5050505050505,50,9.375,5.55555555555556,10.4166666666667,55.6767676767677,59.375,115.051767676768,15.6408529741863,15.9722222222222,31.6130751964085,5184574,969681,730259,48640,942938,4079821,1942264,2264405,31782830,18325832,8999616,3217688,2437932,187414,826576,12318349,6458848,22338662,97790295,72160102,14184190,4187369,3168191,236054,1769514,16398170,8401112,24603067,44101179,90485934,1,3.8
"136","2018-03-25","TOR","LAC",8046,15217,7111,13832,1023,1385,250155.14,19800,19800,1110,"61.50%",14702,1603,1765,18070,"none",NA,NA,NA,NA,"TSN","TSN","Sun","Sun","6:00 PM","Afternoon","3",150,0.4,1,22,NA,NA,NA,NA,2.86,5.48,52,16.5454545454545,2.29411764705882,4.13636363636364,68.75,29.1666666666667,3.03308823529412,7.29166666666667,68.5454545454545,97.9166666666667,166.462121212121,6.43048128342246,10.3247549019608,16.7552361853832,2269123,1681550,1299769,94087,4028293,4820566,8321128,13663651,33958891,52503033,3858256,1369069,1855965,108755,2858547,2211605,1511783,4244375,21858268,18680368,6127379,3050619,3155734,202842,6886840,7032171,9832911,17908026,36170496,71183401,1,8.34
"137","2018-03-25","WAS","NYK",942,1529,41,62,901,1467,37960.96,18884,20356,754,"-9.90%",10480,2068,1693,14241,"NBA TV",148,0.241578383,148,113,"none","none","Sun","Sun","6:00 PM","Afternoon","3",150,0.5,1,34,150,1.5,3,38,2.48,7.35,156,9.45454545454546,3.67058823529412,4.36363636363636,91.6666666666667,9.375,2.15686274509804,4.32692307692308,165.454545454545,101.041666666667,266.496212121212,8.03422459893048,6.48378582202112,14.5180104209516,1539764,852421,839544,54821,507678,1641896,1646139,2630016,12725681,21477526,6015568,2075833,1698857,80730,1695432,4097311,2609996,8572829,38645451,23781257,7555332,2928254,2538401,135551,2203110,5739207,4256135,11202845,16822992,45258783,0.927687168402437,9.83
"138","2018-03-24","DAL","CHA",5661,10794,5113,10010,605,784,160699.45,20085,19200,462,"-13.50%",12492,2725,1470,16687,"none",NA,NA,NA,NA,"NBAC","NBAC","Sat","Sat","7:30 PM","7:30 PM","3",135,0.42,1,4.8,135,0.2,0,4,2.71,1.19,9.52380952380952,8.33333333333333,2.96296296296296,4.62962962962963,17.6428571428571,26.125,5.48888888888889,14.5138888888889,17.8571428571429,43.7678571428571,61.625,7.59259259259259,20.0027777777778,27.5953703703704,4455163,1485508,758997,57515,2962394,2357558,2147602,2276245,26626765,20359171,1771660,878772,830355,58794,941347,1218045,1508187,2948379,12139284,20429802,6226823,2364280,1589352,116309,3903741,3575603,3655789,5224624,27844810,40788973,1.04609375,3.9
"139","2018-03-24","DET","CHI",4391,8091,3588,6900,874,1191,123779.17,19139,20491,2,"33.40%",8625,6265,1355,16245,"none",NA,NA,NA,NA,"none","none","Sat","Sat","7:00 PM","7:00 PM","3",135,0.4,1,15,135,0.4,1,6,1.85,3.46,8.33333333333333,9.375,3.08641975308642,5.20833333333333,21.375,7.125,7.91666666666667,3.95833333333333,17.7083333333333,28.5,46.2083333333333,8.29475308641975,11.875,20.1697530864198,1817689,849791,699503,59692,1015506,1668543,1245649,2204060,14793656,19618534,18342678,4097310,3493396,261064,1754284,13802133,2988382,3822037,132866028,46828023,20160367,4947101,4192899,320756,2769790,15470676,4234031,6026097,28595789,66446557,0.934019813576692,5.31
"140","2018-03-24","HOU","NOP",2354,3578,111,201,2245,3377,82034.25,18055,18055,69,"80.30%",12236,2456,1039,15731,"NBA TV",NA,NA,NA,NA,"none","none","Sat","Sat","7:00 PM","7:00 PM","3",135,0.933333333,1.444444444,5.888888889,135,2.1,4,51,2.45,0.64,12.5,23.4375,4.46428571428571,3.90625,11.4,19,4.07142857142857,3.16666666666667,35.9375,30.4,66.3375,8.37053571428571,7.23809523809524,15.608630952381,9046708,2561329,2288843,159421,3361779,14652623,8415920,16416222,97283312,68674852,1718358,807843,883615,41435,892735,1167738,1543100,2205726,11717513,19273036,10765066,3369172,3172458,200856,4254514,15820361,9959020,18621948,98451050,87947888,1,3.09
"141","2018-03-24","MEM","LAL",16170,39569,13951,35034,2607,4535,738442.21,18119,17794,540,"100.10%",10150,3644,2479,16273,"none",NA,NA,NA,NA,"none","none","Sat","Sat","7:00 PM","7:00 PM","3",150,1.4,3,77,150,0.722222222,1.25,4.777777778,0.63,5.48,10.4166666666667,10.4166666666667,2.71267361111111,2.08333333333333,13.0625,9.5,3.40169270833333,1.9,20.8333333333333,22.5625,43.3958333333333,4.79600694444444,5.30169270833333,10.0976996527778,1837075,924326,569195,42810,500419,627436,1315201,1187476,8762341,18425478,21508939,7407759,4484546,246230,2912179,15274254,11130551,12586281,157444832,139605288,23346014,8332085,5053741,289040,3412598,15901690,12445752,13773757,24036595,158030766,1.01826458356749,6.11
"142","2018-03-24","ORL","PHX",4158,8854,3686,8175,509,679,109912.38,17393,18846,315,"-26.80%",5816,5813,2264,13893,"none",NA,NA,NA,NA,"none","none","Sat","Sat","7:00 PM","7:00 PM","3",135,0.2,1,4,150,0.1,0,2,1.52,1.89,20,34.0909090909091,1.85714285714286,3.72869318181818,16.2857142857143,54.2857142857143,1.51224489795918,5.9375,54.0909090909091,70.5714285714286,124.662337662338,5.58583603896104,7.44974489795918,13.0355809369202,2788102,1592058,653181,26841,1510203,6396357,874265,1473581,28088187,7928456,1915645,992207,717471,52952,523421,2329232,1476061,3005501,20158427,17444038,4703747,2584265,1370652,79793,2033624,8725589,2350326,4479082,30417419,25372494,0.922901411440093,3.41
"143","2018-03-24","PHI","MIN",17032,35740,14175,30931,3185,4809,904610.44,20668,20478,NA,"",15262,1963,1122,18347,"none",NA,NA,NA,NA,"NBAC","NBAC","Sat","Sat","6:00 PM","Afternoon","3",150,1.5,4,25,165,1.7,3,48,2.94,1.74,32.5,7.8125,2.97916666666667,4.8828125,35.2857142857143,6.90909090909091,3.23452380952381,4.31818181818182,40.3125,42.1948051948052,82.5073051948052,7.86197916666667,7.55270562770563,15.4146847943723,1660136,1488049,1014072,60572,1227655,5992387,9752059,10300441,32458351,65375040,1893516,857663,1027906,53166,2844222,1831310,2835047,3955272,20664139,28692612,3553652,2345712,2041978,113738,4071877,7823697,12587106,14255713,34289661,94067652,1.00927824982908,4.68
"144","2018-03-23","CHI","MIL",4542,9212,3844,8196,751,1016,138005.91,21698,20917,146,"-21.60%",9860,4508,5366,19734,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","3",150,1.5,3,13,150,0.5,1,17,3.46,0.9,7.125,11.0833333333333,3.95833333333333,2.46296296296296,9.90476190476191,10.4,5.5026455026455,2.31111111111111,18.2083333333333,20.3047619047619,38.5130952380952,6.4212962962963,7.81375661375661,14.2350529100529,18342678,4097310,3493396,261064,1754284,13802133,2988382,3822037,132866028,46828023,1637186,877905,960942,94840,2953788,4979616,3581966,7042565,25712796,33836456,19979864,4975215,4454338,355904,4708072,18781749,6570348,10864602,137845644,80664479,1.03733805038964,4.36
"145","2018-03-23","CLE","PHX",24940,64390,21084,55835,4844,8555,1270297.66,20562,20562,92,"58.20%",15136,3129,788,19053,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:30 PM","7:30 PM","3",135,0.1,0,3,135,8.1,14,117,1.5,1.89,12.2142857142857,54.2857142857143,6.02232142857143,5.9375,8.21052631578947,33.8,4.04824561403509,3.696875,66.5,42.0105263157895,108.510526315789,11.9598214285714,7.74512061403509,19.7049420426065,8684093,3174901,6134061,469082,3363659,19849483,17905732,73428874,160419313,123236292,1915645,992207,717471,52952,523421,2329232,1476061,3005501,20158427,17444038,10599738,4167108,6851532,522034,3887080,22178715,19381793,76434375,162748545,140680330,1,3.39
"146","2018-03-23","GSW","ATL",21571,48051,18912,42980,3176,5071,1119177.38,19596,19596,2298,"2.80%",13997,2831,1054,17882,"none",NA,NA,NA,NA,"SN1","SN","Fri","Fri","7:30 PM","7:30 PM","3",135,0.2,0,5,135,8.4,17,205,2.49,2.41,11.4,19,3.8,2.11111111111111,11.1428571428571,26,3.71428571428571,2.88888888888889,30.4,37.1428571428571,67.5428571428571,5.91111111111111,6.6031746031746,12.5142857142857,11088514,5664401,8145511,602050,4067704,25708386,8603473,44430629,179997421,118100192,1645250,1197925,765720,66371,506034,809679,1199921,1655420,7876830,18071647,12733764,6862326,8911231,668421,4573738,26518065,9803394,46086049,180807100,136171839,1,4.9
"147","2018-03-23","IND","LAC",7730,15507,6788,14109,1017,1398,251234.46,17923,17923,187,"2.90%",7685,5171,2363,15219,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","3",150,0.3,1,15,150,2.7,5,28,1.09,5.48,11.875,21.375,2.96875,5.34375,13,13,3.25,3.25,33.25,26,59.25,8.3125,6.5,14.8125,3315090,1113556,1198199,69074,947319,1888459,1780554,3495643,21493328,23215734,3858256,1369069,1855965,108755,2858547,2211605,1511783,4244375,21858268,18680368,7173346,2482625,3054164,177829,3805866,4100064,3292337,7740018,23704933,41896102,1,6.57
"148","2018-03-23","NYK","MIN",6633,13783,5500,11897,1275,1886,294700.12,18914,19812,725,"-71.20%",11611,1084,4123,16818,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:30 PM","7:30 PM","3",150,2.4,5,41,150,0.7,1,48,7.35,1.74,7.125,6.90909090909091,3.28846153846154,4.31818181818182,29.7142857142857,9.28571428571429,13.7142857142857,5.80357142857143,14.0340909090909,39,53.0340909090909,7.60664335664336,19.5178571428571,27.1245004995005,6015568,2075833,1698857,80730,1695432,4097311,2609996,8572829,38645451,23781257,1893516,857663,1027906,53166,2844222,1831310,2835047,3955272,20664139,28692612,7909084,2933496,2726763,133896,4539654,5928621,5445043,12528101,40476761,52473869,0.954673934988896,9.09
"149","2018-03-23","OKC","MIA",21418,51737,19361,47791,2459,3946,837519.48,18203,18203,1205,"55.00%",14591,1641,779,17011,"none",NA,NA,NA,NA,"none","none","Fri","Fri","7:00 PM","7:00 PM","3",150,3.1,6,52,150,7.07,11.5,49.9,0.72,1.7,15.4375,7.91666666666667,1.83779761904762,3.07291666666667,21.047619047619,10.4,2.50566893424036,4.03684210526316,23.3541666666667,31.447619047619,54.8017857142857,4.91071428571429,6.54251103950352,11.4532253252178,7240455,2576324,3353874,200889,1705747,4691652,4521248,24605185,36263518,40125448,15720368,4694301,2943933,143179,2253629,18613862,4889139,18625781,115820094,58509643,22960823,7270625,6297807,344068,3959376,23305514,9410387,43230966,54877380,98635091,1,2.42
"150","2018-03-23","POR","BOS",4001,6601,208,354,3795,6247,170354.32,19575,19393,913,"117.70%",12665,1874,3125,17664,"NBA TV",133,0.317213023,192,148,"NBAC","NBAC","Fri","Fri","7:00 PM","7:00 PM","3",150,1.6,4,38,150,3.6,7,42,1.14,2.42,24.4285714285714,16.625,1.80952380952381,18.4722222222222,20.8,6.19047619047619,1.54074074074074,6.87830687830688,41.0535714285714,26.9904761904762,68.0440476190476,20.281746031746,8.41904761904762,28.7007936507936,2442136,1136997,996196,85411,568841,5506539,3900936,12299175,36027656,34813980,8999616,3217688,2437932,187414,826576,12318349,6458848,22338662,97790295,72160102,11441752,4354685,3434128,272825,1395417,17824888,10359784,34637837,48346005,106974082,1.00938482957768,3.56
