"Live_Starts","Attendance","Capacity","sellout","Num_Secondary_Transactions","Avg_Markup","season_tickets","group_tickets","single_game_tickets","gt_tot","gt2_tot","gtq_tot","gt2q_tot","dma_tot","fbf_tot","twf_tot","igf_tot","scf_tot","wbf_tot","fbe_tot","twe_tot","ige_tot","fbi_tot","twi_tot","ET2_7:30 PM","ET2_Afternoon","ET2_Late","ET2_Noon","DAY2_Sat","DAY2_Sun","DAY2_Weekday","NAT.TV_ESPN","NAT.TV_NBA TV","NAT.TV_none","NAT.TV_TNT","CN.TV2_none","CN.TV2_SN","CN.TV2_TSN","CN.TV2_TSN2","ID"
58135,18306,18306,1,273,0.75,10922,638,3673,57.5,275,4.67857142857143,17.9771428571429,3.37,9908667,3264111,2774945,208233,4019649,14970969,12064898,19734000,35447672,87709893,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,293
29129,17894,19077,0.937988153273576,163,0.24,10095,1704,1832,26.7692307692308,44,13.0128205128205,20.7621082621083,3.04,3591229,1711062,1521474,113822,1958593,4179381,3176607,6452391,17672840,39831390,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,294
482,20562,20562,1,148,1.03,15025,2339,1566,99.9525691699605,237.528326745718,7.3736329359341,17.4012464696452,2.44,15873810,6407000,8098620,607304,5761675,42971419,23391607,84394256,248454577,171130834,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,295
62323,18717,18717,1,26,-0.39,8294,4901,3140,50.5380116959064,109.578947368421,9.44054580896686,20.6842105263158,1.54,3351196,1663431,1815538,127772,3851567,9110042,6615901,10713609,43430420,52517671,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,296
107,17180,20356,0.843977205737866,784,0.16,10208,1408,2050,196.848484848485,388.848484848485,7.50588235294118,14.2039215686275,5.42,3185656,2274444,1808873,108202,1738135,6724010,9800420,12037374,18004916,69623736,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,297
822,19596,19596,1,3114,1.45,14882,1411,1751,34.0512820512821,80.2051282051282,6.33943833943834,13.5482295482295,3.21,18313531,8077506,11359946,774831,5760047,41579156,15415085,79374338,238033639,139753218,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,298
25949,19600,19600,1,1335,0.17,13716,3210,1309,34.3967611336032,65.9044534412955,10.6786348462249,21.3363946303004,2.33,17589861,5567247,3508373,179200,2747706,11812019,7892150,18733090,96426349,71889699,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,299
78161,19812,19812,1,892,-0.4,11827,1844,4174,24.6153846153846,35.6923076923077,20.9546351084813,30.0644312952005,9.77,15026465,5240352,4071043,257327,2511922,16224202,11941935,35416397,46593311,97110149,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,300
28390,17112,18055,0.947770700636943,238,-0.15,5773,2126,2775,96,170.666666666667,9.1820987654321,15.6543209876543,3.03,4356239,2101114,1684628,136238,1092574,5927743,4341131,9749718,25835390,46329991,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,301
70360,17583,17583,1,941,0.58,9958,1765,3885,49.2307692307692,99.6923076923077,7.0017094017094,15.6717948717949,6.86,26233857,8299377,5130434,281379,3845107,22063751,11133830,14003301,53243187,123135589,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,302
25896,18306,18306,1,243,0.48,10540,1312,3917,83.7333333333333,226.4,6.96414814814815,14.4782222222222,3.63,5767725,2251113,1313139,114622,3646997,8089577,8491388,9073841,28566280,63170161,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,303
21647,20027,19520,1.02597336065574,1,0.89,6261,7192,2954,61.1282051282051,135.866666666667,8.79033522935962,23.5010711059492,2.57,9207684,4075656,2676695,189240,3364976,13014247,6362382,13239141,35725610,57169804,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,304
45725,20491,20491,1,5,0.7,9069,652,2413,13.5384615384615,21.0769230769231,9.57264957264957,14.7578347578348,4.27,10818039,4017514,3071216,235687,1831595,16023653,11822303,31664860,35516814,97914951,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,305
142,18055,18055,1,59,0.36,11903,2744,1222,13.3333333333333,25,6.19047619047619,11.6071428571429,4.19,10493303,3329698,3215588,200229,6185643,12539078,9392106,16781792,81719935,74547415,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,306
6218,17923,17923,1,210,-0.07,7396,4928,2257,22.8571428571429,41.5238095238095,3.49206349206349,6.21428571428571,3.5,4968703,2289419,1951218,128042,1456996,3626267,3935413,4302743,23797859,43962581,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,307
545,18997,18997,1,1701,0.23,14657,537,1238,41.1282051282051,54.6386946386946,8.96638176638177,12.0927220927221,8.19,26009475,8823992,5160541,289579,5869561,18140556,11453794,13965647,146873448,125064120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,308
75527,18119,17794,1.01826458356749,716,2.65,10360,2928,3149,17.6410256410256,30.2703962703963,5.83475783475783,10.3079998704999,2.13,10510644,4025149,6599940,491489,3821037,33230401,19968643,74032307,39319860,142286619,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,309
32222,17751,16903,1.05016860912264,466,0.1,10266,2302,1891,36.9777777777778,60.3111111111111,10.4155945419103,16.0271929824561,2.34,17466808,5448554,3811974,175049,3138973,12558294,8691088,20038636,22656253,79974985,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,310
6481,17126,18055,0.94854610911105,216,-0.22,6774,3663,1795,38.0952380952381,63.7619047619048,5.77380952380952,9.89360119047619,7.37,5783546,2346485,2563097,158444,3388858,4940682,2893386,6529603,24848329,29334855,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,311
35437,20047,19800,1.01247474747475,1214,0.99,14759,1339,2200,48,82.2222222222222,3.54248366013072,6.16049382716049,3.76,3895636,2519630,2200228,182347,6993777,11318288,10422851,20000231,31635811,71028901,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,312
20650,18306,18306,1,279,0.79,10683,1123,4008,184,251.666666666667,8.99555555555555,12.3382716049383,2.06,3742335,1896035,1536333,144099,1244348,7161307,8739423,13582349,27638010,72736599,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,313
7847,17824,20356,0.8756140695618,715,-0.13,9889,2206,1573,272,377.538461538462,14.9124183006536,21.406334841629,3.67,3311479,1713596,1659675,108315,1452784,2693155,3404444,5794924,13974061,37919572,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,314
13817,14112,19077,0.739738952665513,63,-0.12,9859,411,470,12.9230769230769,20.5064102564103,7.17948717948718,11.3924501424501,8.54,4510568,1747417,1591040,128589,3117264,2529563,2308639,4593721,16023022,32972641,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,315
43102,21312,20917,1.01888416120859,94,-0.3,9681,4590,5200,22.1846153846154,43.201282051282,4.53145299145299,8.97071225071225,6.4,20030696,5507473,4445508,307405,2979353,21471018,12216842,14725550,150077917,98436149,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,316
118438,20562,20562,1,113,0.2,15074,2735,1199,103.090909090909,171.636363636364,4.81598336304219,8.09350118835413,3.98,10210337,3952901,6864692,501651,3828567,33944316,21177383,76309328,239427474,151375591,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,317
50906,19596,19596,1,2579,0.12,14702,2091,1037,16.3333333333333,31.5,4.66666666666667,9,7.97,14936434,6919780,9892781,682975,6920210,36792768,12321161,55131875,233247251,119519175,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,318
21441,18846,18846,1,399,0.18,6269,5240,4079,20.0307692307692,39.9641025641026,3.05112426035503,6.49969568892646,8.87,8814008,3652900,2345142,105411,3210461,6256251,2683512,8569501,24312242,26732000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,319
36078,17583,17583,1,683,-0.16,9844,2347,1686,35.1076923076923,60.674358974359,4.04615384615385,7.00726495726496,2.1,11932700,3472592,4045585,245375,2650318,15332604,6873238,30207436,46512040,54680648,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,320
34665,15486,18717,0.827376182080462,16,-0.59,8211,1053,1363,18.06,48.4322222222222,5.03333333333333,13.431746031746,2.53,3639257,1644603,1553088,121712,3878096,10677780,7024869,10821089,44998158,51565110,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,321
180,18624,18624,1,1347,0.54,14550,1009,1489,21.3888888888889,62.8434343434343,9.5570987654321,23.6783108866442,7.9,12865410,4541520,4231328,284901,3679270,15697749,11425428,31606145,103875996,90790948,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,322
9016,21006,20917,1.00425491227231,45,-0.13,9505,4955,4445,63.3111111111111,105.856565656566,11.5444081336238,16.7690070641051,6.32,20645630,5729613,4726542,343425,5788767,19374660,9962562,17021531,147981559,85690765,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,323
11230,15849,20491,0.773461519691572,9,-0.53,8263,916,901,39.1111111111111,67.4747474747475,5.93004115226337,10.2128694350917,4.26,3467490,2028280,1455633,121092,1524896,4170494,3703253,5265567,23663655,46388143,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,324
17673,18055,18055,1,62,-0.09,12281,2162,1048,41.25,97.25,7.28968253968254,19.4166666666667,3.83,13294628,3437571,2938563,195447,4289498,19342939,8552534,15336739,88523796,66415035,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,325
24263,16012,17794,0.89985388333146,407,0.38,10083,962,820,35.4444444444444,85.6262626262626,6.12020502645503,14.870205026455,1.35,9083421,3438276,3890692,240375,2207393,7619841,5409464,28582402,13709300,45303694,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,326
37575,15436,16903,0.913210672661658,592,0.31,9821,1515,1983,34.093567251462,60.4208399787347,6.00818713450292,10.6869750132908,6.12,23261525,8146368,5279142,272228,3793449,15097263,10468994,13683813,25195222,121843921,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,327
16478,19812,19812,1,727,-0.71,11561,1197,5206,342.222222222222,504.767676767677,13.4057315233786,20.0972987796517,9.83,7567072,2907134,2527994,131107,2207738,4073821,4040787,10427212,34442930,40477824,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,328
6590,18428,18846,0.977820227103895,395,-0.21,5752,4796,3292,33,67.7878787878788,8.15396825396825,13.9080808080808,2.71,4558415,2459362,1476823,82619,2455507,4875585,2047169,3937213,22931576,24173748,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,329
689,19520,19393,1.00654875470531,954,1.55,12524,768,3847,98.0833333333333,138.540476190476,9.16666666666667,13.9412698412698,3.63,13509127,6674409,9014312,660769,4623926,37779829,13768906,58351990,58583611,136514311,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,330
21815,18306,18306,1,288,0.29,10484,1236,3641,114.4,247.6,8.391625,15.884125,2.81,3220050,1758117,1267709,111347,1200920,6407238,7285496,9676125,26883941,56129880,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,331
9676,19801,19200,1.03130208333333,290,-0.33,11971,2473,858,40.4,66.6456140350877,6.16888888888889,10.6008576998051,4.09,9153686,2424573,1476757,101836,3916846,12461547,4979024,4676580,42869187,41875303,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,332
19494,17623,19520,0.90281762295082,1,0.55,7802,2157,1113,73.8181818181818,152.675324675325,6.80188646042305,15.4034018633322,2.57,9207684,4075656,2676695,189240,3364976,13014247,6362382,13239141,35725610,57169804,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,333
12965,14720,18717,0.78645082011006,10,-0.55,8022,1124,1896,37.5,80.7,5.66666666666667,12.6,3.31,3282786,2053860,1704155,153710,3465315,9374904,6807801,10274976,43695282,58626874,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,334
191641,18203,18203,1,1065,1.45,14024,1577,1352,36.5454545454545,70.5304169514696,6.59469696969697,13.9475433714156,2.22,15914555,5632099,9353768,648228,5021888,39891026,23646595,101150543,82837351,166397449,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,335
41652,19800,19800,1,1153,0.38,14562,1913,1767,45,143,5.08165634674923,12.1575077399381,4.56,18011248,6304753,4196664,229624,6281183,14766540,12498038,29325258,35084063,98486215,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,336
20936,18611,20917,0.889754744944304,11,-0.02,9498,2227,7705,38.8571428571429,86.8571428571429,6.78095238095238,16.7904761904762,4.98,21170872,5665625,4120151,277467,3265543,19316484,5208139,6848673,147923383,54437397,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,337
34193,14453,20491,0.705334049094725,3,-0.43,8549,1415,446,20.1142857142857,62.4571428571429,4.51640211640212,14.2624338624339,2.49,3535900,1637851,1567016,95154,1911148,3905632,3511353,5704200,23398793,40278940,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,338
425,19596,19596,1,2126,-0.09,14500,2244,939,58.2857142857143,120,8.67857142857143,19.4598214285714,4.38,12986842,6536491,8745688,628017,4580498,37025760,12314979,54445766,233480243,119907592,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,339
51352,18306,18306,1,240,0.44,10926,1274,3308,124,453.076923076923,5.69539295392954,21.0540421096519,1.86,8505994,4074033,2626819,217237,3120256,14041027,10130614,17848410,34517730,80708891,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,340
26347,15214,15711,0.968366112914518,221,-0.32,6828,3699,2058,49.2,159.427272727273,8.88888888888889,23.7878787878788,4.26,3467490,2028280,1455633,121092,1524896,4170494,3703253,5265567,13833651,46388143,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,341
878,18624,18624,1,1413,6.33,14408,204,2572,20.6666666666667,47.9969313387035,13.8981481481481,30.1828304138431,3.92,17669730,6286119,8407741,627871,4132751,46094697,29078531,101298513,134272944,208007916,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,342
20092,18320,19077,0.960318708392305,248,0.2,10560,2984,1301,190.8,293.072727272727,13.9411764705882,26.008541295306,4.05,4033173,2523350,2083214,148577,4978731,4933761,6801592,14110071,18427220,55427116,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,343
121,18055,18055,1,81,0.22,12225,2183,1099,30,52.1066907775769,10.1619047619048,17.532739171618,5.16,13070246,3962186,2968670,203647,6313952,15419744,8872498,15299085,84600601,68343566,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,344
23530,17923,17923,1,256,0.09,7453,3941,3309,25.2,50.6228329809725,9.09230769230769,16.8903236298585,8.44,9348035,3165739,2885378,143564,2645647,5015820,4045110,10121855,25187412,39964080,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,345
29687,18203,18203,1,651,0.07,14611,1623,584,73.2,181.154545454545,13.2946428571429,32.4115936147186,1.35,9083421,3438276,3890692,240375,2207393,7619841,5409464,28582402,50566166,45303694,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,346
35190,19730,19393,1.01737740421802,632,-0.01,12959,2534,2478,174,272.75,8.18666666666667,13.1588888888889,2.06,3742335,1896035,1536333,144099,1244348,7161307,8739423,13582349,27965089,72736599,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,347
15052,21112,20917,1.00932256059664,58,-0.13,9884,4397,5541,312.5,659.783333333333,14.0032679738562,28.7096949891068,5.94,19923936,4919859,4303003,303163,2262820,17134054,6565414,8706384,145740953,68183221,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,348
97302,20162,19200,1.05010416666667,585,0.57,12412,978,3769,22.7560414269275,56.0078932787794,5.81703107019563,13.4324220166977,8.19,26009475,8823992,5160541,289579,5869561,18140556,11453794,13965647,48548196,125064120,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,349
437,19596,19596,1,2777,0.99,15089,1223,1618,125.965250965251,324.144198333672,11.518923104289,24.7048594899686,3.43,18272786,8852407,10104798,733907,6499834,44659549,15160097,62618051,241114032,144486603,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,350
18051,18347,18846,0.973522232834554,438,0.04,6240,5492,3843,57.8547297297297,120.990543683218,9.01061776061776,17.4936240359961,2.42,4420878,2455642,1593837,116389,4470553,11260112,5668428,9827373,29316103,39775533,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,351
17708,16325,18055,0.904181667128219,186,-0.19,5838,1875,1538,72.2727272727273,124.631986531987,11.565036525974,22.2719644360269,3.52,3921740,1759740,1317585,83350,1445640,5380458,3517264,5066856,25288105,32590793,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,352
91638,16438,15711,1.04627331169244,469,1.27,6775,2858,5405,83.1296296296296,163.272486772487,15.3972479423868,28.9399066725456,3.91,10319181,4296885,6792158,513276,3826052,34241538,20959481,74899220,43904695,156481108,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,353
53812,18624,18624,1,1368,0.91,14656,1240,1328,24.5666666666667,52.9435227854583,9.98796296296296,24.5178030949536,3.51,12319252,4278653,3566801,242637,1763695,15479426,12054463,30702036,103657673,95489389,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,354
149,21558,20917,1.03064492996128,150,0.06,9794,5852,3624,20.4540650406504,50.5536321402175,11.9307813911472,29.6186722040381,5.2,20272197,4918550,4470169,302783,4594360,17329041,7660020,9499450,145935940,76603583,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,355
186,16697,20491,0.814845541945244,5,0.31,8547,3079,1029,32.3833333333333,83.7402201740911,9.30555555555556,23.5739365837932,7.33,5685767,2205768,2550078,164188,3880895,5033594,3296443,7274427,24526755,36070441,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,356
21176,18055,18055,1,55,-0.04,11966,2195,953,30.678947368421,71.7487886382623,10.9567669172932,25.624567370808,4.08,10610357,3265734,2824821,180236,4264369,13944189,8296666,15124731,83125046,64170806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,357
59604,20018,19600,1.02132653061224,1365,0.66,13233,3602,1424,32.7209302325581,88.8948432760364,9.33972528219774,24.2757791850709,2.6,17384600,5518045,3883446,227487,5201464,19216570,11977601,26676987,103830900,95129220,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,358
17137,17583,17583,1,553,-0.32,9822,1586,1654,86.157037037037,189.509822182926,7.27533607681756,16.6746876830657,2.52,7128296,2069495,1699951,131313,1514197,11533277,5227059,9185088,42712713,51441741,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,359
18890,18306,18306,1,204,0.21,10574,1254,3509,134.101515151515,215.053896103896,11.6968013468013,21.6125685425685,2.11,3075104,1646700,1386198,115939,1618330,5320033,7171842,9540198,25796736,59502412,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,360
50990,19596,19596,1,2035,-0.07,14492,2375,829,56.3428571428571,70.1467787114846,18.1333333333333,22.5908496732026,5.2,15534517,7029487,8791118,631292,7026575,38708099,13520871,53843482,235162582,126947873,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,361
33264,18997,18997,1,1574,0.45,14647,239,1539,56.1269841269841,103.793650793651,8.34195011337868,15.896447467876,6.2,28788489,9872011,7729369,433118,4603033,21011613,13348008,39496503,149744505,137869465,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,362
16012,16215,18846,0.860394778732888,178,-0.42,5593,3623,1655,128.153846153846,210.653846153846,13.1412698412698,21.2035714285714,3.93,4434676,2776580,1410982,89889,2021810,4866698,2573815,2750389,22922689,30730501,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,363
17440,19178,19393,0.988913525498891,313,-0.29,12401,1924,1567,69.2282430213465,219.867131910235,11.3643495712461,24.8766952502585,2.33,4211293,1989697,1803117,140830,1509984,4840538,4227477,9613791,25644320,49702523,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,364
22356,19800,19800,1,795,0.23,14763,1626,1599,92.5555555555556,203.777777777778,7.23717948717949,18.776395173454,10.21,8288766,3716888,2951533,171369,5733685,6314427,7437935,18742359,26631950,57985368,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,365
78045,20356,20356,1,1065,0.99,10757,3484,1824,630.349206349206,845.460317460317,24.2229276895944,35.930698205208,4.9,10538289,4020048,3209417,230180,1325786,14537427,12050140,31007393,25818333,96003133,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,366
436,20562,20562,1,53,-0.03,15155,2391,1454,22.5972850678733,41.0972850678733,12.9280417295123,23.4349861739568,3.24,10558598,3951592,7031858,501271,6160107,34139303,22271989,77102394,239622461,159795953,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,367
26172,15114,20491,0.737592113610854,3,-0.24,8137,1349,338,30.5555555555556,52.4685990338164,14.7119341563786,25.082304526749,9.2,4557735,1718117,1459532,129741,3191891,3709680,2825350,5474472,23202841,36335695,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,368
16812,13187,17794,0.74109250309093,121,-0.63,10046,603,217,267.666666666667,374.188405797101,16.3640277777778,28.6748973429952,1.55,3142828,1692182,1128139,101422,1179618,4300009,6707650,7486461,10389468,51864676,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,369
45596,19600,19600,1,1055,0.34,13094,3940,958,26.5128205128205,54.2775263951735,9.83627337574706,20.3652428582769,4.15,24355700,7139176,5155179,286011,5587737,22482979,13249398,30980629,107097309,107734916,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,370
81,15993,18055,0.88579340902797,206,-0.16,6771,1187,1447,143,238.2,10.0692433096206,16.7539824695122,2.83,9119898,4279112,2775114,209376,2968482,12807463,5732322,14015779,32715110,54302283,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,371
3661,11866,15711,0.755267010374897,99,-0.62,6437,1241,501,64.5217391304348,98.8074534161491,12.6219806763285,19.3109687715666,3.04,3488047,2103062,1329082,105423,1011557,1970353,2722350,2331079,11633510,35387353,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,372
133366,19596,19596,1,2653,0.77,15037,1720,1133,47.304347826087,76.7686335403727,8.20289855072464,14.1212658976634,3.21,18313531,8077506,11359946,774831,5760047,41579156,15415085,79374338,238033639,139753218,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,373
33513,18997,18997,1,987,-0.22,14649,493,980,51.495652173913,81.495652173913,7.50788043478261,11.4688179347826,7.37,23461800,8330996,5115111,286304,3423484,16458217,10247902,14567931,145191109,118023839,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,374
28499,19812,19812,1,626,-0.69,11552,2013,4265,15.9693094629156,28.1835951772013,5.00544297986753,8.48895946338402,8.25,7662118,2930180,2638315,169232,4653966,10764457,6917498,16094088,41133566,54628373,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,375
83831,18846,18846,1,388,1.61,6288,3798,4140,36,62.25,6.54444444444444,11.4831845238095,3.02,11457273,4698667,6681840,475955,4831290,36126746,19820108,74451617,54182737,137629767,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,376
55524,20017,19800,1.0109595959596,1109,1.08,14747,1408,2052,67.8695652173913,111.083850931677,8.19003978402955,13.5261742378111,5.28,11259983,4829802,3632956,270442,4851733,16778033,15447288,39322540,37095556,113510677,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,377
195,13810,20491,0.673954419013225,4,-0.6,8166,861,286,30.3571428571429,89.8809523809524,3.83597883597884,11.0670194003527,2.99,4258460,1960397,1671609,141982,1584611,6020655,4744188,10494542,25513816,53065577,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,378
3475,13169,17923,0.734754226412989,190,-0.29,7323,1406,362,70.7142857142857,363.896103896104,4.09033613445378,15.1063789152024,3.57,4859859,1945435,2023752,116417,1459511,3329045,4153315,5712851,23500637,38857064,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,379
90,15127,19068,0.793318649045521,2,-0.57,10605,2557,973,18.2142857142857,56.3721804511278,5.01190476190476,15.3554720133668,8.19,8331221,2839481,2608527,161719,5834935,6623021,4099278,5927319,29967600,36375136,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,380
3643,19600,19600,1,890,-0.34,12911,3956,1050,30.5,83.4513888888889,5.9328007518797,15.0023822577277,3.22,18536490,6240765,3590273,163666,3757959,14708364,7743615,19152400,99322694,67232847,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,381
