,Date,Home,Away,Unique_Devices,Starts,Live_Unique_Devices,Live_Starts,VOD_Unique_Devices,VOD_Starts,Life_Play_Time,Team,Opp,At_Home
995,2017-12-01,TOR,IND,9247,19365,8510,17995,900,1370,267992.39,TOR,IND,True
996,2017-12-01,UTA,NOP,14806,29564,12939,25545,2252,4019,582796.07,UTA,NOP,True
997,2017-12-01,WAS,DET,10537,23105,9591,21400,1130,1705,343939.53,WAS,DET,True
998,2017-11-30,ATL,CLE,37801,112019,33913,101484,5548,10535,2371341.74,ATL,CLE,True
999,2017-11-30,BOS,PHI,5258,9764,549,960,4732,8804,275921.09,BOS,PHI,True
1000,2017-11-30,DEN,CHI,13268,27570,12126,25479,1430,2091,504557.73,DEN,CHI,True
1001,2017-11-30,LAC,UTA,10952,24338,10021,22357,1223,1981,515921.56,LAC,UTA,True
1002,2017-11-30,POR,MIL,1358,2240,104,160,1257,2080,72202.0,POR,MIL,True
1003,2017-11-29,DAL,BRK,7984,15974,7528,15092,559,882,329004.04,DAL,BRK,True
1004,2017-11-29,DET,PHX,7489,15429,6422,13565,1281,1864,219045.24,DET,PHX,True
1005,2017-11-29,HOU,IND,15711,34398,14023,31022,2065,3376,579479.0,HOU,IND,True
1006,2017-11-29,LAL,GSW,8164,17482,948,1896,7243,15586,538568.74,LAL,GSW,True
1007,2017-11-29,NOP,MIN,11878,22483,10603,20199,1458,2284,377748.98,NOP,MIN,True
1008,2017-11-29,NYK,MIA,12659,28808,11059,25306,2083,3502,519465.06,NYK,MIA,True
1009,2017-11-29,ORL,OKC,25688,61627,23375,57131,2836,4496,784948.41,ORL,OKC,True
1010,2017-11-29,PHI,WAS,2408,4217,243,399,2167,3818,114851.05,PHI,WAS,True
1011,2017-11-29,SAS,MEM,12219,24038,11036,21573,1460,2465,780362.62,SAS,MEM,True
1012,2017-11-29,TOR,CHA,7234,14390,6645,13257,719,1133,184582.75,TOR,CHA,True
1013,2017-11-28,CHI,PHX,10657,22689,9575,20783,1337,1906,364906.85,CHI,PHX,True
1014,2017-11-28,CLE,MIA,4930,9966,483,880,4470,9086,279923.03,CLE,MIA,True
1015,2017-11-28,MIN,WAS,22543,44238,20646,40801,2364,3437,1053334.12,MIN,WAS,True
1016,2017-11-28,SAC,MIL,14093,26543,13063,24554,1269,1989,724970.58,SAC,MIL,True
1017,2017-11-28,UTA,DEN,815,1361,72,101,744,1260,29643.09,UTA,DEN,True
1018,2017-11-27,BOS,DET,42354,100563,39413,94022,3919,6541,2811015.74,BOS,DET,True
1019,2017-11-27,GSW,SAC,28315,67355,25347,61400,3791,5955,2060471.65,GSW,SAC,True
1020,2017-11-27,HOU,BRK,14159,28671,12779,25952,1721,2719,532612.23,HOU,BRK,True
1021,2017-11-27,IND,ORL,7341,16179,6501,14740,977,1439,308089.51,IND,ORL,True
1022,2017-11-27,LAC,LAL,29304,92640,27181,87546,3136,5094,2090063.97,LAC,LAL,True
1023,2017-11-27,NYK,POR,14614,33383,13380,30943,1555,2440,717861.72,NYK,POR,True
1024,2017-11-27,PHI,CLE,54084,146215,49081,133597,7061,12618,3325717.37,PHI,CLE,True
1025,2017-11-27,SAS,DAL,1561,2866,159,258,1405,2608,70507.09,SAS,DAL,True
1026,2017-11-26,CHI,MIA,9665,21615,7892,18656,2026,2959,435290.21,CHI,MIA,True
1027,2017-11-26,MEM,BRK,8616,16966,7712,15312,1117,1654,344881.59,MEM,BRK,True
1028,2017-11-26,MIN,PHX,9515,19241,7234,15539,2474,3702,414687.09,MIN,PHX,True
1029,2017-11-25,ATL,TOR,4185,7769,3804,7083,442,686,93958.28,ATL,TOR,True
1030,2017-11-25,CHA,SAS,9234,19467,7907,16812,1579,2655,382043.62,CHA,SAS,True
1031,2017-11-25,DAL,OKC,15827,36742,13734,33031,2481,3711,563565.45,DAL,OKC,True
1032,2017-11-25,GSW,NOP,34571,90245,30477,80077,5341,10168,2342384.36,GSW,NOP,True
1033,2017-11-25,HOU,NYK,2416,4407,138,242,2287,4165,107524.05,HOU,NYK,True
1034,2017-11-25,IND,BOS,25707,65765,22557,58407,4129,7358,1302425.87,IND,BOS,True
1035,2017-11-25,PHI,ORL,16296,37259,14250,33493,2470,3766,648835.37,PHI,ORL,True
1036,2017-11-25,SAC,LAC,8975,17643,8241,16276,877,1367,592602.06,SAC,LAC,True
1037,2017-11-25,UTA,MIL,11860,24782,10724,22179,1395,2603,370114.56,UTA,MIL,True
1038,2017-11-25,WAS,POR,11528,24715,9891,21494,1936,3221,411412.94,WAS,POR,True
1039,2017-11-24,ATL,NYK,14083,35105,13055,33064,1351,2041,614246.42,ATL,NYK,True
1040,2017-11-24,BOS,ORL,23345,55352,20188,48335,4093,7017,1091447.16,BOS,ORL,True
1041,2017-11-24,BRK,POR,10858,22676,8285,18216,2843,4460,408363.76,BRK,POR,True
1042,2017-11-24,CLE,CHA,4963,10273,572,1013,4422,9260,244216.56,CLE,CHA,True
1043,2017-11-24,DEN,MEM,6875,13802,6335,12783,649,1019,394220.41,DEN,MEM,True
1044,2017-11-24,GSW,CHI,4694,9487,279,499,4434,8988,262985.19,GSW,CHI,True
1045,2017-11-24,IND,TOR,9715,19754,8972,18321,913,1433,247555.38,IND,TOR,True
1046,2017-11-24,MIN,MIA,9833,22288,8726,20094,1356,2194,430186.23,MIN,MIA,True
1047,2017-11-24,OKC,DET,23861,58066,20990,52231,3585,5835,744403.24,OKC,DET,True
1048,2017-11-24,PHX,NOP,7583,14900,6915,13724,796,1176,246586.49,PHX,NOP,True
1049,2017-11-22,ATL,LAC,3154,6523,2755,5765,457,758,68805.09,ATL,LAC,True
1050,2017-11-22,CHA,WAS,11137,24126,9793,21836,1532,2290,249811.48,CHA,WAS,True
1051,2017-11-22,CLE,BRK,25529,70739,22082,61780,4668,8959,1330860.73,CLE,BRK,True
1052,2017-11-22,HOU,DEN,8223,19323,6546,15841,1990,3482,275130.76,HOU,DEN,True
1053,2017-11-22,MEM,DAL,5870,11406,4975,9711,1062,1695,126243.42,MEM,DAL,True
1054,2017-11-22,MIA,BOS,37496,103812,34831,97925,3537,5887,2160055.48,MIA,BOS,True
1055,2017-11-22,MIN,ORL,5901,12097,5010,10484,1000,1613,223908.15,MIN,ORL,True
1056,2017-11-22,NOP,SAS,6977,14533,5880,12558,1224,1975,233610.8,NOP,SAS,True
1057,2017-11-22,NYK,TOR,12151,32579,10068,26834,2830,5744,658532.14,NYK,TOR,True
1058,2017-11-22,OKC,GSW,9028,20769,688,1265,8363,19504,751325.88,OKC,GSW,True
1059,2017-11-22,PHI,POR,18442,44453,16166,39568,2894,4885,776814.54,PHI,POR,True
1060,2017-11-22,PHX,MIL,14258,31536,13296,29688,1158,1848,547644.27,PHX,MIL,True
1061,2017-11-22,SAC,LAL,1826,3164,189,305,1639,2859,80094.84,SAC,LAL,True
1062,2017-11-22,UTA,CHI,5559,11735,4918,10441,768,1294,269419.33,UTA,CHI,True
1063,2017-11-21,LAL,CHI,4389,8658,652,1152,3767,7506,195942.86,LAL,CHI,True
1064,2017-11-20,CHA,MIN,11418,23909,9901,21328,1720,2581,322715.43,CHA,MIN,True
1065,2017-11-20,DAL,BOS,44679,127111,39944,113970,6600,13141,3190390.42,DAL,BOS,True
1066,2017-11-20,DET,CLE,30324,77874,26070,67704,5647,10170,1162109.77,DET,CLE,True
1067,2017-11-20,MEM,POR,7042,15791,6152,13899,1035,1892,453655.65,MEM,POR,True
1068,2017-11-20,MIL,WAS,12559,25163,11238,22759,1533,2404,715418.97,MIL,WAS,True
1069,2017-11-20,NOP,OKC,27558,70877,24745,64521,3497,6356,1343410.75,NOP,OKC,True
1070,2017-11-20,NYK,LAC,14620,33212,13005,29313,2191,3899,826999.07,NYK,LAC,True
1071,2017-11-20,ORL,IND,762,1347,98,171,669,1176,28219.18,ORL,IND,True
1072,2017-11-20,PHI,UTA,18787,42572,16121,37228,3214,5344,968551.11,PHI,UTA,True
1073,2017-11-20,SAC,DEN,9478,19170,8930,18087,679,1083,505510.55,SAC,DEN,True
1074,2017-11-20,SAS,ATL,6497,14217,5513,12181,1195,2036,372054.08,SAS,ATL,True
1075,2017-11-19,BRK,GSW,27572,68637,23395,58779,5219,9858,2365687.02,BRK,GSW,True
1076,2017-11-19,LAL,DEN,29180,85723,25964,77664,4464,8059,1571603.5,LAL,DEN,True
1077,2017-11-19,MIA,IND,9519,19647,8608,18048,1086,1599,320643.79,MIA,IND,True
1078,2017-11-19,MIN,DET,20031,44469,18158,40651,2383,3818,798040.01,MIN,DET,True
1079,2017-11-19,PHX,CHI,11062,27123,10212,25452,1071,1671,572192.17,PHX,CHI,True
1080,2017-11-19,TOR,WAS,12779,26145,11264,23554,1782,2591,406456.64,TOR,WAS,True
1081,2017-11-18,ATL,BOS,28211,81387,24458,71973,4985,9414,1349660.69,ATL,BOS,True
1082,2017-11-18,CHA,LAC,10227,20274,9329,18797,1070,1477,208830.7,CHA,LAC,True
1083,2017-11-18,DAL,MIL,13944,26904,12931,25132,1234,1772,651748.7,DAL,MIL,True
1084,2017-11-18,MEM,HOU,15876,33708,14552,30868,1673,2840,592130.31,MEM,HOU,True
1085,2017-11-18,ORL,UTA,7886,16649,6846,14433,1238,2216,233982.45,ORL,UTA,True
1086,2017-11-18,PHI,GSW,57983,170780,50330,149678,10489,21102,4270539.02,PHI,GSW,True
1087,2017-11-18,POR,SAC,10333,20882,9600,19423,923,1459,708862.29,POR,SAC,True
1088,2017-11-17,BRK,UTA,5385,12784,4751,11555,753,1229,181029.46,BRK,UTA,True
1089,2017-11-17,CHI,CHA,8453,17490,7487,15535,1187,1955,235449.84,CHI,CHA,True
1090,2017-11-17,CLE,LAC,39495,121002,35252,108884,5939,12118,2247336.39,CLE,LAC,True
1091,2017-11-17,DAL,MIN,10117,21455,9114,19289,1266,2166,618997.96,DAL,MIN,True
1092,2017-11-17,DEN,NOP,1069,1640,143,220,928,1420,31027.27,DEN,NOP,True
1093,2017-11-17,IND,DET,10942,25017,9769,22796,1429,2221,455191.06,IND,DET,True
1094,2017-11-17,LAL,PHX,25143,70187,22951,65374,2851,4813,1367911.23,LAL,PHX,True
1095,2017-11-17,SAC,POR,9399,20424,8643,18746,944,1678,322815.08,SAC,POR,True
1096,2017-11-17,SAS,OKC,4027,7603,783,1246,3271,6357,204687.97,SAS,OKC,True
1097,2017-11-17,TOR,NYK,11076,27536,9969,25243,1368,2293,666232.95,TOR,NYK,True
1098,2017-11-17,WAS,MIA,13002,31146,11932,28946,1361,2200,482695.47,WAS,MIA,True
1099,2017-11-16,BOS,GSW,80689,345740,73369,327789,8298,17951,2848303.24,BOS,GSW,True
1100,2017-11-16,PHX,HOU,17958,47995,15783,43820,2315,4175,521106.84,PHX,HOU,True
1101,2017-11-15,ATL,SAC,6005,11792,5155,10418,983,1374,167580.09,ATL,SAC,True
1102,2017-11-15,CHA,CLE,3671,7509,964,1702,2767,5807,153154.09,CHA,CLE,True
1103,2017-11-15,LAL,PHI,7218,14692,1509,2502,5781,12190,315478.93,LAL,PHI,True
1104,2017-11-15,MEM,IND,7327,15519,6670,14350,760,1169,499364.66,MEM,IND,True
1105,2017-11-15,MIA,WAS,13985,33050,12944,30963,1366,2087,601325.76,MIA,WAS,True
1106,2017-11-15,MIL,DET,17911,40231,16171,36722,2106,3509,730827.46,MIL,DET,True
1107,2017-11-15,MIN,SAS,14188,30846,12454,27542,2024,3304,826722.53,MIN,SAS,True
1108,2017-11-15,NOP,TOR,7136,15569,6336,14081,928,1488,275531.87,NOP,TOR,True
1109,2017-11-15,NYK,UTA,22696,61393,20438,55661,3106,5732,1379812.63,NYK,UTA,True
1110,2017-11-15,OKC,CHI,14159,36773,12380,32829,2247,3944,834480.39,OKC,CHI,True
1111,2017-11-15,POR,ORL,12931,27684,12027,25768,1150,1916,782626.01,POR,ORL,True
1112,2017-11-14,BRK,BOS,39807,111445,35661,101688,5555,9757,2451539.08,BRK,BOS,True
1113,2017-11-14,DAL,SAS,20311,45216,18653,41645,2086,3571,1065393.64,DAL,SAS,True
1114,2017-11-14,HOU,TOR,3203,5537,1127,1933,2101,3604,108224.61,HOU,TOR,True
1115,2017-11-13,GSW,ORL,30938,78373,27535,69933,4666,8440,3347743.21,GSW,ORL,True
1116,2017-11-13,LAC,PHI,23329,60911,20634,54454,3437,6457,1973148.47,LAC,PHI,True
1117,2017-11-13,MIL,MEM,21739,44318,20139,41197,1981,3121,668674.29,MIL,MEM,True
1118,2017-11-13,NOP,ATL,13413,26189,12424,24530,1172,1659,336044.31,NOP,ATL,True
1119,2017-11-13,NYK,CLE,64075,213082,57802,193494,9545,19588,4256874.09,NYK,CLE,True
1120,2017-11-13,PHX,LAL,30648,91366,28275,84813,3458,6553,2121495.72,PHX,LAL,True
1121,2017-11-13,POR,DEN,11493,24342,10663,22638,1021,1704,636941.94,POR,DEN,True
1122,2017-11-13,UTA,MIN,10889,23755,9629,21304,1507,2451,438218.75,UTA,MIN,True
1123,2017-11-13,WAS,SAC,1400,2283,533,895,876,1388,30415.93,WAS,SAC,True
1124,2017-11-12,BOS,TOR,38670,145922,33324,132385,7344,13537,1767292.65,BOS,TOR,True
1125,2017-11-12,DET,MIA,14337,36863,12748,33523,1987,3340,589320.88,DET,MIA,True
1126,2017-11-12,IND,HOU,18023,40591,16187,36932,2295,3659,1000545.19,IND,HOU,True
1127,2017-11-12,OKC,DAL,25367,64514,22795,58908,3271,5606,1520098.0,OKC,DAL,True
1128,2017-11-11,DAL,CLE,29755,88153,26762,79872,4043,8281,1357191.6,DAL,CLE,True
1129,2017-11-11,DEN,ORL,5579,12097,4878,10721,818,1376,166716.14,DEN,ORL,True
1130,2017-11-11,GSW,PHI,38402,111034,33198,96567,7019,14467,2967329.13,GSW,PHI,True
1131,2017-11-11,HOU,MEM,11451,25471,10011,22591,1784,2880,369729.63,HOU,MEM,True
1132,2017-11-11,MIL,LAL,30927,102848,27204,93037,4879,9811,1451965.76,MIL,LAL,True
1133,2017-11-11,NOP,LAC,14150,30230,12794,27824,1650,2406,394525.5,NOP,LAC,True
1134,2017-11-11,NYK,SAC,13080,34075,11037,28298,2731,5777,677310.93,NYK,SAC,True
1135,2017-11-11,PHX,MIN,14667,30550,13530,28081,1392,2469,444125.08,PHX,MIN,True
1136,2017-11-11,SAS,CHI,5939,13560,4647,10642,1551,2918,272546.6,SAS,CHI,True
1137,2017-11-11,UTA,BRK,1233,2564,407,722,855,1842,59431.3,UTA,BRK,True
1138,2017-11-11,WAS,ATL,8989,18949,8117,16983,1066,1966,221327.06,WAS,ATL,True
1139,2017-11-10,BOS,CHA,34793,98577,31138,88882,5567,9695,1980134.85,BOS,CHA,True
1140,2017-11-10,CHI,IND,7499,16653,6745,15303,932,1350,211839.84,CHI,IND,True
1141,2017-11-10,DET,ATL,14072,32072,12642,29300,1864,2772,586165.17,DET,ATL,True
1142,2017-11-10,OKC,LAC,26888,69512,23547,61269,4369,8243,1617335.86,OKC,LAC,True
1143,2017-11-10,PHX,ORL,6268,15225,5409,13603,1014,1622,248347.68,PHX,ORL,True
1144,2017-11-10,POR,BRK,11733,23964,10793,22082,1154,1882,595576.01,POR,BRK,True
1145,2017-11-10,SAS,MIL,3023,5063,456,740,2580,4323,184421.96,SAS,MIL,True
1146,2017-11-10,UTA,MIA,8679,22968,7664,20663,1286,2305,449452.83,UTA,MIA,True
1147,2017-11-09,DEN,OKC,18382,55456,16642,52324,1871,3132,503506.06,DEN,OKC,True
1148,2017-11-09,HOU,CLE,45302,170858,41257,162280,4500,8578,1565580.02,HOU,CLE,True
1149,2017-11-09,SAC,PHI,22108,57493,19691,51756,3301,5737,1387128.6,SAC,PHI,True
1150,2017-11-09,TOR,NOP,16761,38226,15530,36020,1495,2206,721448.44,TOR,NOP,True
1151,2017-11-09,WAS,LAL,31407,90677,28681,84775,3492,5902,1321646.99,WAS,LAL,True
1152,2017-11-08,BOS,LAL,5812,11684,1879,3483,4003,8201,285831.08,BOS,LAL,True
1153,2017-11-08,DET,IND,14107,32644,12696,29972,1739,2672,435961.07,DET,IND,True
1154,2017-11-08,GSW,MIN,6016,11904,962,1650,5110,10254,287654.07,GSW,MIN,True
1155,2017-11-08,ORL,NYK,18793,46366,17182,43253,2018,3113,1157824.14,ORL,NYK,True
1156,2017-11-08,PHX,MIA,13592,31485,12501,29274,1403,2211,601967.59,PHX,MIA,True
1157,2017-11-07,CLE,MIL,8646,18574,3264,6112,5583,12462,381476.41,CLE,MIL,True
1158,2017-11-07,DEN,BRK,6946,15924,6226,14577,890,1347,362708.73,DEN,BRK,True
1159,2017-11-07,IND,NOP,18960,44573,17524,41940,1757,2633,521490.38,IND,NOP,True
1160,2017-11-07,NYK,CHA,22852,59974,20589,54313,3172,5661,1196811.11,NYK,CHA,True
1161,2017-11-07,POR,MEM,16864,37416,15704,35084,1522,2332,964419.19,POR,MEM,True
1162,2017-11-07,SAC,OKC,2955,5243,1107,1814,1889,3429,103415.34,SAC,OKC,True
1163,2017-11-07,SAS,LAC,17048,35742,15600,32497,1899,3245,743944.53,SAS,LAC,True
1164,2017-11-07,TOR,CHI,9215,19436,8383,17848,1018,1588,285754.33,TOR,CHI,True
1165,2017-11-07,UTA,PHI,25494,63624,23559,59232,2585,4392,1600555.61,UTA,PHI,True
1166,2017-11-07,WAS,DAL,12199,28263,11064,26079,1384,2184,311857.87,WAS,DAL,True
1167,2017-11-06,ATL,BOS,44085,121144,39550,110075,6263,11069,1735027.72,ATL,BOS,True
1168,2017-11-06,GSW,MIA,37550,98331,33561,88207,5558,10124,1869455.19,GSW,MIA,True
1169,2017-11-06,PHX,BRK,16631,37370,15481,34972,1539,2398,441608.7,PHX,BRK,True
1170,2017-11-05,CLE,ATL,31383,91731,27537,84254,4605,7477,1195484.25,CLE,ATL,True
1171,2017-11-05,HOU,UTA,19455,42278,16655,36464,3310,5814,522241.4,HOU,UTA,True
1172,2017-11-05,LAC,MIA,15691,36278,14208,33340,1847,2938,403903.5,LAC,MIA,True
1173,2017-11-05,LAL,MEM,29489,90336,26950,83487,3681,6849,1350660.53,LAL,MEM,True
1174,2017-11-05,MIN,CHA,12535,26087,11197,23669,1595,2418,388146.02,MIN,CHA,True
1175,2017-11-05,NYK,IND,16734,44308,14152,36957,3562,7351,699107.34,NYK,IND,True
1176,2017-11-05,ORL,BOS,28553,78991,25623,71663,3994,7328,1187260.88,ORL,BOS,True
1177,2017-11-05,POR,OKC,32190,95348,29502,88968,3696,6380,1397178.45,POR,OKC,True
1178,2017-11-05,SAS,PHX,9984,21709,8835,19346,1390,2363,311658.57,SAS,PHX,True
1179,2017-11-05,TOR,WAS,11769,25049,10799,23279,1140,1770,304106.52,TOR,WAS,True
1180,2017-11-04,CHI,NOP,14723,33930,13205,31201,1838,2729,341310.3,CHI,NOP,True
1181,2017-11-04,DEN,GSW,31725,85685,27281,74240,5841,11445,1167679.13,DEN,GSW,True
1182,2017-11-04,DET,SAC,13268,29671,11968,27196,1700,2475,351572.99,DET,SAC,True
1183,2017-11-04,LAC,MEM,11323,24669,9198,21248,2369,3421,321757.5,LAC,MEM,True
1184,2017-11-04,MIN,DAL,11250,24024,9602,21234,1945,2790,270988.7,MIN,DAL,True
1185,2017-11-03,ATL,HOU,7504,15972,6264,13720,1422,2252,169589.29,ATL,HOU,True
1186,2017-11-03,DAL,NOP,6651,14288,5825,12854,960,1434,169583.26,DAL,NOP,True
1187,2017-11-03,DEN,MIA,9739,24570,8702,22614,1252,1956,287264.23,DEN,MIA,True
1188,2017-11-03,DET,MIL,11903,26631,10111,23417,2123,3214,297743.65,DET,MIL,True
1189,2017-11-03,LAL,BRK,27027,85428,24393,78382,3776,7046,1263424.3,LAL,BRK,True
1190,2017-11-03,NYK,PHX,11629,31579,9677,26765,2505,4814,457754.82,NYK,PHX,True
1191,2017-11-03,OKC,BOS,6882,13605,1230,2097,5730,11508,261102.62,OKC,BOS,True
1192,2017-11-03,ORL,CHI,7359,16836,6199,14722,1352,2114,189495.08,ORL,CHI,True
1193,2017-11-03,PHI,IND,19711,54270,17039,48518,3339,5752,672287.06,PHI,IND,True
1194,2017-11-03,SAS,CHA,9061,20978,7800,18229,1531,2749,302774.35,SAS,CHA,True
1195,2017-11-03,UTA,TOR,7853,18299,7019,16452,999,1847,259835.89,UTA,TOR,True
1196,2017-11-03,WAS,CLE,7901,17639,1195,2071,6768,15568,371485.59,WAS,CLE,True
1197,2017-11-02,POR,LAL,32070,111784,29057,105888,3262,5896,796268.86,POR,LAL,True
1198,2017-11-02,SAS,GSW,43830,160645,39461,150657,4843,9988,1189982.09,SAS,GSW,True
1199,2017-11-01,BOS,SAC,20406,53676,17777,47585,3320,6091,919028.21,BOS,SAC,True
1200,2017-11-01,CHA,MIL,14574,33313,12291,29343,2530,3970,341876.45,CHA,MIL,True
1201,2017-11-01,CLE,IND,32246,99779,29091,93109,3841,6670,1213422.26,CLE,IND,True
1202,2017-11-01,DEN,TOR,7209,15763,6451,14312,878,1451,226160.43,DEN,TOR,True
1203,2017-11-01,LAC,DAL,842,1311,167,276,678,1035,25324.82,LAC,DAL,True
1204,2017-11-01,MEM,ORL,10385,23631,9249,21442,1308,2189,269318.75,MEM,ORL,True
1205,2017-11-01,MIA,CHI,9065,23122,8029,21093,1237,2029,319436.94,MIA,CHI,True
1206,2017-11-01,NOP,MIN,16773,37720,15017,34356,2052,3364,516669.28,NOP,MIN,True
1207,2017-11-01,NYK,HOU,1978,3505,363,640,1630,2865,63930.24,NYK,HOU,True
1208,2017-11-01,PHI,ATL,17597,44853,15795,41149,2191,3704,617029.45,PHI,ATL,True
1209,2017-11-01,UTA,POR,16260,40073,14905,37007,1683,3066,687796.95,UTA,POR,True
1210,2017-11-01,WAS,PHX,11388,27084,10012,24298,1576,2786,259902.27,WAS,PHX,True
1211,2017-10-31,BRK,PHX,17689,41563,15602,37841,2470,3722,636213.81,BRK,PHX,True
1212,2017-10-31,IND,SAC,15023,30839,12818,27470,2528,3369,491290.18,IND,SAC,True
1213,2017-10-31,LAL,DET,5846,11259,1605,2700,4367,8559,219091.18,LAL,DET,True
1214,2017-10-31,MIL,OKC,6309,11734,1375,2140,5022,9594,208810.01,MIL,OKC,True
1215,2017-10-30,BOS,SAS,7393,13800,1743,3447,5797,10353,246802.64,BOS,SAS,True
1216,2017-10-30,HOU,PHI,34070,85297,29797,77458,5045,7839,1508292.74,HOU,PHI,True
1217,2017-10-30,LAC,GSW,7555,15661,1884,3321,5814,12340,394948.14,LAC,GSW,True
1218,2017-10-30,MEM,CHA,7469,14648,6067,12653,1505,1995,196828.51,MEM,CHA,True
1219,2017-10-30,MIA,MIN,28303,72701,25202,66565,3882,6136,1063416.6,MIA,MIN,True
1220,2017-10-30,NOP,ORL,9668,20855,7739,18095,2095,2760,323918.7,NOP,ORL,True
1221,2017-10-30,NYK,DEN,17432,45321,14635,39863,3410,5458,780174.93,NYK,DEN,True
1222,2017-10-30,POR,TOR,15440,31633,14209,29641,1432,1992,845997.57,POR,TOR,True
1223,2017-10-30,UTA,DAL,10412,22188,9086,19814,1583,2374,426563.02,UTA,DAL,True
1224,2017-10-29,ATL,MIL,15372,31689,11648,26209,4069,5480,442700.65,ATL,MIL,True
1225,2017-10-29,BRK,DEN,8281,17102,6757,14749,1713,2353,228394.07,BRK,DEN,True
1226,2017-10-29,CHA,ORL,9882,19836,8156,17308,1897,2528,286422.31,CHA,ORL,True
1227,2017-10-29,CLE,NYK,35579,97772,29786,86455,7005,11317,1693481.7,CLE,NYK,True
1228,2017-10-29,GSW,DET,40296,109558,34562,98175,7113,11383,2432078.59,GSW,DET,True
1229,2017-10-29,IND,SAS,17707,38039,14571,33257,3517,4782,726833.19,IND,SAS,True
1230,2017-10-29,SAC,WAS,8681,16480,6737,13766,2131,2714,302447.24,SAC,WAS,True
1231,2017-10-28,CHI,OKC,18228,43405,14244,36438,4560,6967,606130.07,CHI,OKC,True
1232,2017-10-28,DAL,PHI,19951,46748,16548,40288,4056,6460,723261.74,DAL,PHI,True
1233,2017-10-28,LAC,DET,12385,25657,10549,22662,2103,2995,612304.46,LAC,DET,True
1234,2017-10-28,MEM,HOU,13402,28314,10832,24565,2831,3749,411251.53,MEM,HOU,True
1235,2017-10-28,MIA,BOS,25680,69103,21324,60113,5346,8990,1159010.75,MIA,BOS,True
1236,2017-10-28,NOP,CLE,36198,92673,30218,82461,6949,10212,1288954.94,NOP,CLE,True
1237,2017-10-28,POR,PHX,12386,26843,10777,24190,1851,2653,518379.21,POR,PHX,True
1238,2017-10-28,UTA,LAL,26613,72020,23056,65446,4293,6574,1084786.71,UTA,LAL,True
1239,2017-10-27,ATL,DEN,10452,21276,9208,19216,1396,2060,364289.0,ATL,DEN,True
1240,2017-10-27,CHA,HOU,20420,45360,16594,39269,4333,6091,591036.09,CHA,HOU,True
1241,2017-10-27,GSW,WAS,10672,21112,2514,4563,8398,16549,431787.46,GSW,WAS,True
1242,2017-10-27,LAL,TOR,29768,84759,26031,78051,4619,6708,1810504.56,LAL,TOR,True
1243,2017-10-27,MIN,OKC,8378,14033,2186,3945,6295,10088,232358.27,MIN,OKC,True
1244,2017-10-27,NYK,BRK,14338,33248,11495,27643,3369,5605,591145.67,NYK,BRK,True
1245,2017-10-27,ORL,SAS,15614,32107,12183,26996,3769,5111,491658.2,ORL,SAS,True
1246,2017-10-26,CHI,ATL,12965,27160,10510,23527,2759,3633,395421.59,CHI,ATL,True
1247,2017-10-26,MEM,DAL,12788,26039,10515,22898,2506,3141,354311.57,MEM,DAL,True
1248,2017-10-26,MIL,BOS,41860,143558,36947,134215,5385,9343,1057239.85,MIL,BOS,True
1249,2017-10-26,POR,LAC,21740,47459,17982,40659,4445,6800,1128995.58,POR,LAC,True
1250,2017-10-26,SAC,NOP,2880,4137,283,490,2606,3647,58976.1,SAC,NOP,True
1251,2017-10-25,BRK,CLE,35875,94602,30932,86120,5705,8482,1759449.2,BRK,CLE,True
1252,2017-10-25,CHA,DEN,9358,18360,7087,15251,2447,3109,186707.52,CHA,DEN,True
1253,2017-10-25,DAL,MEM,11082,21943,9403,19479,1870,2464,398071.5,DAL,MEM,True
1254,2017-10-25,DET,MIN,12083,24145,9440,20370,2909,3775,268098.13,DET,MIN,True
1255,2017-10-25,GSW,TOR,34487,89124,28663,76701,7355,12423,2200702.86,GSW,TOR,True
1256,2017-10-25,LAL,WAS,6909,11876,1259,2086,5711,9790,192276.9,LAL,WAS,True
1257,2017-10-25,MIA,SAS,2332,3598,217,409,2121,3189,63965.33,MIA,SAS,True
1258,2017-10-25,OKC,IND,28090,70317,23546,62036,5375,8281,1365105.55,OKC,IND,True
1259,2017-10-25,PHI,HOU,36084,90580,30356,79905,7033,10675,1340384.06,PHI,HOU,True
1260,2017-10-25,PHX,UTA,10881,24289,9124,21607,1997,2682,411290.34,PHX,UTA,True
1261,2017-10-24,BOS,NYK,66407,149502,58786,135393,9769,14109,2254331.43,BOS,NYK,True
1262,2017-10-24,CLE,CHI,11729,20310,2595,4880,9196,15430,293937.12,CLE,CHI,True
1263,2017-10-24,LAC,UTA,45479,96371,40938,88554,5861,7817,1906026.0,LAC,UTA,True
1264,2017-10-24,MIN,IND,52182,100502,48052,94213,4878,6289,1327125.96,MIN,IND,True
1265,2017-10-24,ORL,BRK,48506,106771,44007,99339,5524,7432,1117092.76,ORL,BRK,True
1266,2017-10-24,POR,NOP,3609,5356,1054,1733,2567,3623,71903.53,POR,NOP,True
1267,2017-10-23,DAL,GSW,66436,165195,57284,146313,11330,18882,2263394.11,DAL,GSW,True
1268,2017-10-23,DEN,WAS,34531,68767,31247,63629,3708,5138,1024873.98,DEN,WAS,True
1269,2017-10-23,DET,PHI,56883,127919,49099,114726,9364,13193,1623462.97,DET,PHI,True
