Season,Home,Away,Date,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
2016-17,DEN,SAC,2017-03-06,11614,19718,5172,1368,345,6885
2016-17,DET,CHI,2017-03-06,16039,21012,6752,734,726,8212
2016-17,LAC,BOS,2017-03-06,19283,19060,13248,1960,1048,16256
2016-17,MEM,BRK,2017-03-06,15505,18119,10331,609,290,11230
2016-17,ORL,NYK,2017-03-06,16046,18846,5912,2533,1608,10053
2016-17,PHI,MIL,2017-03-06,18351,20432,11131,4346,1433,16910
2016-17,SAS,HOU,2017-03-06,18418,18418,13226,1564,1620,16410
2016-17,UTA,NOP,2017-03-06,19649,19911,10165,3148,1519,14832
2016-17,ATL,IND,2017-03-05,15366,18047,8031,3508,3345,14884
2016-17,DAL,OKC,2017-03-05,20232,19200,13022,797,3261,17080
2016-17,LAL,NOP,2017-03-05,18997,18997,14432,386,1038,15856
2016-17,NYK,GSW,2017-03-05,19812,19812,13381,2785,1746,17912
2016-17,PHX,BOS,2017-03-05,16790,18055,7075,2469,1724,11268
2016-17,SAC,UTA,2017-03-05,17608,17608,11645,2066,1398,15109
2016-17,WAS,ORL,2017-03-05,19195,20356,8569,3536,1793,13898
2016-17,CHI,LAC,2017-03-04,22807,20917,13122,3345,2015,18482
2016-17,DEN,CHA,2017-03-04,14708,19718,5533,2501,2114,10148
2016-17,HOU,MEM,2017-03-04,18055,18055,9850,3766,1519,15135
2016-17,MIA,CLE,2017-03-04,19600,19600,13527,3098,1744,18369
2016-17,MIL,TOR,2017-03-04,16775,18717,7392,2891,2512,12795
2016-17,PHI,DET,2017-03-04,19523,20432,10053,5095,1737,16885
2016-17,POR,BRK,2017-03-04,19638,19393,13338,2097,1742,17177
2016-17,SAS,MIN,2017-03-04,18418,18418,13110,2443,1121,16674
2016-17,ATL,CLE,2017-03-03,18877,18047,8719,3047,4999,16765
2016-17,DAL,MEM,2017-03-03,19480,19200,12604,1870,1842,16316
2016-17,LAL,BOS,2017-03-03,18997,18997,14434,148,1638,16220
2016-17,MIL,LAC,2017-03-03,16208,18717,7468,2441,2170,12079
2016-17,NOP,SAS,2017-03-03,17669,16903,10522,2518,2029,15069
2016-17,ORL,MIA,2017-03-03,17136,18846,6320,3847,2409,12576
2016-17,PHI,NYK,2017-03-03,18518,20432,12361,4022,1329,17712
2016-17,PHX,OKC,2017-03-03,18055,18055,6751,2287,2716,11754
2016-17,UTA,BRK,2017-03-03,19911,19911,10269,4450,1264,15983
2016-17,WAS,TOR,2017-03-03,20356,20356,8780,3180,3501,15461
2016-17,CHI,GSW,2017-03-02,22253,20917,12714,1435,4325,18474
2016-17,PHX,CHA,2017-03-02,16572,18055,6827,2930,708,10465
2016-17,POR,OKC,2017-03-02,19875,19393,13620,2704,1669,17993
2016-17,ATL,DAL,2017-03-01,12483,18047,7723,3009,1406,12138
2016-17,BOS,CLE,2017-03-01,18624,18624,12893,942,3403,17238
2016-17,LAC,HOU,2017-03-01,19060,19060,13284,1548,819,15651
2016-17,MIA,PHI,2017-03-01,19609,19600,13692,3038,1318,18048
2016-17,MIL,DEN,2017-03-01,13214,18717,6078,2178,2437,10693
2016-17,NOP,DET,2017-03-01,14406,16903,9592,690,1009,11291
2016-17,ORL,NYK,2017-03-01,16005,18846,6223,2762,2620,11605
2016-17,SAC,BRK,2017-03-01,17608,17608,11579,1688,660,13927
2016-17,SAS,IND,2017-03-01,18418,18418,12827,2552,705,16084
2016-17,TOR,WAS,2017-03-01,19800,19800,15084,736,2409,18229
2016-17,UTA,MIN,2017-03-01,19127,19911,10179,3336,607,14122
2016-17,CHI,DEN,2017-02-28,21015,20917,12408,3382,1585,17375
2016-17,DET,POR,2017-02-28,13502,21012,6613,706,227,7546
2016-17,LAL,CHA,2017-02-28,18997,18997,14435,312,783,15530
2016-17,MEM,PHX,2017-02-28,15871,18119,10333,1120,448,11901
2016-17,OKC,UTA,2017-02-28,18203,18203,14662,1702,459,16823
2016-17,WAS,GSW,2017-02-28,20356,20356,9393,1789,5065,16247
2016-17,BOS,ATL,2017-02-27,18624,18624,12725,1870,2450,17045
2016-17,CLE,MIL,2017-02-27,20562,20562,15221,2884,1097,19202
2016-17,DAL,MIA,2017-02-27,19539,19200,12307,2230,1410,15947
2016-17,HOU,IND,2017-02-27,18055,18055,9871,1600,2125,13596
2016-17,NYK,TOR,2017-02-27,19812,19812,13095,1784,3053,17932
2016-17,PHI,GSW,2017-02-27,20585,20432,12111,4758,1736,18605
2016-17,SAC,MIN,2017-02-27,17608,17608,11689,1168,1589,14446
2016-17,DEN,MEM,2017-02-26,18024,19718,5285,5126,2635,13046
2016-17,DET,BOS,2017-02-26,20141,21012,7485,3399,1929,12813
2016-17,LAC,CHA,2017-02-26,19060,19060,12905,1960,890,15755
2016-17,LAL,SAS,2017-02-26,18997,18997,14733,440,1117,16290
2016-17,MIL,PHX,2017-02-26,16051,18717,6849,3292,1928,12069
2016-17,OKC,NOP,2017-02-26,18203,18203,14586,1817,617,17020
2016-17,TOR,POR,2017-02-26,19800,19800,15090,737,2412,18239
2016-17,WAS,UTA,2017-02-26,19648,20356,8526,2174,1896,12596
2016-17,CLE,CHI,2017-02-25,20562,20562,15138,2018,1672,18828
2016-17,DAL,NOP,2017-02-25,20411,19200,11735,2565,2608,16908
2016-17,GSW,BRK,2017-02-25,19596,19596,15552,1839,640,18031
2016-17,HOU,MIN,2017-02-25,18055,18055,10198,3052,2266,15516
2016-17,MIA,IND,2017-02-25,19600,19600,13805,2959,1502,18266
2016-17,NYK,PHI,2017-02-25,19812,19812,13331,1981,2708,18020
2016-17,ORL,ATL,2017-02-25,18498,18846,6645,6102,2426,15173
2016-17,SAC,CHA,2017-02-25,17608,17608,11765,1370,1764,14899
2016-17,ATL,MIA,2017-02-24,18122,18047,8128,4380,3730,16238
2016-17,CHI,PHX,2017-02-24,21641,20917,12494,2336,3176,18006
2016-17,DEN,BRK,2017-02-24,17143,19718,5497,3540,1392,10429
2016-17,IND,MEM,2017-02-24,17923,17923,9222,4506,1388,15116
2016-17,LAC,SAS,2017-02-24,19060,19060,13265,1867,1087,16219
2016-17,MIL,UTA,2017-02-24,16064,18717,7157,3747,1865,12769
2016-17,MIN,DAL,2017-02-24,15948,19356,6743,3903,1240,11886
2016-17,OKC,LAL,2017-02-24,18203,18203,14731,1370,950,17051
2016-17,PHI,WAS,2017-02-24,19277,20432,10283,4647,1238,16168
2016-17,TOR,BOS,2017-02-24,19800,19800,15160,576,2512,18248
2016-17,CLE,NYK,2017-02-23,20562,20562,15108,2817,1097,19022
2016-17,DET,CHA,2017-02-23,14913,21012,7222,2400,369,9991
2016-17,GSW,LAC,2017-02-23,19596,19596,15623,1518,761,17902
2016-17,NOP,HOU,2017-02-23,18470,16903,9984,3103,1950,15037
2016-17,ORL,POR,2017-02-23,17487,18846,6050,5926,1962,13938
2016-17,CHI,BOS,2017-02-16,21866,20917,13101,2236,2912,18249
2016-17,IND,WAS,2017-02-16,17233,17923,10693,2295,1289,14277
2016-17,BOS,PHI,2017-02-15,18624,18624,12222,1891,2288,16401
2016-17,BRK,MIL,2017-02-15,16182,17732,8421,1922,1437,11780
2016-17,CLE,IND,2017-02-15,20562,20562,15137,2561,1458,19156
2016-17,DEN,MIN,2017-02-15,13924,19718,5228,1811,1435,8474
2016-17,DET,DAL,2017-02-15,13549,21012,6592,880,280,7752
2016-17,GSW,SAC,2017-02-15,19596,19596,15543,1744,748,18035
2016-17,HOU,MIA,2017-02-15,16967,18055,10496,1051,2426,13973
2016-17,LAC,ATL,2017-02-15,19060,19060,12912,2154,995,16061
2016-17,MEM,NOP,2017-02-15,16145,18119,10533,720,400,11653
2016-17,OKC,NYK,2017-02-15,18203,18203,14925,1397,657,16979
2016-17,ORL,SAS,2017-02-15,17101,18846,6488,3554,3419,13461
2016-17,PHX,LAL,2017-02-15,18055,18055,6800,2183,2199,11182
2016-17,TOR,CHA,2017-02-15,19800,19800,14871,838,2458,18167
2016-17,UTA,POR,2017-02-15,19590,19911,10338,4233,1100,15671
2016-17,CHI,TOR,2017-02-14,21220,20917,12674,2227,3245,18146
2016-17,LAL,SAC,2017-02-14,19997,18997,14445,393,1462,16300
2016-17,MIN,CLE,2017-02-14,17738,19356,8396,2193,3278,13867
2016-17,BRK,MEM,2017-02-13,13597,17732,8701,1504,1028,11233
2016-17,CHA,PHI,2017-02-13,15775,19077,10195,1427,378,12000
2016-17,DAL,BOS,2017-02-13,20159,19200,12542,1562,1783,15887
2016-17,DEN,GSW,2017-02-13,19941,19718,6501,3981,7092,17574
2016-17,IND,SAS,2017-02-13,15203,17923,11434,568,511,12513
2016-17,MIA,ORL,2017-02-13,19600,19600,14181,2371,1603,18155
2016-17,MIL,DET,2017-02-13,13397,18717,6384,1707,1981,10072
2016-17,PHX,NOP,2017-02-13,16321,18055,6499,3696,966,11161
2016-17,POR,ATL,2017-02-13,19475,19393,13437,2732,1497,17666
2016-17,UTA,LAC,2017-02-13,19521,19911,10151,4836,1278,16265
2016-17,WAS,OKC,2017-02-13,20356,20356,9275,2281,3348,14904
2016-17,MIN,CHI,2017-02-12,19356,19356,9182,4087,2539,15808
2016-17,NYK,SAS,2017-02-12,19812,19812,13336,1722,2914,17972
2016-17,TOR,DET,2017-02-12,19800,19800,14866,766,2534,18166
2016-17,CHA,LAC,2017-02-11,19483,19077,11102,3270,2420,16792
2016-17,CLE,DEN,2017-02-11,20562,20562,15213,2665,1143,19021
2016-17,DAL,ORL,2017-02-11,20052,19200,12938,1334,2423,16695
2016-17,HOU,PHX,2017-02-11,18055,18055,10329,2875,2151,15355
2016-17,IND,MIL,2017-02-11,17923,17923,8793,1965,5347,16105
2016-17,OKC,GSW,2017-02-11,18203,18203,14832,1487,689,17008
2016-17,PHI,MIA,2017-02-11,20698,20432,11257,3904,2211,17372
2016-17,UTA,BOS,2017-02-11,19911,19911,10436,4197,2345,16978
2016-17,BRK,MIA,2017-02-10,15382,17732,8836,3157,1117,13110
2016-17,DET,SAS,2017-02-10,17222,21012,7766,2902,1082,11750
2016-17,MEM,GSW,2017-02-10,18119,18119,10863,2438,3058,16359
2016-17,MIL,LAL,2017-02-10,16380,18717,7208,1896,2905,12009
2016-17,MIN,NOP,2017-02-10,16093,19356,6727,4485,985,12197
2016-17,NYK,DEN,2017-02-10,19812,19812,13086,1290,2835,17211
2016-17,PHX,CHI,2017-02-10,18055,18055,6565,3405,2814,12784
2016-17,SAC,ATL,2017-02-10,17608,17608,11770,1221,1293,14284
2016-17,WAS,IND,2017-02-10,19503,20356,8411,2095,2619,13125
2016-17,CHA,HOU,2017-02-09,16270,19077,10420,395,684,11499
2016-17,DAL,UTA,2017-02-09,19883,19200,12647,1181,927,14755
2016-17,OKC,CLE,2017-02-09,18203,18203,14310,1801,901,17012
2016-17,ORL,PHI,2017-02-09,17829,18846,6397,4623,2606,13626
2016-17,POR,BOS,2017-02-09,19393,19393,13465,1893,2009,17367
2016-17,ATL,DEN,2017-02-08,14222,18047,7625,5173,919,13717
2016-17,BRK,WAS,2017-02-08,13179,17732,8409,1175,442,10026
2016-17,DET,LAL,2017-02-08,15121,21012,6999,1225,641,8865
2016-17,GSW,CHI,2017-02-08,19596,19596,15598,1621,743,17962
2016-17,IND,CLE,2017-02-08,17580,17923,12912,563,1472,14947
2016-17,MEM,PHX,2017-02-08,16044,18119,10282,973,327,11582
2016-17,MIL,MIA,2017-02-08,14211,18717,6294,1422,1283,8999
2016-17,MIN,TOR,2017-02-08,13832,19356,6308,1677,679,8664
2016-17,NOP,UTA,2017-02-08,14508,16903,10159,1542,591,12292
2016-17,NYK,LAC,2017-02-08,19812,19812,12870,1444,2476,16790
2016-17,PHI,SAS,2017-02-08,19233,20432,11357,3192,2075,16624
2016-17,SAC,BOS,2017-02-08,17608,17608,11761,1463,1737,14961
2016-17,CHA,BRK,2017-02-07,15322,19077,10233,89,189,10511
2016-17,DAL,POR,2017-02-07,19326,19200,12578,1991,1066,15635
2016-17,HOU,ORL,2017-02-07,15514,18055,9911,1774,1245,12930
2016-17,ATL,UTA,2017-02-06,13126,18047,7562,4455,876,12893
2016-17,DEN,DAL,2017-02-06,13047,19718,5210,4099,372,9681
2016-17,DET,PHI,2017-02-06,14731,21012,6658,1027,162,7847
2016-17,IND,OKC,2017-02-06,16123,17923,12204,879,628,13711
2016-17,MEM,SAS,2017-02-06,16708,18119,10710,560,510,11780
2016-17,MIN,MIA,2017-02-06,12502,19356,6530,1910,469,8909
2016-17,NOP,PHX,2017-02-06,15888,16903,9534,1036,1082,11652
2016-17,NYK,LAL,2017-02-06,19812,19812,13090,2044,2401,17535
2016-17,SAC,CHI,2017-02-06,17608,17608,11646,1113,1725,14484
2016-17,TOR,LAC,2017-02-06,19800,19800,15113,619,2253,17985
2016-17,WAS,CLE,2017-02-06,20356,20356,9182,1031,4973,15186
2016-17,BOS,LAC,2017-02-05,18624,18624,13012,968,3016,16996
2016-17,BRK,TOR,2017-02-05,14245,17732,8460,3036,1553,13049
2016-17,OKC,POR,2017-02-05,18203,18203,14595,1734,528,16857
2016-17,ATL,ORL,2017-02-04,16691,18047,7749,4291,3367,15407
2016-17,IND,DET,2017-02-04,17660,17923,8106,3862,2366,14334
2016-17,MIA,PHI,2017-02-04,19754,19600,13644,3299,1548,18491
2016-17,MIN,MEM,2017-02-04,15081,19356,6498,2391,1064,9953
2016-17,NYK,CLE,2017-02-04,19812,19812,13442,2490,2025,17957
2016-17,PHX,MIL,2017-02-04,17192,18055,6526,4003,1755,12284
2016-17,SAC,GSW,2017-02-04,17608,17608,11569,792,2784,15145
2016-17,SAS,DEN,2017-02-04,18418,18418,13031,2406,1316,16753
2016-17,UTA,CHA,2017-02-04,19911,19911,10240,5196,1188,16624
2016-17,WAS,NOP,2017-02-04,19651,20356,8579,4259,1736,14574
2016-17,BOS,LAL,2017-02-03,18624,18624,13098,1217,2664,16979
2016-17,BRK,IND,2017-02-03,14557,17732,8332,2392,1178,11902
2016-17,DEN,MIL,2017-02-03,18792,19718,5286,3622,2144,11052
2016-17,DET,MIN,2017-02-03,16934,21012,7370,2762,507,10639
2016-17,HOU,CHI,2017-02-03,18055,18055,10147,1922,3724,15793
2016-17,OKC,MEM,2017-02-03,18203,18203,14524,1787,638,16949
2016-17,ORL,TOR,2017-02-03,17141,18846,6651,3886,2407,12944
2016-17,POR,DAL,2017-02-03,19393,19393,13564,1764,1480,16808
2016-17,SAC,PHX,2017-02-03,17608,17608,11681,1615,952,14248
2016-17,HOU,ATL,2017-02-02,15602,18055,9471,1046,2067,12584
2016-17,LAC,GSW,2017-02-02,19385,19060,13280,1320,1523,16123
2016-17,SAS,PHI,2017-02-02,18418,18418,13301,2756,491,16548
2016-17,WAS,LAL,2017-02-02,16473,20356,8948,1555,2219,12722
2016-17,BOS,TOR,2017-02-01,18624,18624,12744,1440,2484,16668
2016-17,CLE,MIN,2017-02-01,20562,20562,15126,2563,1447,19136
2016-17,DAL,PHI,2017-02-01,19263,19200,12343,1844,773,14960
2016-17,DEN,MEM,2017-02-01,12020,19718,5159,1694,601,7454
2016-17,DET,NOP,2017-02-01,14262,21012,6586,911,167,7664
2016-17,GSW,CHA,2017-02-01,19596,19596,15548,1959,490,17997
2016-17,MIA,ATL,2017-02-01,19600,19600,14172,2762,1019,17953
2016-17,OKC,CHI,2017-02-01,18203,18203,14805,1495,659,16959
2016-17,ORL,IND,2017-02-01,16662,18846,6225,3378,1986,11589
2016-17,PHX,LAC,2017-02-01,16191,18055,7170,2245,1249,10664
2016-17,UTA,MIL,2017-02-01,19694,19911,10093,4128,730,14951
2016-17,HOU,SAC,2017-01-31,15187,18055,9704,791,720,11215
2016-17,LAL,DEN,2017-01-31,18997,18997,14443,307,1232,15982
2016-17,POR,CHA,2017-01-31,19393,19393,13406,2531,1439,17376
2016-17,SAS,OKC,2017-01-31,18418,18418,13172,1925,1297,16394
2016-17,TOR,NOP,2017-01-31,19800,19800,15084,601,2285,17970
2016-17,WAS,NYK,2017-01-31,16683,20356,9097,2158,1842,13097
2016-17,BOS,DET,2017-01-30,18188,18624,12271,1249,1468,14988
2016-17,DAL,CLE,2017-01-30,20202,19200,11757,497,4713,16967
2016-17,MIA,BRK,2017-01-30,19600,19600,13749,3097,1189,18035
2016-17,MIN,ORL,2017-01-30,11124,19356,6410,1203,503,8116
2016-17,PHI,SAC,2017-01-30,15840,20432,9761,1016,2007,12784
2016-17,PHX,MEM,2017-01-30,16332,18055,6430,1840,984,9254
2016-17,ATL,NYK,2017-01-29,13643,18047,8351,2830,2412,13593
2016-17,CHI,PHI,2017-01-29,21606,20917,12405,4399,1384,18188
2016-17,CLE,OKC,2017-01-29,20562,20562,15112,2352,1376,18840
2016-17,IND,HOU,2017-01-29,17923,17923,11249,2139,1985,15373
2016-17,NOP,WAS,2017-01-29,16779,16903,10526,2083,1176,13785
2016-17,POR,GSW,2017-01-29,19393,19393,13726,1009,2792,17527
2016-17,SAS,DAL,2017-01-29,18418,18418,12958,1856,1854,16668
2016-17,TOR,ORL,2017-01-29,19800,19800,14888,778,2471,18137
2016-17,CHA,SAC,2017-01-28,18597,19077,10470,2531,1553,14554
2016-17,GSW,LAC,2017-01-28,19596,19596,15643,1023,1317,17983
2016-17,MIA,DET,2017-01-28,19600,19600,13769,3179,1203,18151
2016-17,MIL,BOS,2017-01-28,18717,18717,7944,3040,4273,15257
2016-17,MIN,BRK,2017-01-28,14798,19356,6474,2159,1244,9877
2016-17,PHX,DEN,2017-01-28,18055,18055,6698,5075,1582,13355
2016-17,UTA,MEM,2017-01-28,19911,19911,10304,4779,1460,16543
2016-17,ATL,WAS,2017-01-27,16968,18047,7869,4213,2818,14900
2016-17,BOS,ORL,2017-01-27,18624,18624,12196,1526,2769,16491
2016-17,CHI,MIA,2017-01-27,22082,20917,12538,3422,2571,18531
2016-17,CLE,BRK,2017-01-27,20562,20562,15244,2547,1281,19072
2016-17,IND,SAC,2017-01-27,17522,17923,8901,4332,1507,14740
2016-17,NOP,SAS,2017-01-27,17757,16903,10462,2682,1700,14844
2016-17,NYK,CHA,2017-01-27,19812,19812,13287,1505,3195,17987
2016-17,PHI,HOU,2017-01-27,20588,20432,11381,4346,1672,17399
2016-17,POR,MEM,2017-01-27,19558,19393,13866,2406,1693,17965
2016-17,TOR,MIL,2017-01-27,19800,19800,15091,707,2494,18292
2016-17,DEN,PHX,2017-01-26,12231,19718,5899,1430,436,7765
2016-17,MIN,IND,2017-01-26,14862,19356,6728,2475,710,9913
2016-17,OKC,DAL,2017-01-26,18203,18203,14761,1587,606,16954
2016-17,UTA,LAL,2017-01-26,19911,19911,10004,3835,2868,16707
2016-17,BOS,HOU,2017-01-25,18624,18624,12510,1246,3161,16917
2016-17,BRK,MIA,2017-01-25,14929,17732,8440,1580,1664,11684
2016-17,CHA,GSW,2017-01-25,19639,19077,10437,2802,4167,17406
2016-17,CHI,ATL,2017-01-25,21445,20917,12632,3166,1578,17376
2016-17,CLE,SAC,2017-01-25,20562,20562,15204,2874,1044,19122
2016-17,DAL,NYK,2017-01-25,19750,19200,12429,1072,2014,15515
2016-17,MEM,TOR,2017-01-25,15904,18119,10295,579,337,11211
2016-17,MIL,PHI,2017-01-25,13663,18717,6232,900,2352,9484
2016-17,NOP,OKC,2017-01-25,15277,16903,10155,798,1158,12111
2016-17,POR,LAL,2017-01-25,19393,19393,13390,1181,2412,16983
2016-17,DEN,UTA,2017-01-24,10867,19718,5154,1132,810,7096
2016-17,ORL,CHI,2017-01-24,18846,18846,6607,4809,3583,14999
2016-17,PHI,LAC,2017-01-24,17591,20432,12086,1222,1513,14821
2016-17,PHX,MIN,2017-01-24,17241,18055,6550,1728,1760,10038
2016-17,TOR,SAS,2017-01-24,19800,19800,14896,825,2529,18250
2016-17,WAS,BOS,2017-01-24,16387,20356,8921,653,1611,11185
2016-17,ATL,LAC,2017-01-23,12853,18047,7849,1542,2428,11819
2016-17,BRK,SAS,2017-01-23,16643,17732,8657,2723,2712,14092
2016-17,CHA,WAS,2017-01-23,15285,19077,10146,241,264,10651
2016-17,DET,SAC,2017-01-23,14017,21012,6590,1760,220,8570
2016-17,IND,NYK,2017-01-23,16015,17923,11012,1976,306,13294
2016-17,MIA,GSW,2017-01-23,19600,19600,13657,3151,1520,18328
2016-17,MIL,HOU,2017-01-23,14016,18717,6820,1403,1585,9808
2016-17,NOP,CLE,2017-01-23,17758,16903,9721,2695,3103,15519
2016-17,UTA,OKC,2017-01-23,19911,19911,10199,4644,2005,16848
2016-17,DAL,LAL,2017-01-22,19484,19200,12299,1315,2833,16447
2016-17,MIN,DEN,2017-01-22,12788,19356,6418,2738,840,9996
2016-17,ORL,GSW,2017-01-22,18846,18846,7906,3579,4808,16293
2016-17,TOR,PHX,2017-01-22,19800,19800,15089,779,2305,18173
2016-17,ATL,PHI,2017-01-21,15116,18047,7706,3616,2674,13996
2016-17,BOS,POR,2017-01-21,18624,18624,13020,1423,2726,17169
2016-17,CHA,BRK,2017-01-21,18583,19077,10473,2455,1629,14557
2016-17,CHI,SAC,2017-01-21,21606,20917,13122,2917,1698,17737
2016-17,CLE,SAS,2017-01-21,20562,20562,15126,2130,1676,18932
2016-17,DEN,LAC,2017-01-21,16056,19718,7003,2706,2660,12369
2016-17,DET,WAS,2017-01-21,18231,21012,7394,4277,935,12606
2016-17,MEM,HOU,2017-01-21,18119,18119,10859,3040,1949,15848
2016-17,MIA,MIL,2017-01-21,19600,19600,13714,3307,1017,18038
2016-17,NYK,PHX,2017-01-21,19812,19812,13342,1624,3092,18058
2016-17,UTA,IND,2017-01-21,19911,19911,10254,4935,1270,16459
2016-17,ATL,CHI,2017-01-20,16328,18047,7934,2403,3997,14334
2016-17,CHA,TOR,2017-01-20,18378,19077,10712,1807,1290,13809
2016-17,DAL,UTA,2017-01-20,19421,19200,12804,1955,1408,16167
2016-17,HOU,GSW,2017-01-20,18055,18055,10725,1920,3567,16212
2016-17,LAL,IND,2017-01-20,18997,18997,14436,208,1445,16089
2016-17,MEM,SAC,2017-01-20,16991,18119,10695,1482,533,12710
2016-17,NOP,BRK,2017-01-20,17004,16903,10315,2037,1031,13383
2016-17,ORL,MIL,2017-01-20,19307,18846,6984,7020,1765,15769
2016-17,PHI,POR,2017-01-20,19476,20432,10835,2831,2850,16516
2016-17,CLE,PHX,2017-01-19,20562,20562,15241,2408,1459,19108
2016-17,LAC,MIN,2017-01-19,19060,19060,13118,1870,964,15952
2016-17,MIA,DAL,2017-01-19,19600,19600,14303,3008,917,18228
2016-17,NYK,WAS,2017-01-19,19812,19812,13033,1327,2851,17211
2016-17,SAS,DEN,2017-01-19,18418,18418,13299,2341,663,16303
2016-17,BOS,NYK,2017-01-18,18624,18624,12757,974,2988,16719
2016-17,CHA,POR,2017-01-18,15451,19077,10303,240,526,11069
2016-17,DET,ATL,2017-01-18,15159,21012,7239,948,260,8447
2016-17,GSW,OKC,2017-01-18,19596,19596,15072,2104,786,17962
2016-17,HOU,MIL,2017-01-18,15782,18055,9547,1021,1296,11864
2016-17,NOP,ORL,2017-01-18,15818,16903,9740,1099,797,11636
2016-17,PHI,TOR,2017-01-18,17223,20432,10041,1886,1685,13612
2016-17,SAC,IND,2017-01-18,17608,17608,11575,1518,876,13969
2016-17,WAS,MEM,2017-01-18,15079,20356,8104,382,528,9014
2016-17,BRK,TOR,2017-01-17,12874,17732,8789,1001,1453,11243
2016-17,CHI,DAL,2017-01-17,21294,20917,12719,1371,2974,17064
2016-17,LAL,DEN,2017-01-17,18412,18997,14439,165,702,15306
2016-17,MIA,HOU,2017-01-17,19600,19600,13780,2798,1658,18236
2016-17,SAS,MIN,2017-01-17,18418,18418,13206,2595,490,16291
2016-17,BOS,CHA,2017-01-16,18624,18624,12603,1493,2342,16438
2016-17,DEN,ORL,2017-01-16,11217,19718,5261,883,923,7067
2016-17,GSW,CLE,2017-01-16,19596,19596,15654,906,1488,18048
2016-17,IND,NOP,2017-01-16,15525,17923,8212,2306,1597,12115
2016-17,LAC,OKC,2017-01-16,19060,19060,13065,1855,1143,16063
2016-17,MIL,PHI,2017-01-16,13261,18717,6076,1546,896,8518
2016-17,NYK,ATL,2017-01-16,19812,19812,12796,1711,3244,17751
2016-17,PHX,UTA,2017-01-16,16767,18055,6542,2289,1849,10680
2016-17,WAS,POR,2017-01-16,17395,20356,8232,2183,1952,12367
2016-17,ATL,MIL,2017-01-15,14231,18047,7691,3257,2546,13494
2016-17,BRK,HOU,2017-01-15,17732,17732,9350,3188,2750,15288
2016-17,DAL,MIN,2017-01-15,19655,19200,12729,1686,2022,16437
2016-17,LAL,DET,2017-01-15,18997,18997,14441,400,1353,16194
2016-17,MEM,CHI,2017-01-15,18119,18119,10912,1957,2697,15566
2016-17,SAC,OKC,2017-01-15,17608,17608,11696,1267,2136,15099
2016-17,TOR,NYK,2017-01-15,19800,19800,15112,675,2510,18297
2016-17,CHI,NOP,2017-01-14,21916,20917,12564,1101,4700,18365
2016-17,LAC,LAL,2017-01-14,19060,19060,13518,1043,1208,15769
2016-17,UTA,ORL,2017-01-14,19911,19911,10236,4834,2002,17072
2016-17,WAS,PHI,2017-01-14,17880,20356,8430,2793,2669,13892
2016-17,ATL,BOS,2017-01-13,18216,18047,8056,3944,3183,15183
2016-17,HOU,MEM,2017-01-13,18055,18055,10403,2723,2388,15514
2016-17,MIL,MIA,2017-01-13,17483,18717,7063,2070,4058,13191
2016-17,MIN,OKC,2017-01-13,16644,19356,7039,2225,2239,11503
2016-17,PHI,CHA,2017-01-13,18215,20432,9803,2995,2638,15436
2016-17,POR,ORL,2017-01-13,19344,19393,13759,1826,1983,17568
2016-17,SAC,CLE,2017-01-13,17608,17608,11690,830,1740,14260
2016-17,TOR,BRK,2017-01-13,19800,19800,14867,542,2742,18151
2016-17,UTA,DET,2017-01-13,19911,19911,10112,4170,1176,15458
2016-17,BRK,NOP,2017-01-12,14352,17732,8315,1490,1770,11575
2016-17,GSW,DET,2017-01-12,19596,19596,15519,1902,418,17839
2016-17,NYK,CHI,2017-01-12,19812,19812,12848,1831,3299,17978
2016-17,SAS,LAL,2017-01-12,18418,18418,13157,1743,1710,16610
2016-17,BOS,WAS,2017-01-11,18624,18624,12449,1943,1899,16291
2016-17,LAC,ORL,2017-01-11,19060,19060,12745,1671,1150,15566
2016-17,MIN,HOU,2017-01-11,13858,19356,6753,2092,1423,10268
2016-17,OKC,MEM,2017-01-11,18203,18203,14764,1692,465,16921
2016-17,PHI,NYK,2017-01-11,18755,20432,11674,1737,3360,16771
2016-17,POR,CLE,2017-01-11,19393,19393,12581,1144,2819,16544
2016-17,BRK,ATL,2017-01-10,13279,17732,8620,1276,718,10614
2016-17,GSW,MIA,2017-01-10,19596,19596,15527,1811,642,17980
2016-17,HOU,CHA,2017-01-10,16196,18055,9526,1454,1002,11982
2016-17,LAL,POR,2017-01-10,18483,18997,14442,244,1021,15707
2016-17,SAC,DET,2017-01-10,17608,17608,11688,1425,779,13892
2016-17,SAS,MIL,2017-01-10,18418,18418,13288,2260,1194,16742
2016-17,TOR,BOS,2017-01-10,19800,19800,15118,537,2533,18188
