Season,Home,Away,Date,Num_Secondary_Transactions,Avg_Markup_Over_Full_STM_Price
2015-16,PHI,WAS,2016-02-26,5,-15.1%
2015-16,SAC,LAC,2016-02-26,299,0.2%
2015-16,TOR,CLE,2016-02-26,696,213.0%
2015-16,BOS,MIL,2016-02-25,484,-17.3%
2015-16,NOP,OKC,2016-02-25,445,35.1%
2015-16,ORL,GSW,2016-02-25,608,229.1%
2015-16,PHX,BRK,2016-02-25,138,-44.9%
2015-16,POR,HOU,2016-02-25,472,23.5%
2015-16,CHI,WAS,2016-02-24,121,8.3%
2015-16,CLE,CHA,2016-02-24,18,-8.8%
2015-16,DAL,OKC,2016-02-24,281,54.3%
2015-16,DET,PHI,2016-02-24,36,-21.9%
2015-16,IND,NYK,2016-02-24,212,-4.1%
2015-16,LAC,DEN,2016-02-24,285,-41.3%
2015-16,MEM,LAL,2016-02-24,668,200.8%
2015-16,SAC,SAS,2016-02-24,293,-14.1%
2015-16,TOR,MIN,2016-02-24,578,33.4%
2015-16,DEN,SAC,2016-02-23,7,-7.3%
2015-16,PHI,ORL,2016-02-23,1,-34.4%
2015-16,POR,BRK,2016-02-23,265,-21.3%
2015-16,UTA,HOU,2016-02-23,1,12.9%
2015-16,WAS,NOP,2016-02-23,269,-43.6%
2015-16,ATL,GSW,2016-02-22,701,250.0%
2015-16,CLE,DET,2016-02-22,42,25.1%
2015-16,LAC,PHX,2016-02-22,322,-38.8%
2015-16,MIL,LAL,2016-02-22,143,-78.7%
2015-16,NYK,TOR,2016-02-22,784,0.3%
2015-16,CHI,LAL,2016-02-21,983,168.2%
2015-16,DAL,PHI,2016-02-21,246,-9.2%
2015-16,DEN,BOS,2016-02-21,14,43.1%
2015-16,DET,NOP,2016-02-21,122,28.9%
2015-16,OKC,CLE,2016-02-21,798,216.8%
2015-16,ORL,IND,2016-02-21,265,-4.5%
2015-16,PHX,SAS,2016-02-21,273,4.3%
2015-16,POR,UTA,2016-02-21,474,10.2%
2015-16,TOR,MEM,2016-02-21,745,47.3%
2015-16,ATL,MIL,2016-02-20,445,-27.2%
2015-16,LAC,GSW,2016-02-20,1020,288.0%
2015-16,ATL,MIA,2016-02-19,642,38.7%
2015-16,CHI,TOR,2016-02-19,514,16.2%
2015-16,LAL,SAS,2016-02-19,453,79.8%
2015-16,MEM,MIN,2016-02-19,270,6.9%
2015-16,MIL,CHA,2016-02-19,32,-95.0%
2015-16,NOP,PHI,2016-02-19,187,-19.7%
2015-16,OKC,IND,2016-02-19,777,47.7%
2015-16,ORL,DAL,2016-02-19,331,28.5%
2015-16,PHX,HOU,2016-02-19,206,-14.8%
2015-16,POR,GSW,2016-02-19,816,254.6%
2015-16,SAC,DEN,2016-02-19,311,-23.5%
2015-16,UTA,BOS,2016-02-19,1,46.2%
2015-16,WAS,DET,2016-02-19,457,-15.5%
2015-16,CLE,CHI,2016-02-18,72,159.5%
2015-16,LAC,SAS,2016-02-18,685,69.3%
2015-16,WAS,UTA,2016-02-18,125,-56.0%
2015-16,MIL,WAS,2016-02-11,7,-96.9%
2015-16,OKC,NOP,2016-02-11,384,10.0%
2015-16,BOS,LAC,2016-02-10,580,32.5%
2015-16,CHI,ATL,2016-02-10,164,7.0%
2015-16,CLE,LAL,2016-02-10,129,328.3%
2015-16,DET,DEN,2016-02-10,192,59.5%
2015-16,IND,CHA,2016-02-10,89,-26.6%
2015-16,MIN,TOR,2016-02-10,4,-48.6%
2015-16,NOP,UTA,2016-02-10,143,-49.3%
2015-16,ORL,SAS,2016-02-10,396,59.1%
2015-16,PHI,SAC,2016-02-10,4,-47.8%
2015-16,PHX,GSW,2016-02-10,428,83.3%
2015-16,POR,HOU,2016-02-10,333,-2.9%
2015-16,DAL,UTA,2016-02-09,165,-16.6%
2015-16,GSW,HOU,2016-02-09,2600,90.4%
2015-16,MIL,BOS,2016-02-09,11,-96.2%
2015-16,NYK,WAS,2016-02-09,788,2.2%
2015-16,ATL,ORL,2016-02-08,151,-48.3%
2015-16,CHA,CHI,2016-02-08,125,60.3%
2015-16,CLE,SAC,2016-02-08,12,20.1%
2015-16,DET,TOR,2016-02-08,67,-0.8%
2015-16,IND,LAL,2016-02-08,386,187.2%
2015-16,MEM,POR,2016-02-08,84,-38.4%
2015-16,PHI,LAC,2016-02-08,5,43.2%
2015-16,PHX,OKC,2016-02-08,212,0.5%
2015-16,BOS,SAC,2016-02-07,693,29.4%
2015-16,NYK,DEN,2016-02-07,610,2.7%
2015-16,ORL,ATL,2016-02-07,224,-7.3%
2015-16,CHA,WAS,2016-02-06,162,57.5%
2015-16,CLE,NOP,2016-02-06,41,98.2%
2015-16,GSW,OKC,2016-02-06,2958,238.9%
2015-16,HOU,POR,2016-02-06,47,-0.9%
2015-16,IND,DET,2016-02-06,211,15.8%
2015-16,MEM,DAL,2016-02-06,336,49.8%
2015-16,MIN,CHI,2016-02-06,6,60.4%
2015-16,PHI,BRK,2016-02-06,7,-6.2%
2015-16,PHX,UTA,2016-02-06,149,-26.1%
2015-16,SAS,LAL,2016-02-06,104,42.4%
2015-16,ATL,IND,2016-02-05,329,-17.6%
2015-16,CHA,MIA,2016-02-05,270,94.9%
2015-16,CLE,BOS,2016-02-05,38,158.2%
2015-16,DAL,SAS,2016-02-05,376,136.3%
2015-16,DEN,CHI,2016-02-05,38,101.9%
2015-16,NYK,MEM,2016-02-05,719,6.0%
2015-16,ORL,LAC,2016-02-05,305,70.8%
2015-16,UTA,MIL,2016-02-05,1,29.1%
2015-16,WAS,PHI,2016-02-05,410,-34.9%
2015-16,DET,NYK,2016-02-04,78,-8.3%
2015-16,NOP,LAL,2016-02-04,668,122.6%
2015-16,PHX,HOU,2016-02-04,125,-29.6%
2015-16,POR,TOR,2016-02-04,270,-5.7%
2015-16,BOS,DET,2016-02-03,297,-30.1%
2015-16,CHA,CLE,2016-02-03,258,181.6%
2015-16,DAL,MIA,2016-02-03,277,17.7%
2015-16,LAC,MIN,2016-02-03,457,-27.4%
2015-16,OKC,ORL,2016-02-03,162,13.9%
2015-16,PHI,ATL,2016-02-03,6,-44.0%
2015-16,SAC,CHI,2016-02-03,360,-21.9%
2015-16,SAS,NOP,2016-02-03,27,16.7%
2015-16,WAS,GSW,2016-02-03,758,238.5%
2015-16,HOU,MIA,2016-02-02,88,8.8%
2015-16,LAL,MIN,2016-02-02,310,-1.4%
2015-16,NYK,BOS,2016-02-02,697,1.8%
2015-16,PHX,TOR,2016-02-02,154,-32.9%
2015-16,POR,MIL,2016-02-02,200,-24.6%
2015-16,ATL,DAL,2016-02-01,195,-31.4%
2015-16,DEN,TOR,2016-02-01,8,0.4%
2015-16,IND,CLE,2016-02-01,260,133.0%
2015-16,NOP,MEM,2016-02-01,42,-6.6%
2015-16,OKC,WAS,2016-02-01,193,11.5%
2015-16,SAC,MIL,2016-02-01,124,-49.1%
2015-16,SAS,ORL,2016-02-01,28,-2.5%
2015-16,DAL,PHX,2016-01-31,249,-1.9%
2015-16,LAC,CHI,2016-01-31,584,71.8%
2015-16,LAL,CHA,2016-01-31,349,5.9%
2015-16,NYK,GSW,2016-01-31,1354,160.3%
2015-16,ORL,BOS,2016-01-31,416,34.7%
2015-16,POR,MIN,2016-01-31,372,0.4%
2015-16,CLE,SAS,2016-01-30,58,268.8%
2015-16,HOU,WAS,2016-01-30,72,-1.7%
2015-16,IND,DEN,2016-01-30,202,3.7%
2015-16,MEM,SAC,2016-01-30,297,20.3%
2015-16,NOP,BRK,2016-01-30,137,3.5%
2015-16,PHI,GSW,2016-01-30,24,327.8%
2015-16,TOR,DET,2016-01-30,807,81.6%
2015-16,BOS,ORL,2016-01-29,580,5.6%
2015-16,DAL,BRK,2016-01-29,345,10.0%
2015-16,DET,CLE,2016-01-29,162,176.6%
2015-16,LAC,LAL,2016-01-29,810,148.1%
2015-16,MIL,MIA,2016-01-29,43,-91.9%
2015-16,NYK,PHX,2016-01-29,754,4.8%
2015-16,OKC,HOU,2016-01-29,733,83.7%
2015-16,POR,CHA,2016-01-29,428,16.1%
2015-16,IND,ATL,2016-01-28,103,-32.3%
2015-16,LAL,CHI,2016-01-28,404,28.9%
2015-16,MEM,MIL,2016-01-28,100,-43.0%
2015-16,NOP,SAC,2016-01-28,68,-17.7%
2015-16,TOR,NYK,2016-01-28,669,34.8%
2015-16,WAS,DEN,2016-01-28,180,-54.2%
2015-16,ATL,LAC,2016-01-27,353,5.6%
2015-16,BOS,DEN,2016-01-27,261,-30.5%
2015-16,CLE,PHX,2016-01-27,10,4.6%
2015-16,DET,PHI,2016-01-27,52,-19.2%
2015-16,GSW,DAL,2016-01-27,2439,53.1%
2015-16,MIN,OKC,2016-01-27,2,98.7%
2015-16,SAS,HOU,2016-01-27,47,15.9%
2015-16,IND,LAC,2016-01-26,171,30.1%
2015-16,LAL,DAL,2016-01-26,231,-5.4%
2015-16,MIL,ORL,2016-01-26,16,-96.7%
2015-16,NYK,OKC,2016-01-26,822,32.5%
2015-16,PHI,PHX,2016-01-26,6,-37.2%
2015-16,POR,SAC,2016-01-26,285,-18.6%
2015-16,TOR,WAS,2016-01-26,540,10.3%
2015-16,CHI,MIA,2016-01-25,359,13.3%
2015-16,CLE,MIN,2016-01-25,26,61.9%
2015-16,DEN,ATL,2016-01-25,7,-23.8%
2015-16,GSW,SAS,2016-01-25,2905,169.9%
2015-16,MEM,ORL,2016-01-25,97,-31.1%
2015-16,NOP,HOU,2016-01-25,122,6.4%
2015-16,SAC,CHA,2016-01-25,218,-47.4%
2015-16,WAS,BOS,2016-01-25,194,-31.9%
2015-16,HOU,DAL,2016-01-24,77,32.4%
2015-16,PHI,BOS,2016-01-24,1,-46.2%
2015-16,TOR,LAC,2016-01-24,587,103.7%
2015-16,CHA,NYK,2016-01-23,309,96.5%
2015-16,CLE,CHI,2016-01-23,43,251.2%
2015-16,DEN,DET,2016-01-23,19,19.7%
2015-16,NOP,MIL,2016-01-23,107,20.3%
2015-16,PHX,ATL,2016-01-23,214,-27.1%
2015-16,POR,LAL,2016-01-23,899,243.4%
2015-16,SAC,IND,2016-01-23,380,-17.0%
2015-16,BOS,CHI,2016-01-22,774,51.6%
2015-16,DAL,OKC,2016-01-22,404,97.9%
2015-16,GSW,IND,2016-01-22,2468,82.3%
2015-16,HOU,MIL,2016-01-22,32,-29.7%
2015-16,LAL,SAS,2016-01-22,373,41.5%
2015-16,NYK,LAC,2016-01-22,1010,52.0%
2015-16,ORL,CHA,2016-01-22,285,-2.8%
2015-16,TOR,MIA,2016-01-22,762,112.1%
2015-16,CLE,LAC,2016-01-21,40,67.1%
2015-16,DEN,MEM,2016-01-21,7,2.7%
2015-16,NOP,DET,2016-01-21,54,-24.1%
2015-16,PHX,SAS,2016-01-21,229,2.5%
2015-16,SAC,ATL,2016-01-21,191,-40.4%
2015-16,CHI,GSW,2016-01-20,811,134.8%
2015-16,DAL,MIN,2016-01-20,158,-16.1%
2015-16,HOU,DET,2016-01-20,27,-46.8%
2015-16,LAL,SAC,2016-01-20,264,-6.3%
2015-16,NYK,UTA,2016-01-20,496,-14.4%
2015-16,OKC,CHA,2016-01-20,219,10.9%
2015-16,ORL,PHI,2016-01-20,242,-20.6%
2015-16,POR,ATL,2016-01-20,223,-24.5%
2015-16,TOR,BOS,2016-01-20,617,22.1%
2015-16,WAS,MIA,2016-01-20,283,-11.6%
2015-16,DEN,OKC,2016-01-19,11,42.6%
2015-16,NOP,MIN,2016-01-19,78,-41.3%
2015-16,PHX,IND,2016-01-19,125,-39.9%
2015-16,ATL,ORL,2016-01-18,340,-33.9%
2015-16,CHA,UTA,2016-01-18,121,36.6%
2015-16,CLE,GSW,2016-01-18,85,398.2%
2015-16,DAL,BOS,2016-01-18,284,4.9%
2015-16,DET,CHI,2016-01-18,136,70.8%
2015-16,LAC,HOU,2016-01-18,426,6.2%
2015-16,MEM,NOP,2016-01-18,297,16.4%
2015-16,NYK,PHI,2016-01-18,854,-6.4%
2015-16,TOR,BRK,2016-01-18,628,17.9%
2015-16,WAS,POR,2016-01-18,323,-22.8%
2015-16,DEN,IND,2016-01-17,9,-10.8%
2015-16,LAL,HOU,2016-01-17,351,23.1%
2015-16,OKC,MIA,2016-01-17,805,77.5%
2015-16,SAS,DAL,2016-01-17,50,54.0%
2015-16,ATL,BRK,2016-01-16,430,-13.3%
2015-16,CHA,MIL,2016-01-16,196,36.4%
2015-16,DET,GSW,2016-01-16,309,341.4%
2015-16,LAC,SAC,2016-01-16,532,-5.6%
2015-16,MEM,NYK,2016-01-16,382,54.1%
2015-16,PHI,POR,2016-01-16,6,-0.1%
2015-16,UTA,LAL,2016-01-16,1,178.4%
2015-16,WAS,BOS,2016-01-16,488,20.1%
2015-16,BOS,PHX,2016-01-15,621,10.0%
2015-16,CHI,DAL,2016-01-15,583,20.1%
2015-16,DEN,MIA,2016-01-15,29,48.7%
2015-16,HOU,CLE,2016-01-15,96,203.9%
2015-16,IND,WAS,2016-01-15,202,8.0%
2015-16,MIL,ATL,2016-01-15,35,-95.4%
2015-16,NOP,CHA,2016-01-15,198,-16.5%
2015-16,OKC,MIN,2016-01-15,598,40.4%
2015-16,GSW,LAL,2016-01-14,2969,173.5%
2015-16,MEM,DET,2016-01-14,96,-37.2%
2015-16,PHI,CHI,2016-01-14,11,19.1%
2015-16,SAS,CLE,2016-01-14,60,100.6%
2015-16,BOS,IND,2016-01-13,512,-13.2%
2015-16,CHA,ATL,2016-01-13,42,31.5%
2015-16,DEN,GSW,2016-01-13,36,190.0%
2015-16,HOU,MIN,2016-01-13,39,-53.7%
2015-16,LAC,MIA,2016-01-13,522,14.0%
2015-16,OKC,DAL,2016-01-13,381,38.7%
2015-16,POR,UTA,2016-01-13,258,-19.1%
2015-16,SAC,NOP,2016-01-13,216,-39.7%
2015-16,WAS,MIL,2016-01-13,189,-49.3%
2015-16,DAL,CLE,2016-01-12,317,144.5%
2015-16,DET,SAS,2016-01-12,147,18.4%
2015-16,IND,PHX,2016-01-12,127,-33.1%
2015-16,LAL,NOP,2016-01-12,185,-7.6%
2015-16,MEM,HOU,2016-01-12,102,-6.4%
2015-16,MIL,CHI,2016-01-12,55,-90.6%
2015-16,MIN,OKC,2016-01-12,8,113.4%
2015-16,NYK,BOS,2016-01-12,853,8.8%
2015-16,CHI,WAS,2016-01-11,114,3.4%
2015-16,GSW,MIA,2016-01-11,2585,74.1%
2015-16,DEN,CHA,2016-01-10,9,19.5%
2015-16,HOU,IND,2016-01-10,58,-20.7%
2015-16,LAC,NOP,2016-01-10,301,-12.8%
2015-16,LAL,UTA,2016-01-10,338,7.1%
2015-16,MEM,BOS,2016-01-10,194,12.8%
2015-16,NYK,MIL,2016-01-10,723,-2.0%
2015-16,PHI,CLE,2016-01-10,14,145.8%
2015-16,POR,OKC,2016-01-10,410,65.6%
2015-16,ATL,CHI,2016-01-09,497,76.8%
2015-16,DET,BRK,2016-01-09,136,21.9%
2015-16,LAC,CHA,2016-01-09,436,-10.8%
2015-16,ORL,WAS,2016-01-09,330,22.8%
2015-16,PHI,TOR,2016-01-09,6,-3.4%
2015-16,SAC,GSW,2016-01-09,584,132.2%
2015-16,UTA,MIA,2016-01-09,5,54.5%
2015-16,LAL,OKC,2016-01-08,340,50.5%
2015-16,MEM,DEN,2016-01-08,207,2.5%
2015-16,MIL,DAL,2016-01-08,28,-93.9%
2015-16,MIN,CLE,2016-01-08,6,-30.1%
2015-16,NOP,IND,2016-01-08,140,2.4%
2015-16,PHX,MIA,2016-01-08,301,7.3%
2015-16,POR,GSW,2016-01-08,655,190.8%
2015-16,SAS,NYK,2016-01-08,42,17.7%
2015-16,WAS,TOR,2016-01-08,299,-18.7%
2015-16,CHI,BOS,2016-01-07,255,7.3%
2015-16,HOU,UTA,2016-01-07,50,-30.2%
2015-16,PHI,ATL,2016-01-07,2,-31.5%
2015-16,SAC,LAL,2016-01-07,574,99.3%
2015-16,BOS,DET,2016-01-06,476,-20.7%
2015-16,NOP,DAL,2016-01-06,120,3.1%
2015-16,OKC,MEM,2016-01-06,250,22.2%
2015-16,ORL,IND,2016-01-06,338,17.4%
2015-16,PHX,CHA,2016-01-06,174,-39.5%
2015-16,POR,LAC,2016-01-06,322,24.1%
2015-16,SAS,UTA,2016-01-06,20,-3.3%
2015-16,WAS,CLE,2016-01-06,500,131.8%
2015-16,ATL,NYK,2016-01-05,356,-11.4%
2015-16,CHI,MIL,2016-01-05,149,4.5%
2015-16,DAL,SAC,2016-01-05,261,-7.2%
2015-16,LAL,GSW,2016-01-05,463,84.7%
2015-16,CLE,TOR,2016-01-04,43,70.9%
2015-16,DET,ORL,2016-01-04,83,-20.6%
2015-16,GSW,CHA,2016-01-04,2515,40.2%
2015-16,MIL,SAS,2016-01-04,23,-94.6%
2015-16,OKC,SAC,2016-01-04,238,18.9%
2015-16,PHI,MIN,2016-01-04,9,-28.4%
2015-16,POR,MEM,2016-01-04,250,-14.5%
2015-16,UTA,HOU,2016-01-04,1,119.1%
2015-16,DEN,POR,2016-01-03,19,10.8%
2015-16,LAL,PHX,2016-01-03,365,10.9%
2015-16,NYK,ATL,2016-01-03,1262,51.0%
2015-16,TOR,CHI,2016-01-03,665,141.7%
2015-16,WAS,MIA,2016-01-03,493,36.0%
2015-16,BOS,BRK,2016-01-02,748,57.5%
2015-16,CHA,OKC,2016-01-02,319,171.2%
2015-16,CLE,ORL,2016-01-02,34,164.4%
2015-16,DAL,NOP,2016-01-02,336,27.7%
2015-16,GSW,DEN,2016-01-02,2509,96.3%
2015-16,IND,DET,2016-01-02,240,25.3%
2015-16,LAC,PHI,2016-01-02,575,5.0%
2015-16,MIN,MIL,2016-01-02,2,109.2%
2015-16,SAC,PHX,2016-01-02,287,-23.4%
2015-16,SAS,HOU,2016-01-02,46,33.9%
2015-16,UTA,MEM,2016-01-02,4,54.7%
2015-16,CHI,NYK,2016-01-01,761,36.2%
2015-16,LAL,PHI,2016-01-01,469,26.3%
2015-16,TOR,CHA,2016-01-01,794,66.4%
2015-16,WAS,ORL,2016-01-01,464,-8.8%
2015-16,DET,MIN,2015-12-31,111,7.5%
2015-16,HOU,GSW,2015-12-31,120,211.9%
2015-16,IND,MIL,2015-12-31,241,5.8%
2015-16,NOP,LAC,2015-12-31,374,35.8%
2015-16,OKC,PHX,2015-12-31,824,55.9%
2015-16,UTA,POR,2015-12-31,1,74.3%
2015-16,BOS,LAL,2015-12-30,1136,276.5%
2015-16,CHA,LAC,2015-12-30,302,91.4%
2015-16,CHI,IND,2015-12-30,731,23.1%
2015-16,DAL,GSW,2015-12-30,522,237.4%
2015-16,MIN,UTA,2015-12-30,3,-55.8%
2015-16,ORL,BRK,2015-12-30,320,14.2%
2015-16,POR,DEN,2015-12-30,512,28.2%
2015-16,SAC,PHI,2015-12-30,343,-35.6%
2015-16,SAS,PHX,2015-12-30,62,16.0%
2015-16,TOR,WAS,2015-12-30,702,96.8%
2015-16,DEN,CLE,2015-12-29,32,259.1%
2015-16,HOU,ATL,2015-12-29,67,26.0%
2015-16,MEM,MIA,2015-12-29,440,68.1%
2015-16,NYK,DET,2015-12-29,1352,107.8%
2015-16,OKC,MIL,2015-12-29,673,28.5%
2015-16,CHA,LAL,2015-12-28,489,310.4%
2015-16,CHI,TOR,2015-12-28,651,21.3%
2015-16,DAL,MIL,2015-12-28,331,14.1%
2015-16,GSW,SAC,2015-12-28,2741,106.4%
2015-16,IND,ATL,2015-12-28,248,23.8%
2015-16,ORL,NOP,2015-12-28,282,12.5%
2015-16,PHX,CLE,2015-12-28,382,161.5%
2015-16,SAS,MIN,2015-12-28,45,20.2%
2015-16,WAS,LAC,2015-12-28,573,73.5%
2015-16,BOS,NYK,2015-12-27,785,86.1%
2015-16,MEM,LAL,2015-12-27,553,222.3%
2015-16,OKC,DEN,2015-12-27,722,55.4%
2015-16,SAC,POR,2015-12-27,336,-9.7%
2015-16,ATL,NYK,2015-12-26,585,56.1%
2015-16,CHA,MEM,2015-12-26,251,52.0%
2015-16,DAL,CHI,2015-12-26,370,97.1%
2015-16,DET,BOS,2015-12-26,160,81.0%
2015-16,MIL,TOR,2015-12-26,33,-94.9%
2015-16,MIN,IND,2015-12-26,8,28.3%
2015-16,NOP,HOU,2015-12-26,453,49.3%
2015-16,ORL,MIA,2015-12-26,423,128.6%
2015-16,PHX,PHI,2015-12-26,216,-11.4%
2015-16,POR,CLE,2015-12-26,584,200.1%
2015-16,SAS,DEN,2015-12-26,66,16.3%
2015-16,UTA,LAC,2015-12-26,3,102.7%
2015-16,GSW,CLE,2015-12-25,3442,284.6%
2015-16,HOU,SAS,2015-12-25,114,130.3%
2015-16,LAL,LAC,2015-12-25,556,113.7%
2015-16,OKC,CHI,2015-12-25,1049,95.5%
2015-16,ATL,DET,2015-12-23,356,-19.8%
2015-16,CHA,BOS,2015-12-23,260,41.0%
2015-16,CLE,NYK,2015-12-23,51,160.0%
2015-16,GSW,UTA,2015-12-23,2489,90.3%
2015-16,IND,SAC,2015-12-23,165,23.5%
2015-16,LAL,OKC,2015-12-23,395,66.3%
2015-16,MIL,PHI,2015-12-23,20,-95.4%
2015-16,MIN,SAS,2015-12-23,6,107.4%
2015-16,NOP,POR,2015-12-23,187,-14.0%
2015-16,ORL,HOU,2015-12-23,313,59.5%
2015-16,PHX,DEN,2015-12-23,187,-22.7%
2015-16,WAS,MEM,2015-12-23,254,-21.8%
2015-16,DEN,LAL,2015-12-22,50,107.4%
2015-16,PHI,MEM,2015-12-22,7,-37.7%
2015-16,TOR,DAL,2015-12-22,628,55.1%
2015-16,ATL,POR,2015-12-21,346,-24.1%
2015-16,BOS,MIN,2015-12-21,568,-8.2%
2015-16,CHI,BRK,2015-12-21,271,7.5%
2015-16,HOU,CHA,2015-12-21,44,-31.4%
2015-16,LAC,OKC,2015-12-21,733,100.7%
2015-16,NYK,ORL,2015-12-21,1073,15.4%
2015-16,SAS,IND,2015-12-21,42,-6.9%
2015-16,UTA,PHX,2015-12-21,1,32.5%
2015-16,WAS,SAC,2015-12-21,246,-32.2%
2015-16,CLE,PHI,2015-12-20,27,60.0%
2015-16,DEN,NOP,2015-12-20,8,19.1%
2015-16,ORL,ATL,2015-12-20,233,-18.5%
2015-16,PHX,MIL,2015-12-20,136,-31.4%
2015-16,TOR,SAC,2015-12-20,643,41.0%
2015-16,HOU,LAC,2015-12-19,50,54.9%
2015-16,MEM,IND,2015-12-19,224,23.7%
2015-16,NYK,CHI,2015-12-19,1163,77.2%
2015-16,OKC,LAL,2015-12-19,975,154.1%
2015-16,WAS,CHA,2015-12-19,316,-11.2%
2015-16,BOS,ATL,2015-12-18,458,-10.2%
2015-16,CHI,DET,2015-12-18,229,8.5%
2015-16,DAL,MEM,2015-12-18,256,10.6%
2015-16,GSW,MIL,2015-12-18,2480,59.5%
2015-16,IND,BRK,2015-12-18,117,-9.3%
2015-16,ORL,POR,2015-12-18,212,-24.6%
2015-16,PHI,NYK,2015-12-18,11,31.7%
2015-16,PHX,NOP,2015-12-18,122,-31.8%
2015-16,SAS,LAC,2015-12-18,38,44.1%
2015-16,CHA,TOR,2015-12-17,52,14.6%
2015-16,CLE,OKC,2015-12-17,44,153.2%
2015-16,LAL,HOU,2015-12-17,375,23.3%
2015-16,ATL,PHI,2015-12-16,165,-55.9%
2015-16,CHI,MEM,2015-12-16,57,6.5%
2015-16,DET,BOS,2015-12-16,54,-25.9%
2015-16,GSW,PHX,2015-12-16,2362,38.1%
2015-16,IND,DAL,2015-12-16,99,-28.4%
2015-16,LAC,MIL,2015-12-16,375,-35.2%
2015-16,NYK,MIN,2015-12-16,682,-3.6%
2015-16,OKC,POR,2015-12-16,194,14.4%
2015-16,ORL,CHA,2015-12-16,201,-32.3%
2015-16,SAS,WAS,2015-12-16,19,-17.3%
2015-16,BOS,CLE,2015-12-15,461,53.7%
2015-16,LAL,MIL,2015-12-15,259,-9.5%
2015-16,SAC,HOU,2015-12-15,177,-32.3%
2015-16,ATL,MIA,2015-12-14,318,-5.5%
2015-16,CHI,PHI,2015-12-14,39,8.4%
2015-16,DAL,PHX,2015-12-14,108,-18.2%
2015-16,DEN,HOU,2015-12-14,9,27.7%
2015-16,DET,LAC,2015-12-14,110,-8.6%
2015-16,IND,TOR,2015-12-14,63,-32.1%
2015-16,MEM,WAS,2015-12-14,90,-20.3%
2015-16,POR,NOP,2015-12-14,228,-19.2%
2015-16,SAS,UTA,2015-12-14,12,-11.5%
2015-16,OKC,UTA,2015-12-13,238,21.2%
2015-16,PHX,MIN,2015-12-13,204,-37.0%
2015-16,TOR,PHI,2015-12-13,497,-5.3%
2015-16,ATL,SAS,2015-12-12,378,44.7%
2015-16,CHA,BOS,2015-12-12,180,61.3%
2015-16,CHI,NOP,2015-12-12,263,16.4%
2015-16,DAL,WAS,2015-12-12,237,0.7%
2015-16,DET,IND,2015-12-12,117,10.7%
2015-16,HOU,LAL,2015-12-12,150,114.2%
2015-16,MIL,GSW,2015-12-12,93,-69.8%
2015-16,POR,NYK,2015-12-12,491,24.0%
2015-16,BOS,GSW,2015-12-11,723,199.7%
2015-16,DEN,MIN,2015-12-11,11,6.5%
2015-16,IND,MIA,2015-12-11,176,22.1%
2015-16,MEM,CHA,2015-12-11,172,-4.0%
2015-16,NOP,WAS,2015-12-11,164,8.4%
2015-16,ORL,CLE,2015-12-11,343,149.3%
2015-16,PHI,DET,2015-12-11,5,-36.0%
2015-16,PHX,POR,2015-12-11,147,-27.1%
2015-16,SAS,LAL,2015-12-11,70,76.4%
2015-16,TOR,MIL,2015-12-11,472,14.8%
2015-16,UTA,OKC,2015-12-11,2,36.5%
2015-16,CHI,LAC,2015-12-10,214,21.6%
2015-16,OKC,ATL,2015-12-10,152,18.6%
2015-16,SAC,NYK,2015-12-10,211,-35.5%
2015-16,BOS,CHI,2015-12-09,423,-10.8%
2015-16,CHA,MIA,2015-12-09,91,33.3%
2015-16,DAL,ATL,2015-12-09,153,-17.9%
2015-16,DET,MEM,2015-12-09,45,-48.2%
2015-16,MIL,LAC,2015-12-09,18,-95.5%
2015-16,MIN,LAL,2015-12-09,6,243.7%
2015-16,PHX,ORL,2015-12-09,127,-49.9%
2015-16,TOR,SAS,2015-12-09,480,51.4%
2015-16,WAS,HOU,2015-12-09,181,-13.5%
2015-16,CLE,POR,2015-12-08,41,-2.6%
2015-16,DEN,ORL,2015-12-08,8,1.6%
2015-16,IND,GSW,2015-12-08,283,167.2%
2015-16,MEM,OKC,2015-12-08,146,24.3%
2015-16,SAC,UTA,2015-12-08,75,-45.2%
2015-16,CHA,DET,2015-12-07,27,14.5%
2015-16,CHI,PHX,2015-12-07,64,3.9%
2015-16,MIL,POR,2015-12-07,7,-96.8%
2015-16,MIN,LAC,2015-12-07,3,133.2%
2015-16,NOP,BOS,2015-12-07,100,-13.4%
2015-16,NYK,DAL,2015-12-07,904,17.3%
2015-16,PHI,SAS,2015-12-07,11,6.5%
2015-16,TOR,LAL,2015-12-07,1058,156.5%
2015-16,DET,LAL,2015-12-06,297,186.0%
2015-16,MEM,PHX,2015-12-06,101,-14.4%
2015-16,OKC,SAC,2015-12-06,247,19.0%
2015-16,WAS,DAL,2015-12-06,229,-13.4%
2015-16,CHI,CHA,2015-12-05,319,11.7%
2015-16,HOU,SAC,2015-12-05,43,-35.6%
2015-16,LAC,ORL,2015-12-05,509,-13.3%
2015-16,MIL,NYK,2015-12-05,28,-94.6%
2015-16,MIN,POR,2015-12-05,18,63.9%
2015-16,PHI,DEN,2015-12-05,6,-34.0%
2015-16,SAS,BOS,2015-12-05,37,1.9%
2015-16,TOR,GSW,2015-12-05,755,188.7%
2015-16,ATL,LAL,2015-12-04,816,159.7%
2015-16,DAL,HOU,2015-12-04,254,33.5%
2015-16,DET,MIL,2015-12-04,62,-9.6%
