Season,GM,DAY,DATE,ET,LOCAL,AWAY,HOME,AWAY TV,DUR,HH RTG,HH SHR,HH IMP,P2+ IMP,HOME TV,DUR.1,HH RTG.1,HH SHR.1,HH IMP.1,P2+ IMP.1,NAT TV,CN TV
2016-17,111,Wed,2016-11-09,7:30 PM,7:30 PM,CHI,ATL,CSN-C,165.0,2.2,4.0,76.0,110.0,FSSE-ATL,165.0,1.9,3,45,61,,
2016-17,112,Wed,2016-11-09,8:00 PM,7:00 PM,TOR,OKC,SN1,,,,,,FSOK,165.0,7.609090909,11.09090909,54.81818182,,,SN1
2016-17,113,Wed,2016-11-09,9:00 PM,7:00 PM,DET,PHX,FSD,150.0,1,2.0,19.0,25.0,FSA,150.0,1.4,2,26,33,,
2016-17,114,Wed,2016-11-09,9:30 PM,8:30 PM,HOU,SAS,ROOT-SW,150.0,1.3,2.0,32.0,46.0,FSSW-SA,150.0,3.9,7,36,,ESPN,
2016-17,115,Wed,2016-11-09,10:30 PM,7:30 PM,POR,LAC,CSN-POR,150.0,2,3.0,23.0,32.0,FSNP,150.0,1.4,2,75,91,,
2016-17,116,Wed,2016-11-09,10:30 PM,7:30 PM,DAL,GSW,FSSW-DAL,150.0,1.1,2.0,30.0,43.0,CSN-BA,150.0,9.6,17,240,370,,
2016-17,117,Thu,2016-11-10,8:00 PM,7:00 PM,NOP,MIL,FSNO,150.0,0.75,1.3,5.1,,FSNWI,150.0,1.7,3,16,,,
2016-17,118,Thu,2016-11-10,8:00 PM,8:00 PM,CHI,MIA,,,,,,,,,,,,,TNT,
2016-17,119,Thu,2016-11-10,9:00 PM,7:00 PM,GSW,DEN,CSN-BA,150.0,7.4,15.0,184.0,262.0,ASE,150.0,0.8,1,13,15,,
2016-17,120,Thu,2016-11-10,10:30 PM,7:30 PM,LAL,SAC,,,,,,,,,,,,,TNT,
2016-17,121,Fri,2016-11-11,7:00 PM,7:00 PM,IND,PHI,FSI,165.0,3.1,5.0,33.0,,CSN-P,165.0,1.7,3,51,83,,
2016-17,122,Fri,2016-11-11,7:00 PM,7:00 PM,CLE,WAS,FSO,150.0,7,12.0,104.0,156.0,CSN-W,150.0,1,2,24,29,,
2016-17,123,Fri,2016-11-11,7:00 PM,7:00 PM,TOR,CHA,SN1,,,,,,FSSE-CHA,150.0,0.83,1.555555556,9.8,15,,SN1
2016-17,124,Fri,2016-11-11,7:00 PM,7:00 PM,UTA,ORL,ROOT-RM,150.0,2.47,5.4,22.7,,FSFL,150.0,0.4,1,6,10,,
2016-17,125,Fri,2016-11-11,7:30 PM,7:30 PM,NYK,BOS,MSG,150.0,1.8,3.0,132.0,162.0,CSN-NE,150.0,1.3,2,31,38,,
2016-17,126,Fri,2016-11-11,8:00 PM,7:00 PM,LAC,OKC,FSNP,165.0,2,4.0,111.0,148.0,FSOK,165.0,7.936363636,12.45454545,57.27272727,,NBA TV,
2016-17,127,Fri,2016-11-11,8:30 PM,7:30 PM,DET,SAS,FSD,135.0,0.8,1.0,15.0,26.0,FSSW-SA,135.0,5.2,9,49,,,
2016-17,128,Fri,2016-11-11,10:00 PM,7:00 PM,SAC,POR,CSN-S,180.0,1.1,2.0,16.0,31.0,CSN-POR,180.0,3.1,6,36,63,,
2016-17,129,Sat,2016-11-12,7:00 PM,6:00 PM,LAL,NOP,SpecSN/D,135.0,1.6,4.0,86.0,119.0,FSNO,135.0,0.955555556,1.5,6.111111111,,,
2016-17,130,Sat,2016-11-12,7:00 PM,7:00 PM,BOS,IND,CSN-NE,165.0,1.3,3.0,32.0,45.0,FSI,165.0,3.1,5,34,,,
2016-17,131,Sat,2016-11-12,7:30 PM,7:30 PM,NYK,TOR,MSG,150.0,1.9,3.0,139.0,183.0,TSN1/4,,,,,,,TSN1/4
2016-17,132,Sat,2016-11-12,7:30 PM,7:30 PM,PHI,ATL,TCN-P,135.0,1.2,2.0,34.0,44.0,FSSE-ATL,135.0,1.8,3,43,52,,
2016-17,133,Sat,2016-11-12,8:00 PM,7:00 PM,WAS,CHI,CSN-W+,150.0,0.5,1.0,12.0,17.0,WGN,150.0,2.9,5,99,130,,
2016-17,134,Sat,2016-11-12,8:00 PM,7:00 PM,SAS,HOU,FSSW-SA,150.0,4.3,8.0,41.0,,ROOT-SW,165.0,1.7,3,41,57,,
2016-17,135,Sat,2016-11-12,8:00 PM,7:00 PM,LAC,MIN,FSNP,165.0,1.14,2.0,61.0,98.0,FSNN-MIN,165.0,0.4,1,6,6,,
2016-17,136,Sat,2016-11-12,8:00 PM,8:00 PM,UTA,MIA,ROOT-RM,180.0,3.783333333,7.666666667,34.83333333,,FS-SUN,150.0,2.2,4,37,52,,
2016-17,137,Sat,2016-11-12,8:30 PM,7:30 PM,MEM,MIL,FSSE-MEM,150.0,1.93,3.0,12.3,,FSNWI,150.0,1.5,3,14,,,
2016-17,138,Sat,2016-11-12,9:00 PM,7:00 PM,DET,DEN,FSD+,135.0,0.3,0.0,6.0,8.0,ASE,135.0,0.8,2,14,17,NBA TV,
2016-17,139,Sat,2016-11-12,9:00 PM,7:00 PM,BRK,PHX,YES,150.0,0.4,1.0,31.0,40.0,FSA+,150.0,0.7,1,14,21,,
2016-17,140,Sun,2016-11-13,3:30 PM,3:30 PM,CHA,CLE,FSSE-CHA,135.0,0.72,1.333333333,8.5,14.5,FSO,135.0,4.6,9,70,120,,
2016-17,141,Sun,2016-11-13,7:00 PM,6:00 PM,ORL,OKC,FSFL,150.0,0.7,1.0,11.0,17.0,FSOK,180.0,5.591666667,8.083333333,40.41666667,,,
2016-17,142,Sun,2016-11-13,7:00 PM,6:00 PM,LAL,MIN,SpecSN/D,150.0,1.8,4.0,98.0,146.0,FSNN-MIN+,150.0,1.3,2,22,26,,
2016-17,143,Sun,2016-11-13,8:00 PM,5:00 PM,PHX,GSW,FSA,150.0,1.6,3.0,31.0,56.0,CSN-BA,150.0,8.6,17,214,319,,
2016-17,144,Sun,2016-11-13,9:00 PM,6:00 PM,DEN,POR,ASE2,150.0,0,0.0,0.0,0.0,CSN-POR,165.0,2,3,23,37,,
2016-17,145,Mon,2016-11-14,7:00 PM,7:00 PM,ORL,IND,FSFL,135.0,0.5,1.0,8.0,12.0,FSI,135.0,2.7,4,30,,,
2016-17,146,Mon,2016-11-14,7:30 PM,7:30 PM,DAL,NYK,FSSW-DAL,150.0,0.6,1.0,16.0,16.0,MSG,150.0,1.8,3,131,155,,
2016-17,147,Mon,2016-11-14,7:30 PM,7:30 PM,OKC,DET,FSOK,150.0,5,7.0,36.0,,FSD,135.0,1.6,3,31,45,,
2016-17,148,Mon,2016-11-14,8:00 PM,7:00 PM,BOS,NOP,CSN-NE,165.0,1.5,2.0,36.0,41.0,FSNO,150.0,1.7,2,11,,,
2016-17,149,Mon,2016-11-14,8:00 PM,7:00 PM,PHI,HOU,CSN-P,135.0,1.1,2.0,33.0,48.0,ROOT-SW,135.0,1.7,3,41,59,NBA TV,
2016-17,150,Mon,2016-11-14,8:30 PM,7:30 PM,MIA,SAS,FS-SUN,150.0,2.2,4.0,37.0,53.0,FSSW-SA,150.0,4.9,7,46,,,
2016-17,151,Mon,2016-11-14,9:00 PM,7:00 PM,MEM,UTA,FSSE-MEM,150.0,1.6,2.0,10.0,,ROOT-RM,165.0,3.8,7,35,,,
2016-17,152,Mon,2016-11-14,10:30 PM,7:30 PM,BRK,LAC,YES,135.0,0.2,0.0,16.0,28.0,FSNP,135.0,1.3,2,71,103,,
2016-17,153,Tue,2016-11-15,7:00 PM,7:00 PM,TOR,CLE,TSN1/4,,,,,,FSO,150.0,9,14,135,196,NBA TV,TSN1/4
2016-17,154,Tue,2016-11-15,7:30 PM,7:30 PM,ATL,MIA,FSSE-ATL,165.0,1.7,3.0,41.0,59.0,FS-SUN,165.0,2.3,4,39,50,,
2016-17,155,Tue,2016-11-15,8:00 PM,7:00 PM,CHA,MIN,FSSE-CHA,150.0,0.9,1.4444444440000002,10.7,14.0,FSNN-MIN+,150.0,1.5,2,25,30,,
2016-17,156,Tue,2016-11-15,10:00 PM,7:00 PM,CHI,POR,WGN,135.0,3.7,7.0,130.0,167.0,CSN-POR,150.0,2,3,23,35,NBA TV,
2016-17,157,Tue,2016-11-15,10:30 PM,7:30 PM,BRK,LAL,YES,150.0,0.4,1.0,29.0,36.0,SpecSN/D,150.0,3.2,5,175,261,,
2016-17,158,Wed,2016-11-16,7:00 PM,7:00 PM,WAS,PHI,CSN-W,165.0,0.7,1.0,18.0,25.0,CSN-P,165.0,2.2,4,66,85,,
2016-17,159,Wed,2016-11-16,7:00 PM,7:00 PM,NOP,ORL,FSNO,150.0,1.44,2.1,9.2,,FSFL,150.0,0.7,1,11,15,,
2016-17,160,Wed,2016-11-16,7:00 PM,7:00 PM,CLE,IND,FSO,135.0,6.5,10.0,97.0,137.0,FSI,135.0,3.4,5,37,,,
2016-17,161,Wed,2016-11-16,7:30 PM,7:30 PM,DAL,BOS,FSSW-DAL,150.0,0.7,1.0,19.0,18.0,CSN-NE,135.0,2.1,3,50,66,,
2016-17,162,Wed,2016-11-16,7:30 PM,7:30 PM,DET,NYK,FSD,135.0,1.6,3.0,29.0,47.0,MSG,150.0,2.4,4,179,234,,
2016-17,163,Wed,2016-11-16,7:30 PM,7:30 PM,MIL,ATL,FSNWI,150.0,1.7,3.0,16.0,,FSSE-ATL,150.0,1.6,3,39,50,,
2016-17,164,Wed,2016-11-16,8:00 PM,7:00 PM,HOU,OKC,ROOT-SW,135.0,2.3,4.0,56.0,67.0,FSOK,135.0,8.3,12,60,,,
2016-17,165,Wed,2016-11-16,8:00 PM,8:00 PM,GSW,TOR,CSN-BA,165.0,8.6,19.0,215.0,324.0,TSN,,,,,,ESPN,TSN
2016-17,166,Wed,2016-11-16,9:00 PM,7:00 PM,PHX,DEN,FSA,150.0,1.5,2.0,29.0,43.0,ASE,150.0,0.7,1,12,12,,
2016-17,167,Wed,2016-11-16,10:30 PM,7:30 PM,MEM,LAC,,,,,,,FSNP,180.0,1.2,2,66,87,ESPN,
2016-17,168,Wed,2016-11-16,10:30 PM,7:30 PM,SAS,SAC,FSSW-SA,150.0,3.6,8.0,34.0,,CSN-S,150.0,2.18,3.9,30,46,,
2016-17,169,Thu,2016-11-17,7:00 PM,7:00 PM,NYK,WAS,MSG,150.0,1.2,2.0,88.0,100.0,CSN-W,150.0,0.7,1,17,25,,
2016-17,170,Thu,2016-11-17,7:30 PM,7:30 PM,MIL,MIA,FSNWI,150.0,1.5,3.0,14.0,,FS-SUN,165.0,3.1,5,52,66,,
2016-17,171,Thu,2016-11-17,8:00 PM,7:00 PM,POR,HOU,CSN-POR,150.0,1.7,3.0,19.0,25.0,ROOT-SW,135.0,1.1,2,26,43,,
2016-17,172,Thu,2016-11-17,8:00 PM,7:00 PM,PHI,MIN,,,,,,,,,,,,,TNT,
2016-17,173,Thu,2016-11-17,10:30 PM,8:30 PM,CHI,UTA,CSN-C,150.0,1.3,3.0,45.0,63.0,,,,,,,TNT,
2016-17,174,Fri,2016-11-18,7:00 PM,7:00 PM,ATL,CHA,FSSE-ATL,135.0,0.8,1.0,19.0,23.0,FSSE-CHA,135.0,0.888888889,1.555555556,10.66666667,16,,
2016-17,176,Fri,2016-11-18,7:00 PM,7:00 PM,PHX,IND,FSA,150.0,1.3,3.0,25.0,36.0,FSI,150.0,3.2,5,35,,,
2016-17,175,Fri,2016-11-18,7:30 PM,7:30 PM,DET,CLE,FSD,135.0,0.89,2.0,17.0,30.0,FSO,135.0,8.8,15,131,194,,
2016-17,177,Fri,2016-11-18,8:00 PM,7:00 PM,POR,NOP,CSN-POR,150.0,2.1,4.0,24.0,40.0,FSNO,150.0,2.22,3.4,14.3,,,
2016-17,178,Fri,2016-11-18,8:00 PM,7:00 PM,BRK,OKC,YES,150.0,0.4,1.0,31.0,38.0,FSOK,150.0,6.7,11,49,,,
2016-17,179,Fri,2016-11-18,8:00 PM,8:00 PM,GSW,BOS,CSN-BA,135.0,6.8,15.0,169.0,246.0,CSN-NE,150.0,2.1,4,51,78,ESPN,
2016-17,180,Fri,2016-11-18,8:30 PM,7:30 PM,MEM,DAL,FSSE-MEM,150.0,1.1,1.0,7.0,,FSSW-DAL,150.0,0.6,1,16,17,,
2016-17,181,Fri,2016-11-18,9:00 PM,7:00 PM,TOR,DEN,TSN,,,,,,ASE,165.0,0.7,1,11,14,,TSN
2016-17,182,Fri,2016-11-18,10:30 PM,7:30 PM,SAS,LAL,KENS,150.0,7.1,15.0,67.0,,SpecSN/D,150.0,2.2,4,122,187,,
2016-17,183,Fri,2016-11-18,10:30 PM,7:30 PM,LAC,SAC,FSNP,180.0,0.7,1.0,40.0,61.0,CSN-S,165.0,1.418181818,2.727272727,19,26,ESPN,
2016-17,184,Sat,2016-11-19,5:00 PM,4:00 PM,UTA,HOU,ROOT-RM,150.0,1.4,3.3,13.0,,ROOT-SW,150.0,1.1,2,26,30,,
2016-17,185,Sat,2016-11-19,7:00 PM,6:00 PM,CHA,NOP,FSSE-CHA,150.0,1.9,3.2,22.6,35.0,FSNO,150.0,1.4,2.1,8.5,,,
2016-17,186,Sat,2016-11-19,7:00 PM,7:00 PM,MIA,WAS,FS-SUN,165.0,2.4,4.0,41.0,50.0,CSN-W,165.0,1.1,2,27,44,,
2016-17,187,Sat,2016-11-19,7:00 PM,7:00 PM,DAL,ORL,FSSW-DAL,165.0,0.2,0.0,6.0,6.0,FSFL,165.0,0.8,1,12,18,,
2016-17,188,Sat,2016-11-19,7:00 PM,7:00 PM,BOS,DET,CSN-NE,150.0,1.8,3.0,45.0,52.0,FSD,135.0,0.7,1,13,21,,
2016-17,189,Sat,2016-11-19,7:30 PM,7:30 PM,PHX,PHI,FSA+,150.0,0.4,1.0,8.0,7.0,CSN-P,150.0,1.6,3,46,64,,
2016-17,190,Sat,2016-11-19,8:00 PM,7:00 PM,MIN,MEM,FSNN-MIN,165.0,1.9,4.0,33.0,38.0,FSSE-MEM,165.0,1.936363636,3.181818182,12.45454545,,NBA TV,
2016-17,191,Sat,2016-11-19,8:30 PM,7:30 PM,GSW,MIL,CSN-BA,165.0,9.3,19.0,232.0,370.0,FSNWI,165.0,2,3,18,,,
2016-17,192,Sat,2016-11-19,10:30 PM,7:30 PM,CHI,LAC,WGN,165.0,4.1,8.0,142.0,189.0,FSNP,165.0,1.3,2,69,102,NBA TV,
2016-17,194,Sun,2016-11-20,3:30 PM,3:30 PM,POR,BRK,CSN-POR,150.0,1.5,3.0,17.0,28.0,YES,150.0,0.2,0,15,19,,
2016-17,195,Sun,2016-11-20,7:00 PM,6:00 PM,IND,OKC,FSI,180.0,2.6,4.0,28.0,,FSOK,180.0,8.125,11.58333333,58.58333333,,,
2016-17,196,Sun,2016-11-20,9:00 PM,6:00 PM,TOR,SAC,SN1,,,,,,CSN-S,165.0,1.809090909,2.818181818,25.09090909,37,,SN1
2016-17,197,Sun,2016-11-20,9:00 PM,7:00 PM,UTA,DEN,ROOT-RM,150.0,1.82,3.2,16.8,,ASE,150.0,0.5,1,8,10,,
2016-17,198,Sun,2016-11-20,9:30 PM,6:30 PM,CHI,LAL,CSN-C,150.0,2.41,4.0,82.0,128.0,SpecSN/D,150.0,2.1,3,117,172,,
2016-17,193,Sun,2016-11-20,12:00 PM,12:00 PM,ATL,NYK,FSSE-ATL,150.0,0.6,1.0,14.0,15.0,MSG,150.0,0.9,2,70,87,,
2016-17,199,Mon,2016-11-21,7:00 PM,7:00 PM,MIA,PHI,FS-SUN,165.0,2.5,4.0,43.0,53.0,CSN-P,150.0,2.4,4,70,102,,
2016-17,200,Mon,2016-11-21,7:00 PM,7:00 PM,PHX,WAS,FSA,150.0,0.9,2.0,17.0,26.0,CSN-W,150.0,0.6,1,14,22,,
2016-17,201,Mon,2016-11-21,7:00 PM,7:00 PM,MEM,CHA,FSSE-MEM,150.0,2.05,2.6,13.2,,FSSE-CHA,150.0,0.8,1.2,9.5,14,,
2016-17,202,Mon,2016-11-21,7:00 PM,7:00 PM,GSW,IND,CSN-BA,150.0,6,15.0,150.0,210.0,FSI,150.0,2.5,4,27,,,
2016-17,203,Mon,2016-11-21,7:30 PM,7:30 PM,HOU,DET,ROOT-SW,165.0,0.7,1.0,17.0,25.0,FSD,165.0,1.7,3,32,46,,
2016-17,204,Mon,2016-11-21,8:00 PM,7:00 PM,ORL,MIL,FSFL,150.0,0.5,1.0,8.0,12.0,FSNWI,150.0,1,1,9,,,
2016-17,205,Mon,2016-11-21,8:00 PM,7:00 PM,BOS,MIN,CSN-NE,150.0,1.6,3.0,39.0,59.0,FSNN-MIN+,150.0,1.3,2,23,25,,
2016-17,206,Mon,2016-11-21,8:30 PM,7:30 PM,DAL,SAS,FSSW-DAL,150.0,0.8,1.0,21.0,23.0,FSSW-SA,150.0,3.2,5,30,,NBA TV,
2016-17,207,Mon,2016-11-21,10:30 PM,7:30 PM,TOR,LAC,TSN2,,,,,,FSNP,165.0,1.5,2,83,118,,TSN2
2016-17,208,Tue,2016-11-22,7:30 PM,7:30 PM,POR,NYK,CSN-POR,150.0,2.9,6.0,33.0,57.0,MSG,150.0,2.8,5,209,262,,
2016-17,209,Tue,2016-11-22,7:30 PM,7:30 PM,NOP,ATL,FSNO,150.0,1.4,2.0,9.0,,FSSE-ATL,135.0,1.8,3,45,58,NBA TV,
2016-17,210,Tue,2016-11-22,9:00 PM,7:00 PM,CHI,DEN,CSN-C,150.0,3.5,6.0,123.0,181.0,ASE,150.0,1.6,3,25,35,,
2016-17,211,Tue,2016-11-22,10:30 PM,7:30 PM,OKC,LAL,FSOK,150.0,5.9,12.0,43.0,,SpecSN/D,150.0,3,5,165,227,NBA TV,
2016-17,212,Wed,2016-11-23,7:00 PM,7:00 PM,MEM,PHI,FSSE-MEM,180.0,2.7,4.4,17.0,,CSN-P,195.0,3,5,88,137,,
2016-17,213,Wed,2016-11-23,7:00 PM,7:00 PM,SAS,CHA,FSSW-SA,150.0,3.3,6.0,31.0,,,,,,,,ESPN,
2016-17,214,Wed,2016-11-23,7:00 PM,7:00 PM,PHX,ORL,FSA+,150.0,0.7,2.0,14.0,17.0,FSFL,150.0,1,2,15,19,,
2016-17,215,Wed,2016-11-23,7:00 PM,7:00 PM,POR,CLE,CSN-POR,150.0,2.6,6.0,29.0,43.0,FSO,135.0,8.9,15,133,231,,
2016-17,216,Wed,2016-11-23,7:00 PM,7:00 PM,ATL,IND,FSSE-ATL,150.0,1,2.0,24.0,29.0,FSI,150.0,3.6,6,40,,,
2016-17,217,Wed,2016-11-23,7:30 PM,7:30 PM,BOS,BRK,CSN-NE,150.0,1.8,3.0,45.0,55.0,YES,150.0,0.5,1,40,52,,
2016-17,218,Wed,2016-11-23,7:30 PM,7:30 PM,MIA,DET,FS-SUN,150.0,1.8,3.0,31.0,47.0,FSD,150.0,1.3,2,24,29,,
2016-17,219,Wed,2016-11-23,8:00 PM,7:00 PM,TOR,HOU,TSN,,,,,,ROOT-SW,150.0,2.2,4,53,91,,TSN
2016-17,220,Wed,2016-11-23,8:30 PM,7:30 PM,LAC,DAL,FSNP,150.0,1.4,3.0,76.0,136.0,FSSW-DAL,150.0,0.6,1,17,23,,
2016-17,221,Wed,2016-11-23,9:00 PM,7:00 PM,DEN,UTA,ASE2,150.0,0.7,1.0,12.0,17.0,ROOT-RM,150.0,3.15,6.2,28.9,,,
2016-17,222,Wed,2016-11-23,9:30 PM,8:30 PM,MIN,NOP,,,,,,,,,,,,,ESPN,
2016-17,223,Wed,2016-11-23,10:30 PM,7:30 PM,LAL,GSW,SpecSN/D,150.0,2.5,5.0,139.0,247.0,CSN-BA,150.0,10,19,248,446,,
2016-17,224,Wed,2016-11-23,10:30 PM,7:30 PM,OKC,SAC,FSOK,150.0,5.62,11.4,40.6,,CSN-S,150.0,1,2,14,17,,
2016-17,225,Fri,2016-11-25,1:00 PM,1:00 PM,SAS,BOS,FSSW-SA,150.0,2.8,7.0,26.0,,CSN-NE,150.0,1.8,5,43,67,,
2016-17,226,Fri,2016-11-25,7:00 PM,7:00 PM,WAS,ORL,CSN-W+,150.0,0.3,1.0,7.0,13.0,FSFL,150.0,1,2,15,20,,
2016-17,227,Fri,2016-11-25,7:30 PM,7:30 PM,DAL,CLE,FSSW-DAL,150.0,0.7,1.0,18.0,36.0,FSO,150.0,8.2,14,123,218,,
2016-17,228,Fri,2016-11-25,7:30 PM,7:30 PM,CHA,NYK,FSSE-CHA,150.0,1.84,3.1,21.9,28.0,MSG,165.0,2.3,4,166,240,NBA TV,
2016-17,229,Fri,2016-11-25,7:30 PM,7:30 PM,CHI,PHI,WGN,135.0,4.1,8.0,141.0,196.0,CSN-P,135.0,2,3,58,91,,
2016-17,230,Fri,2016-11-25,7:30 PM,7:30 PM,LAC,DET,FSNP,150.0,1.4,3.0,78.0,116.0,FSD,150.0,1.8,3,34,52,,
2016-17,231,Fri,2016-11-25,8:00 PM,6:00 PM,ATL,UTA,FSSE-ATL,135.0,0.8,1.0,19.0,32.0,ROOT-RM,150.0,4.1,9,37,,,
2016-17,232,Fri,2016-11-25,8:00 PM,7:00 PM,TOR,MIL,SN1,,,,,,FSNWI,150.0,2.5,4,23,,,SN1
2016-17,233,Fri,2016-11-25,8:00 PM,7:00 PM,MIA,MEM,FS-SUN,165.0,1.7,3.0,29.0,35.0,FSSE-MEM,150.0,2.07,3.4,13.1,,,
2016-17,234,Fri,2016-11-25,8:00 PM,8:00 PM,BRK,IND,YES,135.0,0.2,0.0,16.0,18.0,FSI,135.0,3,5,32,,,
2016-17,235,Fri,2016-11-25,9:00 PM,7:00 PM,OKC,DEN,FSOK,180.0,5.041666667,8.666666667000001,36.5,,ASE,165.0,0.8,2,12,16,,
2016-17,236,Fri,2016-11-25,9:00 PM,7:00 PM,MIN,PHX,FSNN-MIN,150.0,1.5,3.0,26.0,31.0,FSA+,150.0,1.1,2,21,33,,
2016-17,237,Fri,2016-11-25,10:00 PM,7:00 PM,NOP,POR,FSNO,150.0,1.07,1.8,6.9,,CSN-POR,150.0,3.2,6,37,54,,
2016-17,238,Fri,2016-11-25,10:30 PM,7:30 PM,GSW,LAL,CSN-BA,150.0,9.6,20.0,238.0,387.0,SpecSN/D,150.0,2.7,5,148,241,NBA TV,
2016-17,239,Fri,2016-11-25,10:30 PM,7:30 PM,HOU,SAC,ROOT-SW,150.0,1,2.0,24.0,32.0,CSN-S,150.0,1.5,3,20,28,,
2016-17,240,Sat,2016-11-26,7:00 PM,7:00 PM,SAS,WAS,FSSW-SA,150.0,4.4,8.0,41.0,,CSN-W,150.0,0.5,1,13,25,NBA TV,
2016-17,241,Sat,2016-11-26,7:00 PM,7:00 PM,NYK,CHA,MSG,165.0,2,4.0,150.0,208.0,FSSE-CHA,150.0,1.06,1.8,12.6,18,,
2016-17,242,Sat,2016-11-26,8:00 PM,7:00 PM,DET,OKC,FSD+,135.0,0.8,1.0,15.0,25.0,FSOK,150.0,7.04,10.7,50.9,,,
2016-17,243,Sat,2016-11-26,8:00 PM,8:00 PM,MEM,MIA,FSSE-MEM,150.0,0.99,1.5,6.3,,FS-SUN,165.0,2.1,4,36,55,,
2016-17,244,Sat,2016-11-26,10:30 PM,7:30 PM,MIN,GSW,FSNN-MIN,135.0,2.6,6.0,45.0,66.0,CSN-BA,150.0,9.2,19,230,369,,
2016-17,245,Sun,2016-11-27,1:00 PM,1:00 PM,CLE,PHI,FSO,150.0,4.7,9.0,71.0,100.0,CSN-P,150.0,1.3,3,39,44,,
2016-17,246,Sun,2016-11-27,3:30 PM,1:30 PM,DEN,PHX,ASE,165.0,0,0.0,0.0,0.0,FSA,165.0,0.5,1,9,13,,
2016-17,247,Sun,2016-11-27,6:00 PM,6:00 PM,SAC,BRK,CSN-S,150.0,0.75,1.4,11.0,14.0,YES,150.0,0.2,0,15,16,,
2016-17,248,Sun,2016-11-27,6:00 PM,6:00 PM,MIL,ORL,FSNWI,135.0,1.4,2.0,13.0,,FSFL,150.0,0.3,0,4,7,,
2016-17,249,Sun,2016-11-27,6:00 PM,6:00 PM,LAC,IND,FSNP,135.0,0.7,1.0,39.0,59.0,FSI,135.0,1.6,3,17,,,
2016-17,250,Sun,2016-11-27,7:00 PM,6:00 PM,NOP,DAL,FSNO,150.0,0.86,1.2,5.7,,FSSW-DAL,135.0,0.5,1,14,15,,
2016-17,251,Sun,2016-11-27,9:00 PM,6:00 PM,HOU,POR,ROOT-SW,150.0,1.2,2.0,31.0,38.0,CSN-POR,150.0,2.4,4,27,49,,
2016-17,252,Sun,2016-11-27,9:30 PM,6:30 PM,ATL,LAL,FSSE-ATL,135.0,0.6,1.0,15.0,22.0,SpecSN/D,135.0,2.2,3,119,169,,
2016-17,253,Mon,2016-11-28,7:00 PM,7:00 PM,SAC,WAS,CSN-S,165.0,1.3,3.0,18.0,31.0,CSN-W,165.0,0.8,1,21,24,,
2016-17,254,Mon,2016-11-28,7:30 PM,7:30 PM,PHI,TOR,TCN-P,135.0,0.4,1.0,11.0,15.0,SN1,,,,,,,SN1
2016-17,255,Mon,2016-11-28,7:30 PM,7:30 PM,OKC,NYK,FSOK,180.0,6.766666667,9.666666667000001,48.91666667,,MSG,150.0,3.2,5,234,328,,
2016-17,256,Mon,2016-11-28,7:30 PM,7:30 PM,BOS,MIA,CSN-NE,165.0,1.8,3.0,45.0,64.0,FS-SUN,165.0,2,3,35,47,NBA TV,
2016-17,257,Mon,2016-11-28,8:00 PM,7:00 PM,CHA,MEM,FSSE-CHA,150.0,1.18,1.8,14.2,17.0,FSSE-MEM,150.0,1.79,2.5,11.3,,,
2016-17,258,Mon,2016-11-28,8:00 PM,7:00 PM,UTA,MIN,ROOT-RM,150.0,4.16,7.5,38.1,,FSNN-MIN,150.0,1.2,2,20,27,,
2016-17,259,Mon,2016-11-28,10:30 PM,7:30 PM,ATL,GSW,FSSE-ATL,150.0,1,2.0,24.0,24.0,CSN-BA,150.0,10.6,18,265,402,,
2016-17,260,Tue,2016-11-29,7:00 PM,7:00 PM,DET,CHA,FSD+,135.0,1.6,3.0,30.0,37.0,FSSE-CHA,150.0,0.82,1.4,9.8,11,,
2016-17,261,Tue,2016-11-29,7:30 PM,7:30 PM,LAC,BRK,FSNP,195.0,1.5,3.0,82.0,106.0,YES,210.0,1.1,2,78,78,,
2016-17,262,Tue,2016-11-29,8:00 PM,7:00 PM,CLE,MIL,FSO,150.0,8.7,13.0,131.0,207.0,FSNWI,150.0,2,3,18,,,
2016-17,263,Tue,2016-11-29,8:00 PM,7:00 PM,LAL,NOP,SpecSN/D,135.0,1.7,3.0,93.0,116.0,FSNO,150.0,1.09,1.6,7.1,,,
2016-17,264,Tue,2016-11-29,8:30 PM,7:30 PM,ORL,SAS,FSFL,150.0,0.7,1.0,11.0,14.0,FSSW-SA,150.0,5.89,9.5,55.3,,,
2016-17,265,Tue,2016-11-29,9:00 PM,7:00 PM,HOU,UTA,ROOT-SW,150.0,2.1,3.0,51.0,69.0,ROOT-RM,150.0,5.34,9.6,49,,NBA TV,
2016-17,266,Wed,2016-11-30,7:00 PM,7:00 PM,SAC,PHI,CSN-S,,,,,,CSN-P,,,,,,,
2016-17,267,Wed,2016-11-30,7:30 PM,7:30 PM,DET,BOS,FSD,150.0,1.61,3.0,30.0,33.0,CSN-NE,150.0,2.4,4,57,69,NBA TV,
2016-17,268,Wed,2016-11-30,7:30 PM,7:30 PM,MEM,TOR,FSSE-MEM,150.0,2.1,3.0,13.0,,SN1,,,,,,,SN1
2016-17,269,Wed,2016-11-30,8:00 PM,7:00 PM,LAL,CHI,SpecSN/D,150.0,2.2,4.0,122.0,161.0,CSN-C,165.0,4,7,137,217,,
2016-17,270,Wed,2016-11-30,8:00 PM,7:00 PM,WAS,OKC,CSN-W,165.0,1,2.0,25.0,35.0,FSOK,180.0,8,12,58,,,
